name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w,tau_w_error,sigma_t_ms,tau_w_ms
0030_sub.npz,518.994736842105,1321.1387207382,660.945588392904,0.207183632254658,10.9355406142924,354.249534764753,0.001335692260168,300.499918412156,128.539352518416,39.0923532852299,10.5465235893574,10.9355406142924,6.09425829777123E-08,0.000492055526278,0.001780543350779,0.001784313644367,0.000481146648103,1.87733022737377E-05,3.90529632568359,9.8304E-05,-660.945588392904,-0.500284775563611,-1.99886154615323,-3.78676945660992E-07,10.5465235893574,39.0923532852299,0.000481146648103,0.001784313644367,0.001036765454928,0.001038500011116,4.73777740972448E-05,1.03676545492819,1.03850001111567
0030_sub.npz,519.536842105263,1321.1387207382,267.172236559047,0.033699618506268,10.8479625046672,350.709627639122,0.001338709026632,300.50123481326,128.565283229526,39.3586034575932,10.450522562582,10.8479625046672,6.08099874925546E-08,0.000538088098136,0.001769607437472,0.001788436188517,0.000474647902569,1.83496431756404E-05,3.90529632568359,9.8304E-05,-267.172236559047,-0.202228753396738,-4.94489523969013,-1.53071551247655E-07,10.450522562582,39.3586034575932,0.000474647902569,0.001788436188517,0.001027328169992,0.001037814503722,4.71360718339528E-05,1.02732816999206,1.03781450372162
0030_sub.npz,520.078947368421,1321.1387207382,171.08341220672,0.014178861604418,10.7674110042151,331.682154676178,0.001337606375031,300.502474327132,128.568232504763,39.7654022225954,10.3454812354733,10.7674110042151,6.1894804960014E-08,0.000624977217803,0.00179552721877,0.001840675356177,0.000478667021952,1.82599976701159E-05,3.90529632568359,9.8304E-05,-171.08341220672,-0.129496932851325,-7.72219061858473,-9.80191790752813E-08,10.3454812354733,39.7654022225954,0.000478667021952,0.001840675356177,0.001017002187372,0.001042160620609,4.82189355848877E-05,1.01700218737196,1.04216062060929
0030_sub.npz,520.621052631579,1321.1387207382,124.869476108935,0.007616876267785,10.6875540014634,321.631806162535,0.001338753007066,300.504012141629,128.561929394106,40.4231249826417,10.1710065092371,10.6875540014634,6.21074553452284E-08,0.000724789862736,0.001792638764336,0.001875859863894,0.000471804364532,1.76227734160185E-05,3.90529632568359,9.8304E-05,-124.869476108935,-0.094516551629918,-10.5801574724766,-7.15417314974359E-08,10.1710065092371,40.4231249826417,0.000471804364532,0.001875859863894,0.000999850623884,0.001045886409716,4.85157605839988E-05,0.99985062388404,1.0458864097163
0030_sub.npz,521.163157894737,1321.1387207382,98.8063843521279,0.004843363237164,-11.3778607851857,309.131063731254,0.001338499594859,300.504399436873,128.551300133917,-9.97145785637753,41.1299602590302,-9.80706445839078,6.23440490202378E-08,0.000834460119172,0.001785775640326,0.00046440839189,0.001916233142312,1.69660899766998E-05,3.90529632568359,9.8304E-05,-98.8063843521279,-0.074788803629129,-13.3709853811662,-5.66093495369968E-08,9.97145785637753,41.1299602590302,0.00046440839189,0.001916233142312,0.000980234193113,0.002250246446504,0.000104806707148,0.980234193113337,2.25024644650399
0030_sub.npz,521.705263157895,1321.1387207382,81.8143890759232,0.00337133901078,-5.16442723638787,306.517425276411,0.001335475907865,300.506382221712,128.541381094381,42.0240641087037,-9.75822464618645,-5.16442723638787,6.22981990225441E-08,0.000949109042348,0.00177455918227,0.001960803120349,0.000455176689621,1.61914157570878E-05,3.90529632568359,9.8304E-05,-81.8143890759232,-0.061927175240318,-16.1479995836941,-4.68740899560611E-08,9.75822464618645,42.0240641087037,0.000455176689621,0.001960803120349,0.000959272515619,0.001059666723126,4.94286687042779E-05,0.959272515618712,1.05966672312613
0030_sub.npz,522.247368421053,1321.1387207382,69.8304850698963,0.002448434193756,-2.0880360027982,305.835880025386,0.001334451299875,300.507296774943,128.532706140745,43.095833044723,-9.4919630928834,-2.0880360027982,6.14317834351254E-08,0.001051893591195,0.001737785172845,0.001984258104907,0.000436930542368,1.50698173136243E-05,3.90529632568359,9.8304E-05,-69.8304850698963,-0.052856285243746,-18.9192258855973,-4.00081266365523E-08,9.4919630928834,43.095833044723,0.000436930542368,0.001984258104907,0.000933097939883,0.00106519945898,4.90329385519653E-05,0.93309793988281,1.06519945898037
0030_sub.npz,522.789473684211,1321.1387207382,61.1175902158661,0.001904360037451,98.3837899751104,302.54310791047,0.001332787828129,300.508555835448,128.527299074227,-9.22399712942218,44.2113622118225,99.9545863019053,6.15162173682319E-08,0.001167935833085,0.001726521619471,0.000425716434289,0.002040908471731,1.42378766989791E-05,3.90529632568359,9.8304E-05,-61.1175902158661,-0.046261296604581,-21.6163418104667,-3.50162294681152E-08,9.22399712942218,44.2113622118225,0.000425716434289,0.002040908471731,0.000906755813811,0.001584194243354,7.3116122133401E-05,0.906755813810718,1.5841942433538
0030_sub.npz,523.331578947369,1321.1387207382,54.5383134354294,0.001531012292615,10.3660288671518,303.000515327453,0.001328513464621,300.510477181563,128.521603467098,45.3536160109603,8.97120649118119,10.3660288671518,6.09655375627679E-08,0.001269740468473,0.001699606250677,0.002081532202997,0.000411670495118,1.33597433215029E-05,3.90529632568359,9.8304E-05,-54.5383134354294,-0.041281292100012,-24.2240479677164,-3.12467505887237E-08,8.97120649118119,45.3536160109603,0.000411670495118,0.002081532202997,0.000881905482909,0.001079916238235,4.95552233303094E-05,0.881905482909076,1.07991623823476
0030_sub.npz,523.873684210526,1321.1387207382,49.0132514566177,0.001244848591633,-27.384666550507,301.596183243235,0.001327943951404,300.510915955117,128.517936759491,8.66985038039567,46.8049048318933,-25.8138702237121,6.08203931211089E-08,0.001384567613177,0.001683963100863,0.000397066895983,0.002143903330871,1.24239707930821E-05,3.90529632568359,9.8304E-05,-49.0132514566177,-0.037099246799179,-26.9547251299488,-2.80812652122174E-08,8.66985038039567,46.8049048318933,0.000397066895983,0.002143903330871,0.000852280971794,0.00131951568261,6.04321079633413E-05,0.852280971794416,1.31951568260954
0030_sub.npz,524.415789473684,1321.1387207382,44.681992646526,0.001056264503772,-8.58074150473641,294.678059309329,0.001324972260153,300.512810726793,128.516211336535,8.38594248758197,-48.1358146000165,-7.00994517794151,6.12129640329434E-08,0.001505731859089,0.001681758508033,0.00038741951338,0.00222407531021,1.17386103353081E-05,3.90529632568359,9.8304E-05,-44.681992646526,-0.033820818317671,-29.5675873542518,-2.55997479952543E-08,8.38594248758197,48.1358146000165,0.00038741951338,0.00222407531021,0.000824371690299,0.001217526781201,5.62481751606403E-05,0.824371690299258,1.21752678120105
0030_sub.npz,524.957894736842,1321.1387207382,41.0731342157813,0.000931258275863,10.2268380465679,274.280645804331,0.001322425859229,300.513735299224,128.512588343859,-49.6120142511579,8.10708257905227,10.2268380465679,6.31060868752368E-08,0.001669208358875,0.001722798158367,0.002367623311817,0.000386856111817,1.13302925412616E-05,3.90529632568359,9.8304E-05,-41.0731342157813,-0.031089191143252,-32.1655200160153,-2.35321171465482E-08,8.10708257905227,49.6120142511579,0.000386856111817,0.002367623311817,0.000796958645851,0.001095156036075,5.22590271634318E-05,0.796958645851154,1.09515603607518
0030_sub.npz,525.5,1321.1387207382,38.0787830743622,0.000853734012241,10.1889989722598,243.951415812418,0.001320329083048,300.51562221975,128.510848435594,-51.1339202222129,7.82502265823113,10.1889989722598,6.67307403975771E-08,0.001885583550749,0.001810891785116,0.002584449140652,0.000395467891191,1.12000477253414E-05,3.90529632568359,9.8304E-05,-38.0787830743622,-0.028822698537732,-34.6948776739585,-2.18165572511775E-08,7.82502265823113,51.1339202222129,0.000395467891191,0.002584449140652,0.000769231027395,0.001097743792595,5.54788162835171E-05,0.769231027394753,1.0977437925951
0030_sub.npz,516.8,1321.1387207382,-132.907535879509,0.008126992915866,8.14443354956908,378.589678194617,0.001320983073863,300.493603608836,128.452493683518,10.1305043800902,41.7428753767028,9.71522987636398,6.07767225946523E-08,0.000708390020716,0.001844736469367,0.000466024039389,0.001921693166266,1.67783150145615E-05,3.90529632568359,9.8304E-05,132.907535879509,0.100600742218232,9.94028451431011,7.61469939826009E-08,10.1305043800902,41.7428753767028,0.000466024039389,0.001921693166266,0.00099586910258,0.002699600562789,0.000124207896962,0.995869102580391,2.69960056278901
0030_sub.npz_a,515.2,1376.72197373699,-144.729305782664,0.014547850737504,8.12187352082066,57.6465855964689,0.001285851956117,294.491378357016,128.354030254626,5.55769906906204,25.8335293264769,9.69266984761556,1.03419992814225E-07,0.000698775553942,0.002007136182473,0.000446999919509,0.002077756945769,2.5657892838682E-05,3.90529632568359,9.8304E-05,144.729305782664,0.105126022932437,9.51239257517319,7.6359660801434E-08,5.55769906906204,25.8335293264769,0.000446999919509,0.002077756945769,0.000546344049285,0.001624514651819,0.000130658201005,0.546344049285075,1.62451465181903
0030_sub.npz_a,515.742105263158,1376.72197373699,-201.033472065343,0.028276388341949,8.0490804778184,58.6975752874229,0.001284200813624,294.491663628798,128.32022877581,5.63502938827492,25.3323621526094,9.6198768046133,1.03796793068419E-07,0.000597657857976,0.00201055663519,0.000455455131421,0.002047460252102,2.67505831043586E-05,3.90529632568359,9.8304E-05,201.033472065343,0.146023290032668,6.84822263473371,1.06065925305384E-07,5.63502938827492,25.3323621526094,0.000455455131421,0.002047460252102,0.000553945928985,0.001897735271418,0.000153386268631,0.553945928984978,1.89773527141813
0030_sub.npz_a,516.284210526316,1376.72197373699,-308.043192357866,0.067941358982734,11.1238311609712,57.0634212120268,0.001283403101512,294.491860503387,128.308308021545,-5.6741234228139,24.9354328512941,12.6946274877661,1.05804216954188E-07,0.000533259921232,0.002039653281984,0.000467774883968,0.00205566006117,2.79788629139747E-05,3.90529632568359,9.8304E-05,308.043192357866,0.223751199032373,4.46924979318352,1.62524607946092E-07,5.6741234228139,24.9354328512941,0.000467774883968,0.00205566006117,0.000557789028956,0.002150231955714,0.000177264920503,0.557789028956297,2.15023195571393
0030_sub.npz_a,516.826315789474,1376.72197373699,-708.265443518402,0.367902846230069,7.91001309207996,56.3813397173497,0.001284405915578,294.491419734947,128.44303528372,-24.5517493366165,5.71551373083062,7.91001309207996,1.07172023593863E-07,0.000489790411363,0.002045636535958,0.002048677202059,0.000476912134259,2.90442156579529E-05,3.90529632568359,9.8304E-05,708.265443518402,0.514457862247873,1.9437937941712,3.73683192439665E-07,5.71551373083062,24.5517493366165,0.000476912134259,0.002048677202059,0.000561857861796,0.000562693033268,4.6952058238919E-05,0.561857861795573,0.562693033268183
