name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,regstart_a,regend_a,regstart_b,regend_b,background,slope_abs,slope_over_nuobs,slope_over_nuobs_err,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old
M005,561.5,4408.3475777630765,-3685.7332461682195,115.00195230749367,-1.5705250103678323,8.014614782412599,0.33774515679553463,0.031105786208305914,17.77576196713311,0.38963531516545413,261.8119567076338,0.0002713164270641361,0.0013587455867046334,0.001592836463780508,1.0531134655445131,0.0015670053224879224,1.0544318608596248,8.465592920130671e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,3685.7332461682195,0.8360804544451251,0.07385343683145679,1.1960571434045328,1.8965846945974632e-07,0.38963531516545413,261.8119567076338,0.0015670053224879224,1.0544318608596248,7.9797312545885e-06,7.979731548292254e-06,0.38963532950645774,-0.3896353008244192,3.2092270185747816e-05,0.007979731254588502,0.38963532950645774,0.007979731548292254
M005,562.0,4408.3475777630765,-4683.214353310488,187.27544664129962,-1.570582798241779,8.136270343321835,0.33455970333830176,0.03146724969648476,19.20800999382184,0.3916693231785314,262.07936040454257,0.00021352855311754533,0.001351941421045738,0.0015982170075829034,1.0588781093841437,0.001582146358077326,1.0602369828511522,8.538719546755358e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,4683.214353310488,1.0623514300310428,0.12117630274043882,0.9413080942252595,2.4098631319132755e-07,0.3916693231785314,262.07936040454257,0.001582146358077326,1.0602369828511522,8.021387738696324e-06,8.02138792156127e-06,0.39166933210748395,-0.39166931424955914,3.2402358152105716e-05,0.008021387738696324,0.39166933210748395,0.008021387921561271
M005,562.5,4408.3475777630765,-5840.23554735383,292.27249544943464,-1.570625100825992,7.839220550231699,0.33765386973028466,0.03141633724248921,19.78623450635545,0.3871858341725695,261.9181891857041,0.00017122596890467367,0.0013842767905280018,0.0015973805964809905,1.0735990424890063,0.0015867625634906877,1.0749687759363455,8.568942097214412e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,5840.23554735383,1.3248128565936117,0.18563016893432563,0.7548235926478116,3.005236844926507e-07,0.3871858341725695,261.9181891857041,0.0015867625634906877,1.0749687759363455,7.929565883854224e-06,7.929566000094795e-06,0.3871858398483787,-0.38718582849674804,3.249689777666568e-05,0.007929565883854224,0.3871858398483787,0.007929566000094795
M005,563.0,4408.3475777630765,-8670.990179682738,627.1674889085676,-1.5706809997128859,8.171662838012939,0.336972636695741,0.03160181887197666,18.717094067628476,0.3863488286398189,262.8431258379829,0.00011532708201072181,0.0013524890778271992,0.0015548669937160034,1.0547797945329558,0.0015500993755485429,1.0561914597039148,8.341538196637091e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,8670.990179682738,1.9669479383662052,0.4066894699109014,0.5084018648864821,4.46187126507001e-07,0.3863488286398189,262.8431258379829,0.0015500993755485429,1.0561914597039148,7.912424010543491e-06,7.912424063162328e-06,0.386348831209098,-0.38634882607053433,3.174603542235018e-05,0.007912424010543491,0.386348831209098,0.007912424063162329
M005,563.5,4408.3475777630765,-12022.965874311474,1223.9998941098445,-1.57071315264235,8.011390367553037,0.3366645759522845,0.031524246447730324,18.554776037829015,0.38811516244266003,261.62672630662604,8.317415254676224e-05,0.001359110327591759,0.0015687089977049946,1.055996614337039,0.00156624397165885,1.0573100957023973,8.467557381815584e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,12022.965874311474,2.727318039747736,0.7858859017569081,0.3666605747573522,6.186712802559132e-07,0.38811516244266003,261.62672630662604,0.00156624397165885,1.0573100957023973,7.948598526825677e-06,7.948598554319579e-06,0.3881151637851357,-0.3881151611001814,3.207667665052525e-05,0.007948598526825676,0.3881151637851357,0.00794859855431958
M005,564.0,4408.3475777630765,-58065.96140393375,28562.262442532145,-1.570779105001341,8.111487865065033,0.3341979619254884,0.0314706912170369,18.658372093694908,0.39237111988254103,262.944415247783,1.722179355548331e-05,0.001341818274554517,0.0015749212506936906,1.0555555134134327,0.0015748166494324826,1.056976129317921,8.471286365942904e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,58065.96140393375,13.171820138873464,18.45300236602375,0.07591965191270264,2.987926860693963e-06,0.39237111988254103,262.944415247783,0.0015748166494324826,1.056976129317921,8.03576053519444e-06,8.035760536386098e-06,0.39237111994072754,-0.39237111982435435,3.225224498516008e-05,0.00803576053519444,0.39237111994072754,0.008035760536386098
M005,564.5,4408.3475777630765,115095.07934689814,113324.55078373688,-1.5708050152636448,7.987751831487434,0.33706697106643396,0.031410006177502926,18.915009019603072,0.3905316349763492,261.12981588228735,-8.688468748334433e-06,0.0013633001491809864,0.0015793647485593195,1.0560250219856862,0.0015793414193182335,1.0573023031797362,8.554812450920245e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-115095.07934689814,-26.108440252640136,72.65415542417884,-0.03830179016147386,-5.922500390926143e-06,0.3905316349763492,261.12981588228735,0.0015793414193182335,1.0573023031797362,7.998087884315631e-06,7.998087884617514e-06,0.3905316349910896,-0.3905316349616087,3.234491226885827e-05,0.00799808788431563,0.3905316349910896,0.007998087884617514
M005,565.0,4408.3475777630765,17154.12093563096,2519.1875304825307,-1.5708546218251473,7.966989827075005,0.3356601151801523,0.03165549943390318,18.955017802385694,0.3907522757965147,262.3540288038471,-5.8295030250848305e-05,0.0013641870761931594,0.001589096761488391,1.0661372031376701,0.0015878961585649545,1.0675250594712171,8.560981557439531e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-17154.12093563096,-3.8912814003507994,1.6129904644439281,-0.2569847556925207,-8.827074843144172e-07,0.3907522757965147,262.3540288038471,0.0015878961585649545,1.0675250594712171,8.002606608312622e-06,8.002606621910264e-06,0.390752276460462,-0.39075227513256594,3.2520113382666856e-05,0.008002606608312621,0.390752276460462,0.008002606621910264
M005,565.5,4408.3475777630765,8955.447733986655,681.271462483452,-1.5709079906698415,7.985002913126948,0.334927772239364,0.031439270128644246,18.656149290461112,0.39044554407239157,263.0817334494737,-0.00011166387494490104,0.0013553773546939173,0.0015844306099318402,1.0645607686270584,0.001579975954690779,1.0660049454808855,8.494651860814495e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-8955.447733986655,-2.0314749633537086,0.4366987084515378,-0.49225317468305213,-4.608245896038302e-07,0.39044554407239157,263.0817334494737,0.001579975954690779,1.0660049454808855,7.99632474260258e-06,7.996324792454839e-06,0.390445546506584,-0.3904455416381938,3.235790775379918e-05,0.00799632474260258,0.390445546506584,0.007996324792454839
M005,566.0,4408.3475777630765,6295.574827997807,342.27828318964214,-1.5709551685240335,7.909130489503931,0.33581661113814426,0.03158168478875415,18.942111229704555,0.39287248884576126,261.88950793068506,-0.00015884172913690047,0.0013666282549677118,0.001607989030505913,1.065813516637301,0.0015990380869147917,1.0671642138837398,8.635918866623809e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-6295.574827997807,-1.4281030968960855,0.21835738572830904,-0.700229557777343,-3.2395428711198556e-07,0.39287248884576126,261.88950793068506,0.0015990380869147917,1.0671642138837398,8.04602857156119e-06,8.04602867306441e-06,0.39287249380197314,-0.3928724838895383,3.27483004331452e-05,0.008046028571561191,0.39287249380197314,0.00804602867306441
M005,566.5,4408.3475777630765,5073.400088794978,226.15022454907128,-1.570993433265813,7.757636240840803,0.3356614569247403,0.031639993702279795,18.346838481062925,0.3953242401367361,260.394969830034,-0.00019710647091647731,0.001373696604650674,0.0016311646749491496,1.065572940218376,0.001617572281556679,1.0668023353305198,8.786153412530006e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-5073.400088794978,-1.1508620859177734,0.14288475672887235,-0.868913844878758,-2.610642798954964e-07,0.3953242401367361,260.394969830034,0.001617572281556679,1.0668023353305198,8.096240438000356e-06,8.096240595273356e-06,0.39532424781608183,-0.39532423245737286,3.312788096980432e-05,0.008096240438000356,0.39532424781608183,0.008096240595273356
M005,567.0,4408.3475777630765,3828.710411765299,124.2994098317441,-1.5710575113373964,8.137869387333405,0.3365532060247103,0.031777258143649685,17.689565426016955,0.3917491565441167,261.6882284145883,-0.0002611845424998447,0.0013479633946458297,0.0015925777673544226,1.0480507984073508,0.0015688418693486543,1.0493528628569695,8.479378046893621e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-3828.710411765299,-0.8685137331453564,0.08043565355871359,-1.1513922714594977,-1.970157111763101e-07,0.3917491565441167,261.6882284145883,0.0015688418693486543,1.0493528628569695,8.023022726023509e-06,8.023022999677638e-06,0.3917491699061348,-0.3917491431820691,3.212988258016595e-05,0.00802302272602351,0.3917491699061348,0.008023022999677639
M005,567.5,4408.3475777630765,3273.710029793867,92.59477443073226,-1.5711017906141709,7.8564243384203465,0.3346159695249375,0.03171935394605515,18.225719668385075,0.3917130566993582,262.4220263402493,-0.00030546381927424156,0.0013694827501197237,0.0016362805946456525,1.0739620414709325,0.0016030065171652255,1.0753604228114806,8.639846359511156e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-3273.710029793867,-0.7426161326995551,0.058873941899006195,-1.3465907296745685,-1.6845680146581818e-07,0.3917130566993582,262.4220263402493,0.0016030065171652255,1.0753604228114806,8.022283401202856e-06,8.022283775474226e-06,0.39171307497432745,-0.391713038424349,3.282957500317376e-05,0.008022283401202856,0.39171307497432745,0.008022283775474226
M005,568.0,4408.3475777630765,2805.4484869579182,68.20298815861803,-1.5711527760265602,7.816028105565533,0.33562318532768126,0.031675633090548896,18.6125558965763,0.39516679387490383,261.4758696573873,-0.0003564492316636801,0.001360670721216373,0.0016460370556362267,1.0600456717883395,0.0016020120842311022,1.061353627359113,8.665602230833145e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-2805.4484869579182,-0.636394575851817,0.043253437653110044,-1.5713521735497125,-1.4436125206232994e-07,0.39516679387490383,261.4758696573873,0.0016020120842311022,1.061353627359113,8.09301593855803e-06,8.093016452690222e-06,0.39516681897901473,-0.3951667687707372,3.2809209569352564e-05,0.00809301593855803,0.39516681897901473,0.008093016452690222
M005,568.5,4408.3475777630765,2442.334647636157,51.96327383749428,-1.5712057710719478,7.801909893275477,0.3346250034432479,0.031401245517671844,18.670631840773737,0.393473515431904,261.75112548395384,-0.0004094442770512825,0.0013710535834577258,0.0016709885211355652,1.0724636651981585,0.001612166933011856,1.073809415411116,8.711362602303396e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-2442.334647636157,-0.5540249729753544,0.03292464802257569,-1.8049727878322277,-1.2567633636013852e-07,0.393473515431904,261.75112548395384,0.001612166933011856,1.073809415411116,8.058337596045394e-06,8.058338271512372e-06,0.39347354841369003,-0.39347348245004626,3.301718155565289e-05,0.008058337596045394,0.39347354841369003,0.008058338271512372
M005,569.0,4408.3475777630765,2219.7444990917156,43.69093014114328,-1.5712468290634047,7.563669362921317,0.335043902722378,0.031453124120484156,18.744122134816948,0.3944976144254701,261.4536114690801,-0.00045050226850826416,0.0013920842912777721,0.0017107479715383087,1.0863314429422903,0.0016391469584692796,1.0876713396913817,8.86717389625126e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-2219.7444990917156,-0.5035320967631319,0.027257230651862082,-1.9859707185069735,-1.1422241279319422e-07,0.3944976144254701,261.4536114690801,0.0016391469584692796,1.0876713396913817,8.079311143433628e-06,8.079311963289196e-06,0.39449765445748025,-0.39449757439337285,3.356973311597021e-05,0.008079311143433628,0.39449765445748025,0.008079311963289195
M005,569.5,4408.3475777630765,2041.1834173495442,35.87685142905282,-1.5712862386330468,7.572516945814733,0.33740412344879717,0.03121176736733134,18.48336557383881,0.38483621393527295,262.7989216061893,-0.0004899118381502186,0.0014027361168304474,0.0016872070187242357,1.0925633198315796,0.0015999404543337516,1.0940204977053378,8.610931907860628e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-2041.1834173495442,-0.46302687829014155,0.022395389483991446,-2.1597018378129245,-1.0503411315064563e-07,0.38483621393527295,262.7989216061893,0.0015999404543337516,1.0940204977053378,7.88144566139439e-06,7.881446607219564e-06,0.3848362601181428,-0.38483616775230955,3.276678443698382e-05,0.00788144566139439,0.3848362601181428,0.007881446607219565
M005,570.0,4408.3475777630765,1841.2937148777141,29.053701628029913,-1.571339423148076,7.799878723933465,0.336903640765679,0.031282168615629734,18.177236322196485,0.3890219352741689,262.53860547654637,-0.0005430963531793864,0.0013778524149049521,0.0016941672723350236,1.073598303741713,0.0015906370341579388,1.0750053507327784,8.569494464865356e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1841.2937148777141,-0.41768342500162836,0.01840643018590266,-2.3941577284186017,-9.474829686945264e-08,0.3890219352741689,262.53860547654637,0.0015906370341579388,1.0750053507327784,7.96716923441498e-06,7.96717040938536e-06,0.38902199264576953,-0.3890218779024507,3.257625126378602e-05,0.00796716923441498,0.38902199264576953,0.00796717040938536
M005,570.5,4408.3475777630765,1700.4274934829016,25.053036453972048,-1.5713844141367859,7.8862728941739935,0.33690327066955233,0.031153041160668995,17.46563686456521,0.3962001260644295,260.6449782243736,-0.000588087341889279,0.0013579179327352531,0.001712112158561101,1.0504808170484092,0.0015967115697384567,1.0517047501415586,8.664509527131213e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1700.4274934829016,-0.3857289978812759,0.015959542647904106,-2.5924937079990844,-8.749967897880821e-08,0.3962001260644295,260.6449782243736,0.0015967115697384567,1.0517047501415586,8.114178581799517e-06,8.114179984927509e-06,0.3962001945765385,-0.39620005755217413,3.2700658602938166e-05,0.008114178581799518,0.3962001945765385,0.008114179984927508
M005,571.0,4408.3475777630765,1526.0292115703244,20.07276309889842,-1.5714516221518142,7.991886504136853,0.3365268482398742,0.031287026262298415,18.42105018317027,0.39524934437953124,261.41887034040604,-0.0006552953569176181,0.0013566680526742238,0.0017363898046705518,1.0537856389721698,0.0015931141289626197,1.0550797276151749,8.619484210358488e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1526.0292115703244,-0.34616807877582917,0.012872294983798696,-2.888770112877964,-7.852558644014293e-08,0.39524934437953124,261.41887034040604,0.0015931141289626197,1.0550797276151749,8.0947065728928e-06,8.094708310871226e-06,0.3952494292417591,-0.3952492595171276,3.262698436634758e-05,0.0080947065728928,0.3952494292417591,0.008094708310871227
M005,571.5,4408.3475777630765,1468.17270723272,18.679310694974298,-1.571477445467402,7.682246446678235,0.33788616103321156,0.030923831993268574,18.36362791298342,0.3929315698623816,261.18216633996997,-0.0006811186725056276,0.001376261601893335,0.0017566704926511524,1.0637518330506972,0.0016002220344147177,1.065039241044929,8.665753903653878e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1468.17270723272,-0.3330437723737096,0.011744354021894108,-3.0026083144347058,-7.554843770796895e-08,0.3929315698623816,261.18216633996997,0.0016002220344147177,1.065039241044929,8.047238550781575e-06,8.047240417425813e-06,0.39293166100711974,-0.3929314787174583,3.27725548667611e-05,0.008047238550781575,0.39293166100711974,0.008047240417425813
M005,572.0,4408.3475777630765,1365.7255219026977,16.347607270675745,-1.5715285382131146,7.685038514072838,0.33742052504531383,0.030919314940406388,17.88928676629086,0.3948323948852943,261.09067914268957,-0.0007322114182181002,0.0013827976978668661,0.0017976671994062044,1.0699219049884787,0.0016178956377941418,1.0712061256713097,8.764499333031325e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1365.7255219026977,-0.30980441034000916,0.01028019590030466,-3.2278430087631866,-7.027676581192196e-08,0.3948323948852943,261.09067914268957,0.0016178956377941418,1.0712061256713097,8.086167447250828e-06,8.086169614879229e-06,0.3948325007265248,-0.3948322890438501,3.3134511544265157e-05,0.008086167447250828,0.3948325007265248,0.008086169614879228
M005,572.5,4408.3475777630765,1289.1899599617234,14.62598763189142,-1.5715720075172857,7.540382664078791,0.3370973349973268,0.03088042079548614,17.931347664545775,0.3954436791163483,262.19092454731503,-0.0007756807223889979,0.0013907893182400234,0.0018345306590818776,1.0816726358958397,0.001631310923315008,1.083059506714856,8.800171001600416e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1289.1899599617234,-0.29244290229399195,0.00911058083201465,-3.4194709194709847,-6.633844022852344e-08,0.3954436791163483,262.19092454731503,0.001631310923315008,1.083059506714856,8.098686548302813e-06,8.098688984709105e-06,0.39544379808149915,-0.39544356015096255,3.340925776031885e-05,0.008098686548302814,0.39544379808149915,0.008098688984709104
M005,573.0,4408.3475777630765,1197.5360239535426,12.608975453285293,-1.5716313745492545,7.724454102945948,0.3353964448522644,0.031238365893820143,17.950903844076976,0.40027761734674033,261.27295074050807,-0.0008350477543580355,0.0013610325820995822,0.0018498693441425546,1.060183570442517,0.0016241594156935096,1.0614706400841514,8.792296458523298e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1197.5360239535426,-0.27165190648628645,0.007949464394271404,-3.681181600875244,-6.162216152296469e-08,0.40027761734674033,261.27295074050807,0.0016241594156935096,1.0614706400841514,8.197685603261243e-06,8.197688461397928e-06,0.40027775690419565,-0.4002774777890061,3.3262796430528204e-05,0.008197685603261243,0.40027775690419565,0.008197688461397928
M005,573.5,4408.3475777630765,1144.0903195267567,11.574556099268827,-1.5716703834390917,7.421265499856121,0.33572943926469473,0.03125196761803127,18.494498027842344,0.39166017568615036,262.35897876974053,-0.0008740566441952107,0.0014062754377395141,0.0019008015132359914,1.0988389336035957,0.0016402250479268167,1.1002667757171323,8.842669443874242e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1144.0903195267567,-0.25952815637720233,0.007152658648551272,-3.853146471501089,-5.887198134882423e-08,0.39166017568615036,262.35897876974053,0.0016402250479268167,1.1002667757171323,8.02120039805236e-06,8.021203462044864e-06,0.3916603252951593,-0.3916600260768651,3.359182181316814e-05,0.00802120039805236,0.3916603252951593,0.008021203462044863
M005,574.0,4408.3475777630765,1086.526809077521,10.153070587433543,-1.5717166903876667,7.606058839221375,0.33650400520372326,0.03122961088378811,18.230853659233997,0.38298901362411325,262.84406798130544,-0.0009203635927702101,0.0014040743041304708,0.0018903394984085648,1.096705770699947,0.0015981960433660493,1.098169747759595,8.600350371902385e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1086.526809077521,-0.2464703134022967,0.006351867302302558,-4.05728376044935,-5.5909909337811996e-08,0.38298901362411325,262.84406798130544,0.0015981960433660493,1.098169747759595,7.84361499902184e-06,7.843618321058077e-06,0.3829891758329138,-0.38298885141503697,3.273106883084551e-05,0.00784361499902184,0.3829891758329138,0.007843618321058078
M005,574.5,4408.3475777630765,1067.122009905655,9.851948171333666,-1.5717334264873393,7.342231799950583,0.33874337749074895,0.030898394464786722,18.103738435369998,0.37752862048086294,263.25360631873417,-0.0009370996924427323,0.001444684075548849,0.0019234471163614843,1.1226792041704403,0.001610189943757623,1.1242129263694423,8.651543226277972e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-1067.122009905655,-0.24206848282302268,0.0060556439857129924,-4.13106236854099,-5.4911387669176326e-08,0.37752862048086294,263.25360631873417,0.001610189943757623,1.1242129263694423,7.731786147448073e-06,7.731789542298886e-06,0.37752878624506286,-0.3775284547163949,3.2976704527468026e-05,0.007731786147448073,0.37752878624506286,0.0077317895422988865
M005,575.0,4408.3475777630765,987.2798272762012,8.430757087109955,-1.5718092105087076,7.260962681616073,0.3365394540396311,0.03098849639525944,18.698451752556764,0.37590041629054044,263.77410967164224,-0.0010128837138109277,0.0014442005832710917,0.001978740783510382,1.1317944748183864,0.0016129326058411243,1.1333935186032105,8.649392474305862e-06,12.5,2.048e-05,8.0,2.0,64,188,100,,,,,,,,,,-987.2798272762012,-0.22395689311258338,0.0051533287584677075,-4.465144993314847,-5.0802911785423605e-08,0.37590041629054044,263.77410967164224,0.0016129326058411243,1.1333935186032105,7.698440525630268e-06,7.698444474667637e-06,0.3759006091146307,-0.37590022346615753,3.303287671235644e-05,0.0076984405256302684,0.3759006091146307,0.007698444474667637
M006,555.0,4473.471536137043,-1717.7111310180096,0.37595758168347443,-1.57021415679613,49.98053948759973,37.790145042990126,0.015351143934403707,8.949894045440079,0.1184010321991331,249.31778981577654,0.0005821699987665429,0.007169783117616156,3.55364386363623e-05,0.04729982241019031,2.2462199760327887e-05,0.04732675166894091,1.274202463144815e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,1717.7111310180096,0.38397721258360734,0.0005941479989742297,2.604321212895569,8.583428093412694e-08,0.1184010321991331,249.31778981577654,2.2462199760327887e-05,0.04732675166894091,1.212426569719123e-06,1.2124267751780686e-06,0.11840105226348326,-0.11840101213478182,2.3001296452396406e-07,0.0012124265697191232,0.11840105226348326,0.0012124267751780686
M006,555.5,4473.471536137043,-1862.4751761841828,0.4380231160051577,-1.5702594069386253,51.49577176550786,37.762693202150956,0.01536149993696723,8.855434797298559,0.11834309880317977,249.38675244247375,0.0005369198562713502,0.0071056589711111645,3.362384253673489e-05,0.046923677847312655,2.2266379169994017e-05,0.046950505711924474,1.2627457605705464e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,1862.4751761841828,0.4163377728323444,0.0007026485229055465,2.401895925025019,9.306816182223051e-08,0.11834309880317977,249.38675244247375,2.2266379169994017e-05,0.046950505711924474,1.2118333317445609e-06,1.2118335064199754e-06,0.11834311586132572,-0.11834308174503243,2.2800775556610274e-07,0.001211833331744561,0.11834311586132572,0.0012118335064199754
M006,556.0,4473.471536137043,-2042.1926538693617,0.5242914059231022,-1.5703066570675182,51.85536908897362,37.74079916668595,0.01534630148829136,8.757644049481677,0.11819444476880799,249.44591458239847,0.0004896697273783806,0.007080574086984901,3.1886009428547365e-05,0.04679608923472776,2.2172552607852067e-05,0.046822940707083954,1.2571271778905602e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,2042.1926538693617,0.45651182473664453,0.0008439659503290484,2.1905237626142244,1.0204867093685683e-07,0.11819444476880799,249.44591458239847,2.2172552607852067e-05,0.046822940707083954,1.2103111144325939e-06,1.210311259534622e-06,0.11819445893892794,-0.11819443059868656,2.2704696592465535e-07,0.0012103111144325938,0.11819445893892794,0.001210311259534622
M006,556.5,4473.471536137043,-2247.5281126602586,0.6504496717111458,-1.5703513935687543,50.94660602325256,37.61886455736139,0.015366403899909512,8.642728545478016,0.11832486211711161,249.5766077211463,0.00044493322614221764,0.007225016487733936,3.1163141695803656e-05,0.0479304446742537,2.272306642788669e-05,0.04795818462693384,1.2876663524357836e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,2247.5281126602586,0.5024125211269493,0.0010378310244361418,1.9903962539725806,1.1230931438110713e-07,0.11832486211711161,249.5766077211463,2.272306642788669e-05,0.04795818462693384,1.211646588079223e-06,1.2116467080113632e-06,0.11832487382923468,-0.11832485040498708,2.3268422325328727e-07,0.001211646588079223,0.11832487382923468,0.0012116467080113631
M006,557.0,4473.471536137043,-2520.0386684518917,0.8044986009688593,-1.5703995075079427,52.5249632148608,37.57188577114712,0.015366369367257673,8.437466864723168,0.11838065479903469,249.55796165920611,0.00039681928695392896,0.007095262973659281,2.9143989246644235e-05,0.04712490967385165,2.2353315674165682e-05,0.0471521332929135,1.2668080520967192e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,2520.0386684518917,0.5633295412957986,0.0013033573137108579,1.7751598783542406,1.2592670742289958e-07,0.11838065479903469,249.55796165920611,2.2353315674165682e-05,0.0471521332929135,1.2122179051421152e-06,1.2122180005833775e-06,0.11838066411947046,-0.11838064547859756,2.2889797052522434e-07,0.0012122179051421151,0.11838066411947046,0.0012122180005833775
M006,557.5,4473.471536137043,-2793.987471322283,1.001950681946995,-1.5704384153985271,52.052298300476124,37.41010607036912,0.015372712493464022,8.218358975541404,0.11884065682112877,249.5915234013341,0.0003579113963693209,0.007130892777966406,2.83372842236296e-05,0.04757322247785687,2.2650989109138458e-05,0.047600750454607405,1.2835044563528454e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,2793.987471322283,0.6245680672721935,0.0016159265696319173,1.6011065124855146,1.3961596988533069e-07,0.11884065682112877,249.5915234013341,2.2650989109138458e-05,0.047600750454607405,1.2169283258483587e-06,1.2169284037929498e-06,0.11884066443290524,-0.11884064920935104,2.319461433337906e-07,0.0012169283258483586,0.11884066443290524,0.0012169284037929497
M006,558.0,4473.471536137043,-3212.015640472588,1.3325673904972493,-1.5704849958178333,51.26689777000725,37.30819246594214,0.01537059199837406,7.94780991379366,0.11893163909928137,249.4886321151602,0.00031133097706334165,0.007148109979834511,2.7214011999290536e-05,0.047798362486929424,2.2784767338277406e-05,0.047825795558912386,1.2916172500864925e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,3212.015640472588,0.7180141003526416,0.002132863304013946,1.392730309208225,1.6050489972999025e-07,0.11893163909928137,249.4886321151602,2.2784767338277406e-05,0.047825795558912386,1.2178599843766412e-06,1.2178600433983736e-06,0.11893164486312244,-0.11893163333543928,2.3331602885126673e-07,0.0012178599843766411,0.11893164486312244,0.0012178600433983735
M006,558.5,4473.471536137043,-3784.7509502589746,1.8721394968535194,-1.570532108623114,51.44255770265434,37.0325381462259,0.015360569509799145,7.42242848110443,0.11968629813005048,249.24817976628924,0.0002642181717825591,0.007127506515319904,2.6290223723601196e-05,0.0479689951590511,2.3033290688465755e-05,0.047995997854656434,1.3069638099306534e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,3784.7509502589746,0.8460433736272757,0.003001613735839604,1.1819724983042654,1.8912456842362202e-07,0.11968629813005048,249.24817976628924,2.3033290688465755e-05,0.047995997854656434,1.225587692851717e-06,1.2255877356316082e-06,0.11968630230777422,-0.11968629395232593,2.3586090488275878e-07,0.001225587692851717,0.11968630230777422,0.0012255877356316081
M006,559.0,4473.471536137043,-4468.525592722649,2.6249532605183816,-1.5705725393369183,50.76765353688191,36.922284930036014,0.015352507793623781,6.978711777983763,0.11989791917894868,248.53287893341152,0.0002237874579783154,0.007114718035418096,2.54662284102509e-05,0.04788813765028372,2.310142179217946e-05,0.04791372879259455,1.3145982621812418e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,4468.525592722649,0.9988943836180827,0.004180906371610554,1.001106840122489,2.2329288910166032e-07,0.11989791917894868,248.53287893341152,2.310142179217946e-05,0.04791372879259455,1.2277546923924345e-06,1.2277547231359127e-06,0.11989792218124147,-0.11989791617665525,2.3655856507544044e-07,0.0012277546923924346,0.11989792218124147,0.0012277547231359127
