name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,background,regstart_a,regend_a,regstart_b,regend_b,regstart_c,regend_c,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err
B047,574.0,1391.9438309591214,2.1074849794634205,0.6379222103997061,158083639.6954438,5.296748451255613,127.91738519884251,0.17428282776726106,12.686000835913859,0.05568684999845763,3.6702405753186103,158083641.26624015,6.993346299206912,8.600940086879678,18.13147805209045,0.009393033672367315,5.239466336750888,0.11723293911989108,12.5,0.00016393442622950814,1.0,2.0,64,160,80,0.0,4.918032646179199,,,,,,,,,,-2.1074849794634205,-0.001514058924354192,-660.4762759986643,-1.087729900215102e-09,0.05568684999845763,3.6702405753186103,0.009393033672367315,5.239466336750888,9.128991803025839e-06,1.0104297214410728e-05,0.06163621300790547,-0.05031043879588567,0.0017945087380115262,0.00912899180302584,0.06163621300790547,0.010104297214410729,0.001054752799438154
B047,574.5,1391.9438309591214,2.1074849794634205,0.6342330814424192,158083639.6954438,5.410073108123071,127.91738519884251,0.17428282776726106,12.686000835913859,0.05568684999845763,3.6702405753186103,158083641.26624015,6.952994866685543,8.551199963895488,18.02662184601111,0.009338713365164798,5.209166098706132,0.11655497647271496,12.5,0.00016393442622950814,1.0,2.0,64,160,80,0.0,4.918032646179199,,,,,,,,,,-2.1074849794634205,-0.001514058924354192,-660.4762759986643,-1.087729900215102e-09,0.05568684999845763,3.6702405753186103,0.009338713365164798,5.209166098706132,9.128991803025839e-06,1.0104297214410728e-05,0.06163621300790547,-0.05031043879588567,0.001784131019333712,0.00912899180302584,0.06163621300790547,0.010104297214410729,0.0010598117919593947
B047,575.0,1391.9438309591214,2.1074849794634205,0.6294405197421042,158083639.6954438,5.557213287307342,127.91738519884251,0.17428282776726106,12.686000835913859,0.05568684999845763,3.6702405753186103,158083641.26624015,6.900348653485278,8.486586607169562,17.890411800138914,0.00926814570079157,5.169803361374694,0.11567423257497653,12.5,0.00016393442622950814,1.0,2.0,64,160,80,0.0,4.918032646179199,,,,,,,,,,-2.1074849794634205,-0.001514058924354192,-660.4762759986643,-1.087729900215102e-09,0.05568684999845763,3.6702405753186103,0.00926814570079157,5.169803361374694,9.128991803025839e-06,1.0104297214410728e-05,0.06163621300790547,-0.05031043879588567,0.0017706492946494197,0.00912899180302584,0.06163621300790547,0.010104297214410729,0.001066010589770187
B052,555.0,1595.9797317216007,-33.329668921304645,0.0689816361238858,1.6007906270190373,14.252355969861208,95.71955266938494,0.10957824044886597,18.169550014845395,85.17483472324723,2.0309796584764332,1.6007906270190373,0.1760107337770859,0.0059984604287798005,0.15651075738971965,0.15658114784968605,0.0037339329688728037,6.204127530167865e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,33.329668921304645,0.02088351641242434,47.88465602493385,1.3085076205759244e-08,2.0309796584764332,85.17483472324723,0.0037339329688728037,0.15658114784968605,0.00016647374249806825,0.0001665486126780182,2.0318930746718222,2.030066133372425,0.00030619772743469345,0.16647374249806826,2.0318930746718222,0.16654861267801818,0.00016317343256981215
B052,555.5,1595.9797317216007,-34.08400060300158,0.07106686011945515,1.6001271916968969,14.102317718066097,94.69990779622051,0.11031645865031704,18.112326410738046,87.04399193786652,2.0424255407877605,1.6001271916968969,0.17432976839975425,0.0060168678927554654,0.1601543255980597,0.16022319999008727,0.003759706471450962,6.1121263335552e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,34.08400060300158,0.021356161313048003,46.82489448087418,1.3381223388100849e-08,2.0424255407877605,87.04399193786652,0.003759706471450962,0.16022319999008727,0.0001674119295727672,0.00016748392791841394,2.043303920604651,2.0415470547960224,0.00030830519650064625,0.16741192957276718,2.043303920604651,0.16748392791841393,0.00016721876191212677
B052,556.0,1595.9797317216007,-34.996851009054204,0.0738794450049964,1.599362553372693,14.383770020981073,93.95678450238628,0.11303947344672755,18.199110452175574,87.8321568529203,2.054160489430406,1.599362553372693,0.1711184256363622,0.005903827496123746,0.15988304217398572,0.15994827148969987,0.003740974405668219,6.027139477380661e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,34.996851009054204,0.021928129984020987,45.603523908728164,1.3739604299590242e-08,2.054160489430406,87.8321568529203,0.003740974405668219,0.15994827148969987,0.00016837381060904962,0.00016844249534487103,2.0549984432074275,2.0533224188495205,0.0003067623329286942,0.16837381060904963,2.0549984432074275,0.16844249534487105,0.00017556284819964096
B052,556.5,1595.9797317216007,-36.39716592529138,0.0784656488151752,1.5982640834012891,14.596184559040575,94.33289879718642,0.11189363806489994,18.35738648978069,88.63051076423314,2.033683643111044,1.5982640834012891,0.17195716338636136,0.005780502293973369,0.16147695863673533,0.16153787224477986,0.003706922145777918,5.918569155139286e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,36.39716592529138,0.022805531424906857,43.84901107403527,1.4289361557434241e-08,2.033683643111044,88.63051076423314,0.003706922145777918,0.16153787224477986,0.0001666953805828724,0.00016675825118954896,2.034450664512498,2.032916506914136,0.0003039606757265979,0.1666953805828724,2.034450664512498,0.16675825118954896,0.00018783298987343048
B052,557.0,1595.9797317216007,-37.48019983692221,0.08275390326786658,1.5974707527077676,14.181874404632632,93.6729775451757,0.11150385224758587,18.25337279526211,90.42733354696331,2.050180621937749,1.5974707527077676,0.17188529237994385,0.005806753929048421,0.1658390556750532,0.1658980348420856,0.003761691507740349,5.886750695106771e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,37.48019983692221,0.02348413271921186,42.58194296363866,1.471455573804767e-08,2.050180621937749,90.42733354696331,0.003761691507740349,0.1658980348420856,0.00016804759196211051,0.00016810736396632683,2.0509098403891883,2.0494512878030053,0.0003084450397743492,0.16804759196211053,2.0509098403891883,0.16810736396632683,0.00019526658596907237
B052,557.5,1595.9797317216007,-39.1807319151143,0.09092224725749913,1.5963135363784826,13.88760159498055,94.04000596737221,0.11290070008731155,18.151639376363924,90.03342291383274,2.046051809318166,1.5963135363784826,0.17309571969525195,0.005660871685459112,0.1656418618281223,0.16569577481121428,0.003765856350851956,5.9189171393898144e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,39.1807319151143,0.024549642540165357,40.7337906596364,1.5382176886221097e-08,2.046051809318166,90.03342291383274,0.003765856350851956,0.16569577481121428,0.00016770916469821027,0.00016776375136108292,2.0467177666052123,2.045385724665705,0.0003087772194578187,0.16770916469821026,2.0467177666052123,0.1677637513610829,0.0002123031383620203
B052,558.0,1595.9797317216007,-40.6403234704759,0.09874301764272704,1.5953974659542225,13.942952360659525,94.04603969807691,0.11348125963718053,18.08880485707833,89.59744108581144,2.0518244417997504,1.5953974659542225,0.17340750600586285,0.0055509551086878155,0.16513236319728256,0.1651823129085327,0.003783061580700372,5.974880379493667e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,40.6403234704759,0.025464185204054402,39.27084224319811,1.5955205882587184e-08,2.0518244417997504,89.59744108581144,0.003783061580700372,0.1651823129085327,0.00016818233129506146,0.0001682332107461651,2.0524451711032143,2.0512035745740693,0.00031018082407155575,0.16818233129506147,2.0524451711032143,0.1682332107461651,0.00023102362570808058
B052,558.5,1595.9797317216007,-42.40583988058956,0.106432714421846,1.5943736147292775,14.156563019532692,93.67692734358536,0.11356632790061695,18.22195757738867,90.07171058547334,2.066033191053545,1.5943736147292775,0.17072839519738842,0.005398225147955351,0.16408575643248252,0.16413134520550876,0.003765145725839435,5.9153760461842736e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,42.40583988058956,0.02657041254204771,37.63584770908238,1.6648339583476988e-08,2.066033191053545,90.07171058547334,0.003765145725839435,0.16413134520550876,0.00016934698287324133,0.00016939403801777,2.0666072638167945,2.0654589756019526,0.00030870425558802105,0.16934698287324132,2.0666072638167945,0.16939403801776998,0.0002509150319245611
B052,559.0,1595.9797317216007,-43.9222653018544,0.11186382630857393,1.5935598901165169,14.54616665208097,93.60844348705649,0.1148256682587278,18.209911311657137,90.73955303589615,2.0694987554674267,1.5935598901165169,0.16810439555140266,0.005249216805250767,0.16287752386369975,0.16291971395918786,0.003716158298042477,5.795556532709586e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,43.9222653018544,0.02752056584984007,36.33646217364427,1.7243681296725074e-08,2.0694987554674267,90.73955303589615,0.003716158298042477,0.16291971395918786,0.0001696310455301169,0.0001696749818384228,2.0700347784287585,2.068962592379208,0.00030468203477173803,0.1696310455301169,2.0700347784287585,0.1696749818384228,0.00026732315496993047
B052,559.5,1595.9797317216007,-46.78466157975338,0.12886851189095452,1.5921675992983202,14.485872956201314,93.96723631582613,0.11608045639872795,18.18211150834009,89.68525745046541,2.0572270943145017,1.5921675992983202,0.17037067291864902,0.0050965837269364225,0.1625435491145161,0.1625806579809001,0.003729691347044332,5.8849321211584605e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,46.78466157975338,0.02931407000343686,34.11331145360427,1.8367445037547847e-08,2.0572270943145017,89.68525745046541,0.003729691347044332,0.1625806579809001,0.00016862517166512303,0.000168663666918252,2.0576967364026753,2.056757312204584,0.0003057821962564911,0.16862517166512303,2.0576967364026753,0.16866366691825202,0.00030732067461629895
B052,560.0,1587.0767350659698,-48.674774598737,0.14518602800132,4.73293061311733,13.786398289672196,94.9728526530156,0.116244218357669,18.1856248438008,88.3929585734848,2.06529060130118,4.73293061311733,0.175952274477423,0.005093398072381,0.163697096041295,0.163731619072439,0.003826011591947,6.125388778723421e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,48.674774598737,0.030669452537034226,32.60573362998482,1.932449254620281e-08,2.06529060130118,88.3929585734848,0.003826011591947,0.163731619072439,0.0001692861148607524,0.00016932181750612738,2.0657261735747547,-2.064854882979623,0.00031367364775504144,0.1692861148607524,2.0657261735747547,0.16932181750612738,0.00033966618166686284
B052,560.5,1587.0767350659698,-51.2242295860782,0.167582260567129,4.73190851246568,12.7718207524548,95.0244577330354,0.115912339636858,18.0938040859694,88.0652506650605,2.07349939545835,4.73190851246568,0.182085263224602,0.005159881679524,0.168693669311218,0.16872579079558,0.0039730083064,6.38427655874932e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,51.2242295860782,0.032275836734478355,30.982930302524412,2.0336657970817494e-08,2.07349939545835,88.0652506650605,0.0039730083064,0.16872579079558,0.0001699589668408483,0.00016999133223861472,2.0738942533111,-2.0731043937869242,0.000325718433536196,0.1699589668408483,2.0738942533111,0.1699913322386147,0.00037736057627232677
B052,561.0,1587.0767350659698,-52.963127113434105,0.17301936478874802,4.73126779756234,13.53950371429,95.82681769132208,0.11444088336092,18.087225903278398,87.6977171324707,2.06214907064446,4.73126779756234,0.17756548535188602,0.004898805493197001,0.162427798107637,0.16245672634931402,0.003820723060530001,6.165846073050091e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,52.963127113434105,0.03337149738461297,29.965691634235235,2.1027021975232863e-08,2.06214907064446,87.6977171324707,0.003820723060530001,0.16245672634931402,0.00016902861234790648,0.0001690587218816012,2.0625164069555355,-2.0617815965539124,0.00031322980793136227,0.16902861234790648,2.0625164069555355,0.16905872188160118,0.00040114202334403125
B052,561.5,1587.0767350659698,-55.942123391178505,0.19289066695800405,4.73026269427391,13.344902774616301,95.26563022020149,0.11469295571025,18.3784058951166,88.4276747760146,2.0649140126701497,4.73026269427391,0.17763610059141394,0.0048473700104130005,0.16481340579045498,0.164839722979657,0.003849915569788,6.1616151596879e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,55.942123391178505,0.03524853093436164,28.369976662634787,2.2209720649012263e-08,2.0649140126701497,88.4276747760146,0.003849915569788,0.164839722979657,0.00016925524694017614,0.0001692822717486299,2.0652437153332857,-2.064584182774588,0.0003156172362320647,0.16925524694017616,2.0652437153332857,0.1692822717486299,0.00044398775886953976
B052,562.0,1587.0767350659698,-60.7798285845991,0.222890439377654,4.72884032297811,13.7817629967204,95.14091170904659,0.114281457633994,18.3133673327478,88.76751077107441,2.05593352424643,4.72884032297811,0.175105649213757,0.004640437817363,0.16332847596228198,0.16335056977945098,0.003783705822142,6.031911387209089e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,60.7798285845991,0.03829671700283142,26.11189883263535,2.4130349942556205e-08,2.05593352424643,88.76751077107441,0.003783705822142,0.16335056977945098,0.00016851914133167453,0.00016854193623926209,2.056211622118998,-2.0556553147369683,0.00031018177286443226,0.16851914133167453,2.056211622118998,0.16854193623926209,0.0005213698386341334
B052,562.5,1587.0767350659698,-65.28952730109489,0.252532975540695,4.72770417495034,13.771243768654099,95.16588891966379,0.114658977756231,18.0362631548125,89.55077890203751,2.03582298438199,4.72770417495034,0.175219006171025,0.004518783703697001,0.164836606028228,0.16485592739818694,0.00374814470756,5.92282877068949e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,65.28952730109489,0.04113822971412974,24.30828956299328,2.592075657414243e-08,2.03582298438199,89.55077890203751,0.00374814470756,0.16485592739818694,0.00016687073642475324,0.00016689029841866572,2.0360616407077226,-2.0355842326308093,0.00030726099153745,0.16687073642475325,2.0360616407077226,0.16689029841866573,0.0005904821226996347
B052,563.0,1587.0767350659698,-70.1879567450988,0.295424131304623,4.72663547495802,13.332515399916899,95.5029244349491,0.11797055211902,18.3079938231248,89.4163816320381,2.0237310151806,4.72663547495802,0.17878568580479506,0.004476018747442001,0.167351764393083,0.167368745155022,0.003788507719242,5.995599560605171e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,70.1879567450988,0.044224677480500844,22.61180989823863,2.7865494152469296e-08,2.0237310151806,89.4163816320381,0.003788507719242,0.167368745155022,0.00016587959140824585,0.00016589641788427922,2.023936298188207,-2.0235256477921375,0.00031056491947194307,0.16587959140824585,2.023936298188207,0.16589641788427922,0.0006796793709419253
B052,563.5,1587.0767350659698,-75.2687959616419,0.34777582531648704,4.72567391681402,12.9737534036385,95.5525246994557,0.120392654002573,18.153830919095,88.73685558602699,2.0284435819151003,4.72567391681402,0.181325106442584,0.004452427139239001,0.16842191297531198,0.168436757967291,0.003849726436252,6.13751831982417e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,75.2687959616419,0.04742605968482879,21.085454002409815,2.988265068535419e-08,2.0284435819151003,88.73685558602699,0.003849726436252,0.168436757967291,0.00016626586737009013,0.00016628053287369755,2.028622501059111,-2.028264585014496,0.00031557918047352433,0.16626586737009014,2.028622501059111,0.16628053287369754,0.0007892857899896684
B052,564.0,1587.0767350659698,-81.3479901232623,0.40753813697777,4.7246812279439405,12.7407505353037,95.20698774528341,0.12079421266086306,18.2648481134325,89.37206205246859,2.03563617178497,4.7246812279439405,0.181898557871424,0.004418969962845001,0.170724005480567,0.170736902760423,0.003889085782416,6.15756461807197e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,81.3479901232623,0.05125649461421972,19.509722768333383,3.229616658207088e-08,2.03563617178497,89.37206205246859,0.003889085782416,0.170736902760423,0.00016685542391680077,0.00016686802404251332,2.0357898933186633,-2.0354823820701897,0.00031880159570946143,0.16685542391680078,2.0357898933186633,0.16686802404251333,0.0009165746392319396
B052,564.5,1587.0767350659698,-90.39280909854479,0.498259992963477,4.72345135600492,13.2740018171983,94.9302164646499,0.1246464059813,18.209634517702398,89.5370924976898,2.04993955909982,4.72345135600492,0.1786640183719,0.004284094836625,0.16846184209342402,0.16847215226860798,0.003857682455,6.0972654551285e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,90.39280909854479,0.05695553787749742,17.557555195964365,3.5887072514568716e-08,2.04993955909982,89.5370924976898,0.003857682455,0.16847215226860798,0.00016802783271309995,0.00016803810914739925,2.0500649315982713,-2.0498141285190106,0.00031622281865088445,0.16802783271309996,2.0500649315982713,0.16803810914739925,0.0011438235358619039
B052,565.0,1587.0767350659698,-98.8050741863566,0.585476435968448,4.7225095725290975,13.372020834602196,94.87311952107643,0.122105087314985,18.11952462728,90.04671424624078,2.0461420821654097,4.7225095725290975,0.17693486893892502,0.004176732460902,0.167885904712634,0.16789449833285,0.003815646534727,5.9966187630686204e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,98.8050741863566,0.062256015732125004,16.062704756160382,3.922684666506514e-08,2.0461420821654097,90.04671424624078,0.003815646534727,0.16789449833285,0.00016771656411191876,0.00016772514934368818,2.046246821992997,-2.0460372935911426,0.00031277392243111215,0.16771656411191876,2.046246821992997,0.16772514934368818,0.0013489939978880321
B052,565.5,1587.0767350659698,-109.935144591602,0.7351604738170201,4.72148500171946,13.196622524804,94.810193764921,0.12623149501734598,18.1604059778372,89.79527945693079,2.04542869016902,4.72148500171946,0.17891313151919802,0.004155852955008,0.16942234873866,0.169429358098008,0.003859686495668,6.08237387513838e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,109.935144591602,0.0692689535185155,14.436481990921102,4.364562342074544e-08,2.04542869016902,89.79527945693079,0.003859686495668,0.169429358098008,0.00016765808935811634,0.00016766502181238323,2.045513266111076,-2.0453440738178212,0.0003163808269629952,0.16765808935811632,2.045513266111076,0.1676650218123832,0.0016827345849375023
B052,566.0,1587.0767350659698,-122.738445032166,0.9020145759002728,4.72053620657674,13.5358646287195,95.2173636278697,0.127675634334017,18.1899290027438,89.43585131696409,2.04102577820517,4.72053620657674,0.176538337182208,0.004017670684804999,0.16578324330063302,0.165788742515625,0.003783917352528,5.987196252946651e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,122.738445032166,0.07733617557380686,12.930559244497887,4.8728693367553044e-08,2.04102577820517,89.43585131696409,0.003783917352528,0.165788742515625,0.00016729719493484995,0.0001673027445641011,2.041093483682034,-2.040958039695155,0.00031016744866575236,0.16729719493484996,2.041093483682034,0.1673027445641011,0.002091022140408313
B052,566.5,1587.0767350659698,-141.49300390883698,1.2202204993818402,4.71945634995832,13.125447652711804,95.51663298814509,0.126673004370706,18.2202646172367,89.1445053282607,2.03986820448016,4.71945634995832,0.17978134356072198,0.0040178785176190005,0.167740211005077,0.16774439785643205,0.003839062570019,6.09462082038888e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,141.49300390883698,0.08915322163232112,11.216644577625287,5.617448713254264e-08,2.03986820448016,89.1445053282607,0.003839062570019,0.16774439785643205,0.00016720231184263603,0.00016720648542946234,2.0399191222394415,-2.0398172613167,0.0003146851145934474,0.16720231184263604,2.0399191222394415,0.16720648542946234,0.0027854633816802622
B052,567.0,1587.0767350659698,-165.458158527535,1.67933211859188,4.71843273086052,12.992235892116305,95.6288807658629,0.126159680882573,18.460776605979106,89.10831730253771,2.03942772050506,4.71843273086052,0.18112912439891304,0.003995028838159,0.16875800806244198,0.168761087605977,0.003862695124371,6.13400827767819e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,165.458158527535,0.104253408087831,9.59201256190612,6.568895238924758e-08,2.03942772050506,89.10831730253771,0.003862695124371,0.168761087605977,0.00016716620659877534,0.0001671692580792529,2.039464948566886,-2.0393904736120296,0.00031662013398995123,0.16716620659877535,2.039464948566886,0.1671692580792529,0.0038139993747717516
B052,567.5,1587.0767350659698,-201.43533852382302,2.4435024888655,4.71735331182947,13.508898175665,95.9831115154228,0.12615260965108802,18.2485516979329,88.8748967572629,2.03345378779083,4.71735331182947,0.17853005724183102,0.003870004986388,0.16528328447260598,0.16528531877921102,0.003782050162388,6.0218614232958704e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,201.43533852382302,0.12692224268251906,7.878839664859858,7.997234152464801e-08,2.03345378779083,88.8748967572629,0.003782050162388,0.16528531877921102,0.00016667653998285486,0.00016667859276596564,2.0334788317447816,-2.0334287310282093,0.00031000792967293776,0.16667653998285487,2.0334788317447816,0.16667859276596564,0.005658806248774513
B052,568.0,1587.0767350659698,-256.21106493638,3.9574480957211695,4.71629199262348,13.615990482248499,96.08723438192447,0.125227668009571,17.9557891628235,88.6889895961092,2.03797378153432,4.71629199262348,0.17814923169426394,0.003832294310128,0.164400822428241,0.164402068221254,0.003778204307018,6.02854973969795e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,256.21106493638,0.16143583941184175,6.194411375090526,1.0171898802683372e-07,2.03797378153432,88.6889895961092,0.003778204307018,0.164402068221254,0.00016704703127330486,0.0001670483029653825,2.0379892961776673,-2.0379582588126026,0.00030969123521791504,0.16704703127330486,2.0379892961776673,0.1670483029653825,0.00920114599546003
B052,568.5,1587.0767350659698,-360.476822681312,7.663043722367308,4.71516307672563,14.1636945450941,96.17076492720741,0.125685318839024,18.1548816286085,88.6126116810186,2.03006473781161,4.71516307672563,0.174945503716543,0.003719564844252,0.161159589769188,0.16116021340074602,0.003692598065375,5.89716485250099e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,360.476822681312,0.22713257318735008,4.402715057409009,1.4311379416566703e-07,2.03006473781161,88.6126116810186,0.003692598065375,0.16116021340074602,0.00016639874900095157,0.00016639938893694164,2.030072545030689,-2.030056926522854,0.00030267313658737254,0.16639874900095156,2.030072545030689,0.16639938893694164,0.018171536643253734
B052,568.562,1587.0767350659698,-363.47717924075,7.7775762028052196,4.715140177802531,14.2371249145433,96.2496554160337,0.125586652364656,18.1798690776458,88.49065730903611,2.03021793427569,4.715140177802531,0.17453063571952898,0.003707468021929001,0.160425104955396,0.160425714539763,0.003681101244045,5.886900420342801e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,363.47717924075,0.2290230656211096,4.366372431912062,1.443049731376661e-07,2.03021793427569,88.49065730903611,0.003681101244045,0.160425714539763,0.00016641130608817126,0.00016641193554949816,2.030225613703878,-2.0302102508322144,0.0003017307514793702,0.16641130608817126,2.030225613703878,0.16641193554949815,0.01849087647094622
B052,569.0,1587.0767350659698,-565.00415691768,19.3326846260365,4.71415887701922,13.3535449627109,95.8582430881106,0.125436839804513,18.4133564472542,89.0565155670035,2.0324164471769,4.71415887701922,0.17976192919733,0.003822426041145,0.166962255744793,0.166962520901213,0.003810980189263,6.0560230540090195e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,565.00415691768,0.3560030491494758,2.808964705187477,2.2431369654894338e-07,2.0324164471769,89.0565155670035,0.003810980189263,0.166962520901213,0.00016659151206368028,0.00016659177285491836,2.0324196288300045,-2.0324132638708208,0.00031237591435875407,0.16659151206368028,2.0324196288300045,0.16659177285491836,0.04451358038353296
B052,569.5,1587.0767350659698,-1998.1424266172,240.207853208847,4.71288944516798,13.593490080648301,96.2850660340097,0.126405786793241,18.1496140373945,88.51413383959509,2.03028830830719,4.71288944516798,0.17847246809278802,0.003763766633933,0.164019587191419,0.164019603726901,0.003762868332297,6.0163654765142895e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,1998.1424266172,1.2590080759605764,0.7942760805859305,7.932874625046049e-07,2.03028830830719,88.51413383959509,0.003762868332297,0.164019603726901,0.00016641707445140896,0.00016641709528127246,2.0302885624315246,-2.0302880540491155,0.00030843186912153436,0.16641707445140896,2.0302885624315246,0.16641709528127246,0.5580264232288038
B052,570.0,1587.0767350659698,1658.8443297142,169.085867190357,4.71178615113727,12.8972589539168,96.04029733794027,0.12565934178483,18.1289236135418,89.173321941401,2.02585483340777,4.71178615113727,0.183579077550375,0.003873566323679,0.17043306465954006,0.170433090537673,0.00387220591082,6.14463211207752e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.9180326461792,,,,,,,,,,-1658.8443297142,-1.045219990352418,-0.9567363896884797,-6.585818865960325e-07,2.02585483340777,89.173321941401,0.00387220591082,0.170433090537673,0.0001660536748694893,0.00016605370502613176,2.0258552013188087,-2.0258544653068165,0.0003173939847576151,0.1660536748694893,2.0258552013188087,0.16605370502613176,0.38261156556503617
B052,570.5,1595.9797317216007,583.4354141749141,20.16216259157665,1.5690823426992158,13.574704090349979,95.22114884637743,0.12663925159012634,18.19454034102426,89.92337080137689,2.025316265544259,1.5690823426992158,0.17697726867169036,0.003774943259991464,0.16711301501904052,0.16711325383682285,0.0037640717268002453,5.923116337475979e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,-583.4354141749141,-0.365565678923476,-2.7354865559174395,-2.2905408612497622e-07,2.025316265544259,89.92337080137689,0.0037640717268002453,0.16711325383682285,0.00016600952996264414,0.0001660097736857869,2.025319238966601,2.0253132906171856,0.00030853092237196044,0.16600952996264415,2.025319238966601,0.1660097736857869,0.04654520277325044
B052,571.0,1595.9797317216007,359.43196745688624,7.7699327401271026,1.5680141663016745,13.116379982599124,95.45121027619949,0.12587202858753194,17.94720836519953,89.67869327855301,2.025080505240928,1.5680141663016745,0.17965922882266533,0.0038401080916154007,0.16875977659843053,0.16876042553265852,0.003811330113542496,6.01423643726946e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,-359.43196745688624,-0.22521085970757476,-4.440283214132973,-1.4111135325298734e-07,2.025080505240928,89.67869327855301,0.003811330113542496,0.16876042553265852,0.000165990205347617,0.0001659908474388063,2.0250883387534375,2.025072667762189,0.0003124053161241338,0.165990205347617,2.0250883387534375,0.1659908474388063,0.01763180940324863
B052,571.5,1595.9797317216007,265.0215186090139,4.176549244237437,1.567023066195485,13.346125127492455,95.53966201796642,0.12703476125278518,18.31185704220903,89.85708177127611,2.0211555349345454,1.567023066195485,0.17849820784942316,0.0038286818314022353,0.16785812778479306,0.16785932257950895,0.0037759747251807133,5.9463319079949315e-05,12.5,8.196721311475407e-05,1.0,1.0,64,300,150,0.0,4.918032646179199,,,,,,,,,,-265.0215186090139,-0.16605569189975383,-6.022076018952063,-1.0404624106386849e-07,2.0211555349345454,89.85708177127611,0.0037759747251807133,0.16785932257950895,0.00016566848647004464,0.00016566966523252484,2.021169915836804,2.0211411468551477,0.00030950832720956473,0.16566848647004465,2.021169915836804,0.16566966523252485,0.009560218777305736
