name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,regstart_a,regend_a,regstart_b,regend_b,background,regstart_c,regend_c,slope_abs,slope_over_nuobs,slope_over_nuobs_err,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old
FRB121102_tracking-M01_0055,560.0,1236.9871946792744,-44.8647096765849,0.03385711830377253,1.593081870449155,78.39481583219741,146.85619390163424,0.12006138746285852,12.838141242086827,251.87846235897567,7.426676319904468,1.593081870449155,0.058840954254802125,0.0036991750641196756,0.10144718179457372,0.1102328483826269,0.0029284344925037025,1.681220044687012e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,44.8647096765849,0.03626934043421315,0.00024234187254932997,27.571496697433524,2.932070808026194e-08,7.426676319904468,251.87846235897567,0.0029284344925037025,0.1102328483826269,0.0007300719889518888,0.0007302531622402252,7.428519309898125,7.424832183706247,0.00028794826875569457,0.7300719889518889,7.428519309898125,0.7302531622402252
FRB121102_tracking-M01_0055,560.5,1236.9871946792744,-49.46895686868931,0.042374105997160925,1.5910082715243687,78.65763755030794,144.93367814688293,0.12343954588849768,12.775247792436106,251.7503391405981,7.683317550994421,1.5910082715243687,0.057770235500063286,0.003637850088572761,0.10086478626500743,0.1095717491206229,0.0030133858130375712,1.7308427450595282e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,49.46895686868931,0.03999148663904771,0.0003038126088419502,25.0053219832943,3.232974990449815e-08,7.683317550994421,251.7503391405981,0.0030133858130375712,0.1095717491206229,0.0007553008485329556,0.0007554550098022331,7.684885760520763,7.681748199568931,0.0002962883456967538,0.7553008485329555,7.684885760520763,0.755455009802233
FRB121102_tracking-M01_0055,561.0,1236.9871946792744,-55.316741380784684,0.05263720687039518,1.5888720677345365,81.536428547961,144.25669310487802,0.12602753078590834,12.76000653067244,251.66834110403408,7.786250553921287,1.5888720677345365,0.056352727259212525,0.0034851514917636395,0.09882228845483784,0.10733446258111934,0.0029929602407013176,1.7196408486586552e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,55.316741380784684,0.04471892806871553,0.00038424079693587606,22.361895581740924,3.615148827818726e-08,7.786250553921287,251.66834110403408,0.0029929602407013176,0.10733446258111934,0.0007654195744526783,0.0007655445154329389,7.787521519296659,7.784978578348638,0.00029426799361874297,0.7654195744526783,7.787521519296659,0.7655445154329389
FRB121102_tracking-M01_0055,561.5,1236.9871946792744,-62.07356599841214,0.06645914717365498,1.5869048504083931,83.26305069597673,143.59527044969425,0.12861225126277318,12.772316460402518,251.6276036971995,7.9052412782576384,1.5869048504083931,0.0553940476202748,0.003387108216813628,0.09757406735966567,0.10596909693916658,0.003000663980797539,1.7243629205940487e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,62.07356599841214,0.050181251887984626,0.0004902478747698742,19.92776111349744,4.0567317191182086e-08,7.9052412782576384,251.6276036971995,0.003000663980797539,0.10596909693916658,0.0007771168386178389,0.000777217574876515,7.90626602047236,7.904215656514978,0.00029501551262159424,0.7771168386178389,7.90626602047236,0.777217574876515
FRB121102_tracking-M01_0055,562.0,1236.9871946792744,-70.63539466622284,0.08680538964089025,1.5849525894435097,83.20398879596038,143.1486838605849,0.1321828918896111,12.7700692700492,251.66566422163436,7.9679235598367075,1.5849525894435097,0.05527313616473165,0.0033279089642978925,0.09768414691696746,0.1060942479905669,0.003027265117790409,1.7394618301973355e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,70.63539466622284,0.05710276951131831,0.0006401084501797167,17.512285455818223,4.616278143940197e-08,7.9679235598367075,251.66566422163436,0.003027265117790409,0.1060942479905669,0.0007832787576261877,0.0007833571699310248,7.96872121104965,7.9671251881365786,0.00029762206404221277,0.7832787576261877,7.96872121104965,0.7833571699310248
FRB121102_tracking-M01_0055,562.5,1236.9871946792744,-81.78234961502196,0.11592498064520575,1.5830232947322995,84.86920216049747,142.63718460980104,0.13378610799616994,12.818337357277882,251.78593233544743,8.034493044510494,1.5830232947322995,0.054437584073655856,0.0032399165359464467,0.09660543164145287,0.104944391149491,0.00301713369437822,1.7329775494865507e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,81.78234961502196,0.06611414408071253,0.0008633499893165248,15.125356516439117,5.344771907509891e-08,8.034493044510494,251.78593233544743,0.00301713369437822,0.104944391149491,0.0007898228042475596,0.0007898817865577134,8.03509304359653,8.033892478679336,0.00029661846185249365,0.7898228042475597,8.03509304359653,0.7898817865577134
FRB121102_tracking-M01_0055,563.0,1236.9871946792744,-100.3412716233743,0.1734960659297414,1.5807619857786477,85.75308743942514,142.56805258903668,0.13444696993639102,12.7634068307235,251.69018179635015,8.028071329378935,1.5807619857786477,0.05412177727320941,0.0031477539688757076,0.09605503251011624,0.10432656238679304,0.0029988061745245646,1.723008016398451e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,100.3412716233743,0.08111746997461097,0.001298821025099822,12.327800661349409,6.55766448703158e-08,8.028071329378935,251.69018179635015,0.0029988061745245646,0.10432656238679304,0.0007891915239632668,0.0007892306747348078,8.028469591621986,8.02767268129928,0.0002948092678578021,0.7891915239632669,8.028469591621986,0.7892306747348078
FRB121102_tracking-M01_0055,563.5,1236.9871946792744,-130.40814620588841,0.29021524818583105,1.578464409113279,87.3588927028806,142.54552282407482,0.13721014401575188,12.77355650326074,251.4157205538092,8.022672035866519,1.578464409113279,0.05357514606000178,0.003055196100913554,0.09499031268092076,0.10311780391296126,0.002967172481079483,1.7064173092009914e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,130.40814620588841,0.10542400662417577,0.0021928482744991134,9.485505550598953,8.522643328697519e-08,8.022672035866519,251.4157205538092,0.002967172481079483,0.10311780391296126,0.0007886607518138223,0.0007886839151943608,8.02290766595826,8.022436172524444,0.0002916934912734145,0.7886607518138223,8.02290766595826,0.7886839151943608
FRB121102_tracking-M01_0055,564.0,1236.9871946792744,-178.7872121941078,0.5469689168808403,1.5763895096618814,86.42601350908977,142.60644655398332,0.13950117926099795,12.776475653980787,251.00433347257012,8.0187643690036,1.5763895096618814,0.053687499808408035,0.003018258225752028,0.09498469798956456,0.10303422992960584,0.0029711688524967487,1.71110301091892e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,178.7872121941078,0.14453440824863487,0.004110736921444357,6.918767732315707,1.1684390013924898e-07,8.0187643690036,251.00433347257012,0.0029711688524967487,0.10303422992960584,0.0007882766125305299,0.0007882889302091784,8.018889670910426,8.018638941042859,0.0002920823473064305,0.7882766125305298,8.018889670910426,0.7882889302091785
FRB121102_tracking-M01_0055,564.5,1236.9871946792744,-271.3842808242499,1.2466968859669811,1.57448112191661,86.36151109938255,143.2170622211031,0.14164302075369545,12.713660217919102,250.1291023646624,7.947150425554946,1.57448112191661,0.05364564041725297,0.002951020037280128,0.09415406339635493,0.1019717842506151,0.002930563672232845,1.6927218508814598e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,271.3842808242499,0.21939134211863393,0.009366035234289987,4.558065009964062,1.7735942866855435e-07,7.947150425554946,250.1291023646624,0.002930563672232845,0.1019717842506151,0.0007812366754337533,0.0007812419738142289,7.947204323468313,7.947096473543867,0.00028808808521177637,0.7812366754337533,7.947204323468313,0.7812419738142289
FRB121102_tracking-M01_0055,565.0,1236.9871946792744,-569.651473023757,5.456902331782796,1.5725517843336638,86.38520512896055,143.5715962000235,0.14490050418127526,12.723933013087224,249.63852454999846,7.908268785363232,1.5725517843336638,0.05358952642539218,0.0029111229401708343,0.0936279531513382,0.1013128997183882,0.002906473032170405,1.6816143045802593e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,569.651473023757,0.4605152547043594,0.04100158649373553,2.1714807268262546,3.7228781080774375e-07,7.908268785363232,249.63852454999846,0.002906473032170405,0.1013128997183882,0.0007774144546763472,0.0007774156513280824,7.908280958334172,7.908256600182565,0.0002857183647880808,0.7774144546763472,7.908280958334172,0.7774156513280824
FRB121102_tracking-M01_0055,565.5,1236.9871946792744,4084.727548384984,277.81004048057974,1.5705515124301253,86.50588528183846,143.89934388123552,0.14759071848015834,12.737950283845285,249.6991572146004,7.854469833811548,1.5705515124301253,0.05354698615212693,0.0028785301288797205,0.09337119576626893,0.10104574390403448,0.0028784274413998696,1.665028696877598e-05,7.8125,9.8304e-05,4.0,1.0,64,360,180,,,,,0.0,16.722000122070312,16.722000122070312,35.38943862915039,27.57399940490723,,,-4084.727548384984,-3.3021583133235834,2.0888418567597036,-0.3028322403457125,-2.669516974409558e-06,7.854469833811548,249.6991572146004,0.0028784274413998696,0.10104574390403448,0.0007721258025430104,0.0007721258256584386,7.854470068953844,7.854469598436364,0.0002829609396711725,0.7721258025430103,7.854470068953844,0.7721258256584386
