name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,regstart_a,regend_a,regstart_b,regend_b,regstart_c,regend_c,regstart_d,regend_d,background,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err
11G,558.0,5407.530503721862,-5134.647991823311,523.8275848452586,-1.5706015714798391,0.9385124304808008,0.06525565253124035,0.10297354397912585,-7.929380299182397,0.09234396008245399,208.04645255620613,0.00019475531505741943,0.002064589913154561,0.003192526666806595,6.5854923553899445,0.00292331602436572,6.585481508441859,1.9868587662702358e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,5134.647991823311,0.9495365746507147,1.0531453202504055,1.755952322408858e-07,0.09234396008245399,208.04645255620613,0.00292331602436572,6.585481508441859,7.564817209954624e-06,7.564817353419968e-06,0.09234396183373991,-0.09234395833116775,0.00023947805325769591,0.007564817209954624,0.09234396183373991,0.007564817353419968,0.09384462459126859
11G,558.5,5407.530503721862,-7952.571122217007,1206.0615358671955,-1.5706705812995894,0.938187144618064,0.06620065619639777,0.10236157419171116,-7.2709041163264185,0.0894342870972266,209.45074747579687,0.00012574549530715005,0.00208935166853284,0.0029451068081532156,6.614857514475005,0.0028236670452607003,6.614859263916683,1.907015998590827e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,7952.571122217007,1.4706474825696239,0.6799726051634931,2.719628639278901e-07,0.0894342870972266,209.45074747579687,0.0028236670452607003,6.614859263916683,7.3264567990047965e-06,7.326456856927496e-06,0.08943428780429082,-0.08943428639016228,0.00023131480617652274,0.007326456799004797,0.08943428780429082,0.007326456856927496,0.2160305781642733
11G,559.0,5407.530503721862,-4843.743513806681,445.36461489819743,-1.57058987490847,0.9382340299545353,0.066016352934537,0.10282331099202206,-6.436508954634786,0.08980883188623709,211.07296989763296,0.00020645188642666858,0.002081627841341122,0.0031498985613009367,6.659371486797358,0.00283367952600294,6.659349275586473,1.8982500212636142e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,4843.743513806681,0.8957403958189156,1.1163948892645026,1.656468502956018e-07,0.08980883188623709,211.07296989763296,0.00283367952600294,6.659349275586473,7.357139508120535e-06,7.357139664909913e-06,0.08980883380016992,-0.08980882997230395,0.00023213503171723362,0.007357139508120536,0.08980883380016992,0.007357139664909912,0.07977601178438268
11G,559.5,5407.530503721861,-5451.593196588425,583.4803704760498,-1.570612894181214,0.938015974118968,0.06331479075313667,0.10409400015709969,-6.163673805970939,0.09497331113114915,215.52847157704406,0.00018343261368248658,0.001993848136575285,0.0032414684592065473,6.790065687498959,0.0029924700837327713,6.790061574911867,1.9632669410294223e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,5451.593196588425,1.0081483946944425,0.9919174649909429,1.8643415769926037e-07,0.09497331113114915,215.52847157704406,0.0029924700837327713,6.790061574911867,7.78021364786373e-06,7.780213778756169e-06,0.09497331272895725,-0.09497330953334078,0.0002451431533836175,0.00778021364786373,0.09497331272895725,0.007780213778756168,0.10450387376679068
11G,560.0,5407.530503721861,-21671.136044178937,9479.928812062994,-1.5707501824673795,0.9410618264865221,0.06500705610642112,0.1016820193779179,2.670912657105594,0.09058616280909852,205.0549439362281,4.6144327516934184e-05,0.002098537484261296,0.002943565005981327,6.62542737593758,0.002924373491666498,6.625436450737985,2.0185602565084083e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,21671.136044178937,4.007584613579759,0.24952685879955858,7.411117904598862e-07,0.09058616280909852,205.0549439362281,0.002924373491666498,6.625436450737985,7.420818457321344e-06,7.420818465221913e-06,0.09058616290554103,-0.09058616271265602,0.0002395646766923717,0.007420818457321344,0.09058616290554103,0.007420818465221913,1.7006509130942569
11G,560.5,5407.530503721861,-7322.389631094664,1162.0979639390378,-1.5706597593566471,0.9385213281780402,0.06209498455110003,0.1036631149100239,-3.7339480902672872,0.10101345377348822,208.48816431230088,0.00013656743824951123,0.001963136890377342,0.0033204163418926055,6.594911711227234,0.0031958439377633243,6.594912901916103,2.167389990869134e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,7322.389631094664,1.3541097227384764,0.7384925927403102,2.5041185099306944e-07,0.10101345377348822,208.48816431230088,0.0031958439377633243,6.594912901916103,8.275022133124146e-06,8.275022210291462e-06,0.10101345471547206,-0.10101345283150416,0.00026180353782297573,0.008275022133124147,0.10101345471547206,0.008275022210291461,0.20819286208163415
11G,561.0,5407.530503721861,-9712.912287910312,1817.9828470524958,-1.5706933710626894,0.9388465835679531,0.06589434022103678,0.10153243275617874,-1.8819960855974738,0.08915966597404651,207.4897547969954,0.00010295573220711863,0.0020879080850390993,0.0029081646483152643,6.5794002843195,0.002825497973654693,6.579413213915811,1.9270405032776578e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,9712.912287910312,1.7961826163024268,0.5567362644108944,3.3216319631783146e-07,0.08915966597404651,207.4897547969954,0.002825497973654693,6.579413213915811,7.303959836593883e-06,7.303959875304436e-06,0.08915966644658745,-0.0891596655015055,0.00023146479522854184,0.007303959836593883,0.08915966644658745,0.007303959875304435,0.3257527707889976
11G,561.5,5407.530503721861,-20659.16751755906,8406.101456957167,-1.5707479221339455,0.9407159723513095,0.06871288577624732,0.09724250874321162,3.9879370103472493,0.0851097561634799,196.7915030579612,4.840466095111631e-05,0.002207198237897079,0.0027589869901567744,6.334949885502162,0.0027267995697772217,6.3349938454479675,1.9695589861642617e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,20659.16751755906,3.8204440092089906,0.26174968081970307,7.065043843172922e-07,0.0851097561634799,196.7915030579612,0.0027267995697772217,6.3349938454479675,6.972191224912267e-06,6.9721912330802265e-06,0.08510975626318644,-0.08510975606377336,0.00022337942101784,0.006972191224912267,0.08510975626318644,0.006972191233080226,1.5077346247264065
11G,562.0,5407.530503721861,-31268.99115212827,18826.731448613544,-1.5707643462300362,0.9401077797226473,0.07138666859959163,0.09923465483199881,3.8577659771012027,0.08186077310935347,192.74613703783118,3.198056486035407e-05,0.002280123686372624,0.002632991121668533,6.175145109032719,0.0026032802730769646,6.175178212405709,1.9255162498253807e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,31268.99115212827,5.782490016580885,0.17293588006768193,1.069340249232242e-06,0.08186077310935347,192.74613703783118,0.0026032802730769646,6.175178212405709,6.706034533118229e-06,6.70603453654755e-06,0.08186077315121529,-0.08186077306749165,0.00021326072007952165,0.00670603453311823,0.08186077315121529,0.00670603453654755,3.375707223718241
11G,562.5,5407.530503721861,-28009.96367217617,13368.04366908355,-1.5707606252134423,0.9381390609868769,0.06885280334194803,0.10048761809204426,8.799820558156632,0.08180810808919772,214.19772678478105,3.570158145432933e-05,0.0021650303101619743,0.0025929988689873487,6.752286592235527,0.002563474258718809,6.752329772983549,1.7038947465877058e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,28009.96367217617,5.179806873562275,0.19305739082744536,9.578876845904336e-07,0.08180810808919772,214.19772678478105,0.002563474258718809,6.752329772983549,6.701720214667071e-06,6.7017202189380865e-06,0.08180810814133414,-0.0818081080370613,0.0002099998114080778,0.006701720214667071,0.08180810814133414,0.006701720218938087,2.394431885074594
11G,563.0,5407.530503721861,-24355.62996649238,12873.62414098159,-1.5707552685262,0.9424918622228308,0.0628211525251805,0.10189636443794896,8.424866425395313,0.09600630766612252,204.29866219880915,4.105826869650998e-05,0.0020502158334422403,0.0031479192538557497,6.672135947029577,0.0031348450557229226,6.672137005574751,2.170211648033786e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,24355.62996649238,4.5040208186951585,0.22202384053138235,8.329163960508699e-07,0.09600630766612252,204.29866219880915,0.0031348450557229226,6.672137005574751,7.864836724008748e-06,7.864836730637945e-06,0.09600630774704533,-0.0960063075851997,0.0002568065071812814,0.007864836724008749,0.09600630774704533,0.007864836730637944,2.3112166199675497
11G,563.5,5407.530503721861,70247.63399666434,106140.98561839412,-1.5708105621497839,0.9424967347589202,0.059004356932690426,0.1031378535219966,6.451189538541987,0.10175315975802621,218.35971536589224,-1.4235354887289935e-05,0.001926619365517713,0.003321978926551177,7.126775851570711,0.0033201654600959305,7.126775209081997,2.1508974924741138e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-70247.63399666434,-12.990705082165462,-0.07697811578933227,-2.402335978174196e-06,0.10175315975802621,218.35971536589224,0.0033201654600959305,7.126775209081997,8.3356188473775e-06,8.335618848222086e-06,0.10175315976833609,-0.10175315974771632,0.0002719879545186169,0.0083356188473775,0.10175315976833609,0.008335618848222086,19.055663071511642
11G,564.0,5407.530503721861,-73662.57234404571,105490.1976998539,-1.5707827513797554,0.9408179031421354,0.06295969503702817,0.10330229919394897,7.30553706110243,0.09264434149524854,217.09418304664425,1.3575415141111613e-05,0.002026984541868997,0.0029864742767375693,6.993603679937258,0.002983258019902428,6.993603245404758,1.944098856930336e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,73662.57234404571,13.622220400485155,0.07340947148119738,2.519120399063739e-06,0.09264434149524854,217.09418304664425,0.002983258019902428,6.993603245404758,7.589424455290753e-06,7.589424455990088e-06,0.09264434150378535,-0.09264434148671175,0.0002443884970129261,0.007589424455290753,0.09264434150378535,0.007589424455990089,18.921951058850947
11G,564.5,5407.530503721861,18837.29152734023,6975.128559181148,-1.570849412982877,0.9403841464361712,0.06831223428457274,0.10280711627308481,10.94525353722876,0.08596614130640003,198.58696897225383,-5.308618798041803e-05,0.0021909539282799974,0.0027819221637113926,6.376644662486887,0.002755507457579906,6.376662094122487,1.9656912175858457e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-18837.29152734023,-3.4835294066996045,-0.28706518109959883,-6.441996775241458e-07,0.08596614130640003,198.58696897225383,0.002755507457579906,6.376662094122487,7.042346295820283e-06,7.042346305743451e-06,0.08596614142753246,-0.08596614118526757,0.00022573117124301704,0.007042346295820283,0.08596614142753246,0.007042346305743451,1.250851886935667
11G,565.0,5407.530503721861,13036.9498200688,4361.721134079188,-1.5708730318533528,0.9457481212327671,0.05655572796382561,0.10592056812268312,17.509990936504536,0.11048150262935612,204.54513230056142,-7.670505845630038e-05,0.00189923859141654,0.0037500844320497422,6.873192718161429,0.00371279922433861,6.87319210314153,2.5662910256185693e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-13036.9498200688,-2.410887892559424,-0.4147849442050951,-4.4583898156470377e-07,0.11048150262935612,204.54513230056142,0.00371279922433861,6.87319210314153,9.050644695396845e-06,9.050644722022322e-06,0.11048150295437414,-0.110481502304338,0.00030415251335258415,0.009050644695396844,0.11048150295437414,0.009050644722022322,0.7844163931997762
11G,565.5,5407.530503721861,19132.222447310884,7334.349122647781,-1.5708485946378952,0.940497386706912,0.062109236742523596,0.10260730680371888,14.495447406616575,0.0952654633731103,216.09536798276724,-5.226784299855238e-05,0.0019948412114805243,0.003083673189902419,6.944287705725508,0.003061179500311221,6.944290548030117,2.003690939704654e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-19132.222447310884,-3.5380701845588622,-0.28263995563578204,-6.542857561549956e-07,0.0952654633731103,216.09536798276724,0.003061179500311221,6.944290548030117,7.804146759525189e-06,7.804146770185368e-06,0.09526546350323944,-0.09526546324298114,0.00025077182500804024,0.007804146759525189,0.09526546350323944,0.007804146770185367,1.3153502073599617
11G,566.0,5407.530503721861,9388.599017423952,1978.3616134474073,-1.5709028389586777,0.9391260355405444,0.054944923016845504,0.10599779038551338,12.440305417979129,0.11564387983015313,231.50972818305783,-0.00010651216378117921,0.0017448887867775086,0.0037572408132081113,7.354539119034123,0.003674570963015108,7.354539402006972,2.2444197926106905e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-9388.599017423952,-1.736208239780067,-0.5759677768414889,-3.2107229697272726e-07,0.11564387983015313,231.50972818305783,0.003674570963015108,7.354539402006972,9.473546635686136e-06,9.473546689424062e-06,0.1156438804861337,-0.11564387917417242,0.0003010208549977138,0.009473546635686135,0.1156438804861337,0.009473546689424062,0.3545427746269351
11G,566.5,5407.530503721861,9750.740929094001,1951.8367465933663,-1.5708988831035675,0.9388489732766112,0.05876078324715339,0.1052647691408362,11.480746902962998,0.10346637323697279,225.9546341894026,-0.00010255630867085294,0.001861935000180997,0.0033619503709515037,7.163052164571689,0.00328057242195055,7.163052012100838,2.0529021528811312e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-9750.740929094001,-1.8031781646692187,-0.5545763694312722,-3.33456864168984e-07,0.10346637323697279,225.9546341894026,0.00328057242195055,7.163052012100838,8.475965295572803e-06,8.475965340147033e-06,0.1034663737810918,-0.10346637269285366,0.00026874449421948843,0.008475965295572803,0.1034663737810918,0.008475965340147032,0.34973764386918127
11G,567.0,5407.530503721861,7865.91713630039,1302.7646472900374,-1.570923457551207,0.9407727368795317,0.05969401368610295,0.10527583737361956,13.564867354900384,0.10094087124400065,218.4302391330279,-0.000127130756310536,0.0019222324409063547,0.0033737614176221863,7.037559926771384,0.003252778327637235,7.037560041214995,2.1055580709785438e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-7865.91713630039,-1.454622795171749,-0.6874634464132187,-2.6899946180064454e-07,0.10094087124400065,218.4302391330279,0.003252778327637235,7.037560041214995,8.269076172308526e-06,8.269076239131863e-06,0.10094087205971522,-0.10094087042828591,0.00026646760275339683,0.008269076172308525,0.10094087205971522,0.008269076239131862,0.233673438058541
11G,567.5,5407.530503721861,10394.891207228162,1919.4786329792973,-1.5708925278976287,0.9396567973823493,0.06775330179024079,0.101355171768212,18.57119777408654,0.08338898691909613,212.0265698247329,-9.62011027321452e-05,0.0021610663555279284,0.0027433958837547456,6.772130302150996,0.002657021619508469,6.772187796904003,1.7764107035150503e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-10394.891207228162,-1.9222991345261262,-0.5202103991200694,-3.5548558315169156e-07,0.08338898691909613,212.0265698247329,0.002657021619508469,6.772187796904003,6.831225808412349e-06,6.831225840022652e-06,0.08338898730496411,-0.0833889865332281,0.00021766321207733212,0.006831225808412349,0.08338898730496411,0.006831225840022652,0.34408753018337357
11G,568.0,5407.530503721861,7103.945647116541,923.4982068489621,-1.5709370936367433,0.9361840587473783,0.0670317281782243,0.10049766274266096,22.39238601814943,0.08911538780430142,214.06083156874286,-0.00014076684184681805,0.0020822088798241457,0.002924941444507345,6.653937443151375,0.0027691270335899435,6.653926567585538,1.8299397372873405e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-7103.945647116541,-1.3137134672152255,-0.7612009962261962,-2.4294148064648567e-07,0.08911538780430142,214.06083156874286,0.0027691270335899435,6.653926567585538,7.300332568928366e-06,7.300332641257507e-06,0.0891153886872255,-0.08911538692137719,0.0002268468888392076,0.007300332568928366,0.0891153886872255,0.007300332641257507,0.16524095618862977
11G,568.5,5407.530503721861,6533.117555380131,726.6501851997025,-1.5709493930735474,0.9395686558700308,0.06499211407706887,0.10091839208141297,23.270000839532376,0.08502682013896501,225.1800071390017,-0.00015306627865087314,0.002070780742554221,0.0029264395491087414,7.18026304872872,0.0027098082981683673,7.180194845333446,1.7024894630978174e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-6533.117555380131,-1.2081517711057863,-0.8277105773596052,-2.234202415084385e-07,0.08502682013896501,225.1800071390017,0.0027098082981683673,7.180194845333446,6.965397105784007e-06,6.9653971873811355e-06,0.0850268211350237,-0.08502681914290618,0.0002219874983864564,0.006965397105784007,0.0850268211350237,0.006965397187381136,0.13025388054272424
11G,569.0,5407.530503721861,5421.811001453688,513.9042504830587,-1.5709807670102403,0.9361520555917702,0.06736069764515068,0.10097441677055488,23.741498055312523,0.08635622042661076,216.9472460029422,-0.00018444021534363264,0.002090761471041277,0.002956784212259967,6.737733747039475,0.0026817283897290546,6.737665680052052,1.7482093796720306e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-5421.811001453688,-1.0026408538466862,-0.9973661018932607,-1.8541566305665678e-07,0.08635622042661076,216.9472460029422,0.0026817283897290546,6.737665680052052,7.074301577347946e-06,7.074301697675406e-06,0.08635622189545183,-0.08635621895776947,0.000219687193423284,0.007074301577347946,0.08635622189545183,0.007074301697675406,0.09195099421858055
11G,569.5,5407.530503721861,5818.752310850832,666.6679377789184,-1.5709681849419241,0.9391539548109712,0.07260314448564449,0.09989538592277993,22.27323754227764,0.08174081879585067,186.6809414338886,-0.0001718581470276504,0.002306895685671602,0.0027951104390347968,5.940215987539452,0.0025962741702934993,5.940119992124782,1.9690185815220608e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-5818.752310850832,-1.0760461372979657,-0.9293281815137375,-1.9899030371763072e-07,0.08174081879585067,186.6809414338886,0.0025962741702934993,5.940119992124782,6.6962078757560805e-06,6.696207974643058e-06,0.0817408200029671,-0.08174081758873403,0.00021268678317131837,0.0066962078757560805,0.0817408200029671,0.006696207974643058,0.11947553581139013
11G,570.0,5407.530503721861,4494.451376460306,407.3593600254376,-1.5710188233578222,0.9411997977422216,0.06581445811904438,0.10457407489454593,25.038937581156294,0.08897036457128038,201.86501325216128,-0.00022249656292561452,0.0021287967695883606,0.003225687700057907,6.533635369522227,0.002879387036069848,6.53362039994345,2.0166210933917986e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-4494.451376460306,-0.8311467449636933,-1.2031569708471668,-1.5370172103359137e-07,0.08897036457128038,201.86501325216128,0.002879387036069848,6.53362039994345,7.288452265679282e-06,7.288452446085647e-06,0.08897036677350652,-0.08897036236905387,0.00023587939183341213,0.007288452265679282,0.08897036677350652,0.0072884524460856475,0.07308354990961574
11G,570.5,5407.530503721861,4312.034224363478,339.82795832908465,-1.5710282358962722,0.9383394338538396,0.06564623515294861,0.10584933152509303,25.139558591795616,0.08855912222938692,216.6098944541575,-0.00023190910137565728,0.0020745214228947194,0.0032192527805777094,6.848680508560037,0.0028000347735483728,6.848673877880296,1.8276569598505104e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-4312.034224363478,-0.7974128340830657,-1.2540555622607787,-1.4746340007406845e-07,0.08855912222938692,216.6098944541575,0.0028000347735483728,6.848673877880296,7.254763293031369e-06,7.254763488118569e-06,0.08855912461082245,-0.08855911984795105,0.00022937885481728886,0.007254763293031369,0.08855912461082245,0.007254763488118569,0.06087515952741364
11G,571.0,5407.530503721861,4124.8674323240375,335.8487543830195,-1.5710387588237595,0.9417608116373895,0.06058704674592058,0.1061600677078522,26.22967872850466,0.09589714277183038,223.24426021482012,-0.00024243202886296941,0.0019679107665292453,0.0035788916950904824,7.255090404225759,0.003116730293496633,7.25508998219444,1.973893538684048e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-4124.8674323240375,-0.7628005851256872,-1.3109586168385403,-1.410626504280783e-07,0.09589714277183038,223.24426021482012,0.003116730293496633,7.25508998219444,7.855893935868338e-06,7.855894166726661e-06,0.09589714558992515,-0.09589713995373518,0.00025532255314631553,0.007855893935868337,0.09589714558992515,0.00785589416672666,0.06027192622843429
11G,571.5,5407.530503721861,3621.6141253289525,295.35693249140587,-1.5710724467623973,0.9452405865421923,0.059829072994993876,0.1059626332016873,26.34163551340674,0.09941002786669123,209.04045027004955,-0.0002761199675007398,0.0020024931609181735,0.0038500341619372587,7.00054288091766,0.003329428289680752,7.000542654438941,2.2518672512630064e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-3621.6141253289525,-0.669735311310087,-1.4931271848931982,-1.2385234088816064e-07,0.09941002786669123,209.04045027004955,0.003329428289680752,7.000542654438941,8.143669482839337e-06,8.143669793285064e-06,0.0994100316563119,-0.09941002407706984,0.00027274677588805653,0.008143669482839337,0.0994100316563119,0.008143669793285064,0.05310303847116482
11G,572.0,5407.530503721861,4081.9591917497337,348.70238707387176,-1.571041307191079,0.9406237347554349,0.06042062518723992,0.10927745517007648,28.21098985678542,0.10046101603025594,218.5812385293386,-0.0002449803961823775,0.0019445709413052686,0.0036662410881781616,7.038479378659104,0.0032353135436705457,7.038480282935115,2.0927510909429216e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-4081.9591917497337,-0.7548656801732747,-1.3247389916712815,-1.3959526990254063e-07,0.10046101603025594,218.5812385293386,0.0032353135436705457,7.038480282935115,8.229766433198559e-06,8.229766680154854e-06,0.10046101904485914,-0.1004610130156522,0.000265036893450636,0.00822976643319856,0.10046101904485914,0.008229766680154854,0.0625408686463706
11G,572.5,5407.530503721861,3648.3684616010923,292.41083996259863,-1.5710704219104208,0.9464569080313089,0.05959999497710045,0.10681177917087951,30.75354608664099,0.09666827464511725,210.71785471302255,-0.00027409511552423945,0.0020170756233146713,0.003813678981712386,7.135081447602601,0.0032739404310527624,7.135081897192601,2.196827973636996e-05,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-3648.3684616010923,-0.6746829184024049,-1.4821777352358645,-1.2476728849482003e-07,0.09666827464511725,210.71785471302255,0.0032739404310527624,7.135081897192601,7.919065058927997e-06,7.919065356400228e-06,0.09666827827637008,-0.0966682710138638,0.0002682012101865679,0.007919065058927997,0.09666827827637008,0.007919065356400228,0.05260716678865275
11G,573.0,5407.530503721861,0.6420926159343308,-1.412282927437392,-2.5707963267948966,2.1300397038499335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-0.6420926159343308,-0.00011874045194796318,-8421.72977780344,-2.1958350834311008e-11,1.0,1.0,-1.0,-1.0,8.191999999999992e-05,8.191999999999993e-05,1.0000000000000002,-0.5403023058681398,0.0627417945119113,0.08191999999999992,1.0000000000000002,0.08191999999999994,-0.0003811681291374162
11G,573.5,5407.530503721861,0.6420926159343308,-1.412282927437392,-2.5707963267948966,2.135589587063963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-0.6420926159343308,-0.00011874045194796318,-8421.72977780344,-2.1958350834311008e-11,1.0,1.0,-1.0,-1.0,8.191999999999992e-05,8.191999999999993e-05,1.0000000000000002,-0.5403023058681398,0.0627417945119113,0.08191999999999992,1.0000000000000002,0.08191999999999994,-0.0003816643786744888
11G,574.0,5407.530503721861,0.6420926159343308,-1.412282927437392,-2.5707963267948966,2.1464280786306187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-0.6420926159343308,-0.00011874045194796318,-8421.72977780344,-2.1958350834311008e-11,1.0,1.0,-1.0,-1.0,8.191999999999992e-05,8.191999999999993e-05,1.0000000000000002,-0.5403023058681398,0.0627417945119113,0.08191999999999992,1.0000000000000002,0.08191999999999994,-0.00038263165976508775
11G,574.5,5407.530503721861,0.6420926159343308,-1.412282927437392,-2.5707963267948966,2.139487022823474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-0.6420926159343308,-0.00011874045194796318,-8421.72977780344,-2.1958350834311008e-11,1.0,1.0,-1.0,-1.0,8.191999999999992e-05,8.191999999999993e-05,1.0000000000000002,-0.5403023058681398,0.0627417945119113,0.08191999999999992,1.0000000000000002,0.08191999999999994,-0.0003820124873069452
11G,575.0,5407.530503721861,0.6420926159343308,-1.412282927437392,-2.5707963267948966,2.131792458805831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.32421875,8.191999999999992e-05,5.0,8.0,338,24,12,,,,,,,,,,,,,,-0.6420926159343308,-0.00011874045194796318,-8421.72977780344,-2.1958350834311008e-11,1.0,1.0,-1.0,-1.0,8.191999999999992e-05,8.191999999999993e-05,1.0000000000000002,-0.5403023058681398,0.0627417945119113,0.08191999999999992,1.0000000000000002,0.08191999999999994,-0.00038132492361952656
11H,555.0,7220.761742119241,-2403.0741310550698,0.401243592905746,-1.5703801931728203,19.5205671281461,37.4407608783393,0.030989301957967997,2.8048647956148,0.148002168307889,421.625045113208,0.00041613362207800007,0.005240309952215,3.2127497053349e-05,0.059012402283199004,2.0715098365308e-05,0.05901243317591501,6.94822220495442e-08,2.9296875,2.048e-05,2.0,2.0,845,100,50,,,,,,,,,,,,,,2403.0741310550698,0.3328006402756318,3.0048019113538396,4.608940886864898e-08,0.148002168307889,421.625045113208,2.0715098365308e-05,0.05901243317591501,3.031084406945567e-06,3.0310846693877406e-06,0.14800218112244826,-0.1480021554933293,4.242452512541822e-07,0.003031084406945567,0.14800218112244826,0.0030310846693877404,0.00024551120109169995
11H,556.0,7220.761742119241,-2508.52912217427,0.43352825282732205,-1.57039768683565,19.930710319698502,37.414436821553394,0.030982455611781003,2.7211621788170497,0.147593115324262,422.35706881914,0.000398639959245,0.005215689547550999,3.1213126976839004e-05,0.058878573984405,2.05752859546387e-05,0.05887860826380901,6.8893625831111e-08,2.9296875,2.048e-05,2.0,2.0,845,100,50,,,,,,,,,,,,,,2508.52912217427,0.3474050538936679,2.878484319074055,4.811196744897818e-08,0.147593115324262,422.35706881914,2.05752859546387e-05,0.05887860826380901,3.0227070018408858e-06,3.022707242015826e-06,0.147593127051554,-0.1475931035969695,4.213818898326983e-07,0.003022707001840886,0.147593127051554,0.003022707242015826,0.000268037635931856
11H,557.0,7220.761742119241,-2541.1059137156,0.44479256927936894,-1.57040279737018,19.2209339524635,37.447697192477,0.030987460661637996,2.72368824494695,0.147443885950815,424.21149818104897,0.00039352942472000005,0.0052477550760249994,3.1212865359093e-05,0.059447634263699006,2.0662406944870898e-05,0.059447681278754994,6.88829792146835e-08,2.9296875,2.048e-05,2.0,2.0,845,100,50,,,,,,,,,,,,,,2541.1059137156,0.35191659889470384,2.8415823611071205,4.873676925828312e-08,0.147443885950815,424.21149818104897,2.0662406944870898e-05,0.059447681278754994,3.0196507842726915e-06,3.0196510180924037e-06,0.14744389736779315,-0.14744387453383637,4.2316612699784915e-07,0.0030196507842726915,0.14744389736779315,0.003019651018092404,0.00027006092529999003
