name,amplitude,xo,yo,sigmax,sigmay,theta,slope (mhz/ms),angle,center_f,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,slope error (mhz/ms),red_chisq,time_res,DM
180917.3,3.30045490229053,32.4921033272048,128.511207483883,13.9293363000217,8.96654705199078,11.3386443476364,-4.44983220882764,11.3386443476364,610.742589460594,0.061787518293475,0.180754318235564,0.251936519026383,0.260732467985987,0.167896227492313,0.029103773021047,0.408825746993033,0.522040789816363,0.00098304,189.4
180814,5.67348518602061,80.4162957191832,128.296575848631,4.83208166326103,-17.4591711756125,3.51951651487173,-8.00719245313146,1.94872018807683,389.398228305323,0.037321816474172,0.051643198100336,0.107363474497778,0.031778956326851,0.114821748189955,0.002788038287637,0.065094534300825,3.41715162872269,0.00098304,188.8
180911,6.11127065365772,80.3497268709443,128.226226127733,4.19987224292152,-10.8789548935171,6.47033385404821,-16.7872746695943,4.89953752725332,622.187539769286,0.055989652563299,0.042121393370387,0.098217972740297,0.038488654061443,0.099697569366059,0.005878811201689,0.539848235406359,3.23677045365446,0.00098304,188.8
180919,5.44651963650024,80.3484372057915,128.327448362756,6.82776374288868,6.26843753680651,2.50114735123868,-2.36904209623795,2.50114735123868,474.924496158454,0.048077552207574,0.058532875942632,0.05713342789324,0.060248839007985,0.055320913290492,0.073047673323891,0.361177670606416,3.44359686455549,0.00098304,188.8
180917,16.6954830827543,80.4767787112725,128.466602033702,10.8908677274343,-36.8723471422044,0.791695837541952,-1.56956245463338,-0.779100489252945,694.989702627891,0.054259534193113,0.088794875891449,0.087852417437499,0.03537497194965,0.12009048357143,0.001487443011806,0.004669639806943,1.01784006825327,0.00098304,188.8
180917.1,8.96817331819046,24.4488735509324,128.31642932189,12.1703090911101,-3.71381141434309,1.71944350579968,-10.6139453821259,1.71944350579968,779.142183744835,0.148051160702099,0.067545903103923,0.198930637082733,0.200939192471935,0.061313028396126,0.007855509222007,0.569260324932717,0.414509312065618,0.00098304,188.8
180917.2,10.9553020864684,22.4868392883527,128.442928998556,15.3380764221795,-7.54187476989396,1.84115360888644,-5.73515554961833,1.84115360888644,699.406699198869,0.148618234234228,0.113130954740962,0.201839356175091,0.207853913050576,0.103100230562467,0.012490289417219,0.278325116522439,0.12409255191713,0.00098304,188.8
180917.3,3.15135122857033,32.5143678539684,128.455536483454,9.56103629522141,14.7209664745888,19.2476714252394,-3.77926025939472,17.6768750984445,612.913608289336,0.058777549280305,0.195750501241099,0.26218091457619,0.178443814885587,0.274453401194489,0.029649416650892,0.313555124890177,0.531639171807587,0.00098304,188.8
180814,5.67068660750199,80.4060450630744,128.324543718746,17.7192490808259,4.7796265298064,5.10325323280562,-7.71458409890819,5.10325323280562,395.645547368121,0.036335728034264,0.051715962146524,0.105644209852207,0.113564234141736,0.030633390420442,0.002636488908995,0.057740831700674,3.49872904394277,0.00098304,188.7
180911,5.87312880337993,80.3490864487018,128.167439704313,4.35439080833477,-11.0667815083064,6.50215874674221,-14.2845737545989,4.93136241994731,618.678586078218,0.052257277315684,0.043462472273964,0.096515063960451,0.038755507634436,0.098499516443156,0.005858726991628,0.394686001062824,3.4261655607708,0.00098304,188.7
180919,104.745423521351,121.681745983772,75.9703760017507,749.280682120505,,2,1.45485418434234,0.429203673205103,519.271356929538,inf,inf,inf,inf,inf,inf,inf,,0.00098304,188.7
180917,16.6930829735201,80.4771400830032,128.46788334017,36.8289012688553,-10.8560628863052,5.50806414674469,-1.55711868586655,5.50806414674469,697.280636417296,0.05461573914241,0.089564707693417,0.088023244759313,0.120761443885503,0.035497448181492,0.001493796000365,0.004653018169164,1.01235857492779,0.00098304,188.7
180917.1,9.00905970741446,24.4473328503047,128.299592363162,12.0938020812257,-3.6911981474471,1.72655553229496,-10.1219215112192,1.72655553229496,782.810236106539,0.149920934526081,0.068246513265297,0.199066197634648,0.201274610448735,0.061428562956525,0.007920589901502,0.523135137746954,0.420854753425802,0.00098304,188.7
180917.2,10.8839023735721,22.4839249378965,128.449073129562,15.6346039455209,-7.5615181390452,1.83502157998089,-5.87489103428331,1.83502157998089,692.283730739895,0.14621890422889,0.11231376334311,0.203934458953631,0.20980940608708,0.102393596674548,0.012042212094818,0.28063177420067,0.125306794955134,0.00098304,188.7
180917.3,3.19435192305647,32.4995558768883,128.461706128679,9.57744265318204,14.667570550331,6.72034544193799,-3.40124803160948,5.14954911514309,623.010977877954,0.059524473768687,0.198777751891376,0.258733241635546,0.178630656628295,0.27328645275944,0.030024678664544,0.266250462294846,0.518303021207854,0.00098304,188.7
