name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err
R1_B07,569.0,1353.6368928391826,-80.61494282926247,1.07217628550302,-1.5583923148601895,7.795646884225637,0.003263768540108222,0.4911197006545535,2.348251550241453,3.782741910094708,85.41913524432704,0.012404011934707113,8.581040683774612e-06,0.010274216410096548,0.22448737821364323,0.00989049454878014,0.23081111828920509,0.00016495605986737005,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,80.61494282926247,0.0595543334078143,16.791389354528263,4.399579660015191e-08,3.782741910094708,85.41913524432704,0.00989049454878014,0.23081111828920509,0.001239528869099834,0.0012396240448279536,3.7830323633665572,-3.7824509084135527,0.0032411661142511656,1.2395288690998338,3.7830323633665572,1.2396240448279536,0.002211516043290589
R1_B07,569.5,1353.6368928391826,-95.63909907703582,1.4944258360092975,-1.5603407331143675,7.908899897149239,0.003280106414507446,0.4896893930719335,2.284130350809565,3.776353532478886,85.35083210344703,0.010455593680528955,8.54847894904054e-06,0.010059382626656507,0.22234689262786891,0.009787662527564524,0.2285638901173655,0.00016336384125894486,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,95.63909907703582,0.07065343710929585,14.153593100546136,5.2195265571629006e-08,3.776353532478886,85.35083210344703,0.009787662527564524,0.2285638901173655,0.0012374355255226814,0.0012375030340560115,3.7765595521728867,-3.776147119934086,0.0032073962349746985,1.2374355255226814,3.7765595521728867,1.2375030340560116,0.003104775653150428
R1_B07,570.0,1353.6368928391826,-114.33121974543407,2.0833760964634287,-1.562050032450492,8.052500427849202,0.0033005122184099965,0.4881415153662597,2.5440100425301306,3.750579832700822,85.3540164182226,0.008746294344404543,8.449839594445452e-06,0.00973772355135153,0.2184351581875542,0.009548922458117446,0.224546995187206,0.0001593693423377493,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,114.33121974543407,0.08446225154637321,11.83960860255968,6.239653484119958e-08,3.750579832700822,85.3540164182226,0.009548922458117446,0.224546995187206,0.0012289899995794054,0.0012290369177377894,3.750723015557219,-3.7504363783159724,0.00312911036899896,1.2289899995794054,3.750723015557219,1.2290369177377893,0.004367479477066378
R1_B07,570.5,1353.6368928391826,-143.88635650291775,3.4269870083400815,-1.5638465094232912,7.71663727086046,0.0032765936575588042,0.48946867003307587,2.5152489837110723,3.7804700000705904,85.31049593681539,0.006949817371605489,8.638863511847317e-06,0.010034536543823639,0.22484027768833434,0.009912411206605373,0.23110182306448934,0.00016552067565276743,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,143.88635650291775,0.10629612510126231,9.407680656725319,7.852632095325929e-08,3.7804700000705904,85.31049593681539,0.009912411206605373,0.23110182306448934,0.0012387844096231311,0.0012388142680927288,3.7805611208884544,-3.78037870216034,0.003248177196527056,1.238784409623131,3.7805611208884544,1.2388142680927288,0.0070327360633114675
R1_B07,571.0,1353.6368928391826,-178.2255005531328,5.183884720646383,-1.5651855163152344,7.840012366209411,0.0032903119998616403,0.4892923464626106,2.1912196152434404,3.769649506835064,85.10370716440185,0.005610810479662068,8.557133313151513e-06,0.009829237072238805,0.22124338600763532,0.00975072021660588,0.22727415528499478,0.0001631931692855636,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,178.2255005531328,0.13166418667809365,7.595079764893884,9.72669904127206e-08,3.769649506835064,85.10370716440185,0.00975072021660588,0.22727415528499478,0.0012352387503997138,0.0012352581559004084,3.769708727723414,-3.769590170456561,0.0031951661976426984,1.2352387503997138,3.769708727723414,1.2352581559004083,0.010722881994360603
R1_B07,571.5,1353.6368928391826,-264.42323477316427,11.37280635028157,-1.567014528899861,7.931054704811821,0.003286424025209778,0.4892852949380232,2.3494650443342895,3.7687263082941453,85.15652982198075,0.0037817978950355348,8.526175238344539e-06,0.009759882815707464,0.22084423102549033,0.009724170101287054,0.22689681250360377,0.0001626530477611817,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,264.42323477316427,0.19534281030014658,5.11920555695645,1.4430960867978802e-07,3.7687263082941453,85.15652982198075,0.009724170101287054,0.22689681250360377,0.0012349362367018255,0.0012349450504835532,3.768753205821391,-3.7686993581732557,0.003186438801283352,1.2349362367018255,3.768753205821391,1.2349450504835533,0.02366088227066536
R1_B07,572.0,1353.6368928391826,-488.7489806036032,39.97731810884597,-1.5687502895768919,7.63542331728682,0.0032641362380262835,0.4913871145918893,2.1221914033194085,3.792840357300219,85.15250834573604,0.002046037218004623,8.657330544659261e-06,0.010015336206865202,0.22576249435702544,0.010004704102608014,0.23194274642741755,0.00016735554588462288,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,488.7489806036032,0.3610635785631387,2.7695953271707006,2.66735917492487e-07,3.792840357300219,85.15250834573604,0.010004704102608014,0.23194274642741755,0.0012428379282801358,0.0012428405245500152,3.792848280487107,-3.7928324183793163,0.0032783482890332578,1.2428379282801358,3.792848280487107,1.2428405245500151,0.08160711663872028
R1_B07,572.5,1353.6368928391826,-6805.7223105802605,7615.698628627479,-1.570649391620764,7.909499646168029,0.00326628725500491,0.4909786944685172,2.281641665191109,3.796285292757429,85.25386775322106,0.00014693517413263583,8.513679578479957e-06,0.009840515650483004,0.2221379937539807,0.009840461271621784,0.22828236304240107,0.00016442251637169828,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,6805.7223105802605,5.02773110468762,0.19889687399305167,3.7142391222377344e-06,3.796285292757429,85.25386775322106,0.009840461271621784,0.22828236304240107,0.0012439667647307544,0.001243966778132715,3.7962853336569666,-3.796285251776633,0.003224522384226096,1.2439667647307544,3.7962853336569666,1.2439667781327148,15.822753879303036
R1_B07,573.0,1353.6368928391826,578.7470429327832,54.62754696842805,-1.5725241956748055,7.994428864631535,0.0032688490979670224,0.4904037087312641,2.3019849639001957,3.788380354850364,85.26069001586471,-0.0017278688799088851,8.469831721716152e-06,0.009769100775865642,0.2208381235347357,0.009761659848064914,0.22695127144685734,0.00016309206531115296,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,-578.7470429327832,-0.4275496966685738,-2.3389093894625677,-3.158525738551722e-07,3.788380354850364,85.26069001586471,0.009761659848064914,0.22695127144685734,0.0012413764746773673,0.0012413783241050382,3.788385998855707,-3.78837469968853,0.003198705464702051,1.2413764746773672,3.788385998855707,1.2413783241050382,0.11410462235550627
R1_B07,573.5,1353.6368928391826,318.7388740901985,16.69972345919933,-1.5739336809122921,7.798640345775952,0.003273584508159843,0.4891067079231248,2.391658545478385,3.7696965808059306,85.28341936080913,-0.0031373541173955128,8.593739838607194e-06,0.009866063578323946,0.22380365907283872,0.009841099742600239,0.23001497941060872,0.0001643746860250958,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,-318.7388740901985,-0.23546851875591276,-4.246852213125791,-1.7395249789774113e-07,3.7696965808059306,85.28341936080913,0.009841099742600239,0.23001497941060872,0.0012352541755984874,0.0012352602430432359,3.7697150971778433,-3.7696780282766573,0.0032247474038715226,1.2352541755984874,3.7697150971778433,1.2352602430432358,0.03445216695862876
R1_B07,574.0,1353.6368928391826,207.45805658758692,7.022476719032873,-1.5756165409221046,7.793532926926617,0.00328194140365729,0.4908150097117969,2.39034266895158,3.7697514387578512,85.28142300592854,-0.004820214127208078,8.55186645619593e-06,0.009826719730391419,0.22214003775688923,0.009768327421872506,0.22830531767916556,0.00016316222048124,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,-207.45805658758692,-0.1532597535462073,-6.524870208006066,-1.132207273286952e-07,3.7697514387578512,85.28142300592854,0.009768327421872506,0.22830531767916556,0.0012352721514521728,0.0012352864739934024,3.769795147684944,-3.7697076447651616,0.00320092264426865,1.2352721514521727,3.769795147684944,1.2352864739934024,0.014482892696703865
R1_B07,574.5,1353.6368928391826,157.9213677657878,4.026490001882694,-1.5771285074782813,8.031081422891523,0.0032738641935197463,0.4899025651323307,2.3376829833978023,3.7751426011218823,85.51761500815596,-0.006332180683384728,8.452183118715524e-06,0.009790997402223537,0.22070476032828085,0.00969095126334687,0.2269728023366299,0.00016144604768686052,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,-157.9213677657878,-0.11666449740044836,-8.57158794905293,-8.618596169889451e-08,3.7751426011218823,85.51761500815596,0.00969095126334687,0.2269728023366299,0.0012370387275356183,0.0012370634800870737,3.7752181399141653,-3.7750669163490795,0.003175594453528643,1.2370387275356183,3.7752181399141653,1.2370634800870737,0.00842968715312792
R1_B07,575.0,1353.6368928391826,122.04749754406505,2.4501346383776523,-1.5789896748195447,7.773633176734441,0.0032737441889570808,0.4914591556770977,2.5283868758707375,3.7819715136253267,85.43755483975876,-0.008193348024648214,8.590736529827939e-06,0.010034184827472276,0.22412466744427498,0.009864978733464157,0.23045242979129868,0.0001644761899118302,1.5625,0.00032768,1.0,1.0,128,177,100,,,,,-122.04749754406505,-0.09016265601927916,-11.091066347759028,-6.660771178463355e-08,3.7819715136253267,85.43755483975876,0.009864978733464157,0.23045242979129868,0.001239276425584747,0.0012393179421370149,3.7820982120880577,-3.781844570661684,0.0032326645285872804,1.239276425584747,3.7820982120880577,1.2393179421370148,0.00504661052786979
R1_B08,555.0,1348.9098680552179,-17.588265942043154,0.13253288859004536,-1.514001384633921,8.962156727781338,0.001749317731530496,0.4815548356168572,2.1756778265746455,7.638791227621775,86.45712275942661,0.056794942160975546,5.935663057261012e-06,0.030624461159836483,0.2927746223812795,0.02574975159520046,0.3022225904375673,0.0004270472934401152,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,17.588265942043154,0.01303887410016573,76.69373845609027,9.666230790471157e-09,7.638791227621775,86.45712275942661,0.02574975159520046,0.3022225904375673,0.0025030791094671034,0.002507089957514696,7.651031364485767,-7.626474446483066,0.008451201403474379,2.5030791094671034,7.651031364485767,2.507089957514696,0.00029413519877817404
R1_B08,555.5,1348.9098680552179,-18.023476896030918,0.1384439612941755,-1.5153699643479135,9.068177388046676,0.0017457883047255723,0.48201709968942275,2.2538486574477234,7.663721319053599,86.42367399629919,0.055426362446983145,5.871502437241908e-06,0.030211162405261904,0.29011082490935014,0.025607895403654022,0.2994295702899038,0.0004248758017747035,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,18.023476896030918,0.013361513117267167,74.84182301985646,9.905415798114846e-09,7.663721319053599,86.42367399629919,0.025607895403654022,0.2994295702899038,0.0025112482018274833,0.0025150800845500053,7.675415297088639,-7.651952543569835,0.008404001616261668,2.5112482018274833,7.675415297088639,2.5150800845500054,0.00030906589861151394
R1_B08,556.0,1348.9098680552179,-18.629679265743494,0.14901441225432568,-1.5171700024927526,8.986621224296176,0.0017545225280562625,0.48113789465004875,2.266862455719729,7.624707191645497,86.27060484460698,0.05362632430214403,5.9661959605952764e-06,0.030144694549706873,0.29282609834136614,0.02576171100945927,0.30208183608866385,0.00042812243073985754,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,18.629679265743494,0.013810914803820596,72.40649980140086,1.0238574964042922e-08,7.624707191645497,86.27060484460698,0.02576171100945927,0.30208183608866385,0.0024984640525583966,0.002502032726139781,7.63559791912775,-7.61374631842303,0.008453657228411272,2.4984640525583965,7.63559791912775,2.502032726139781,0.0003311643365016632
R1_B08,556.5,1348.9098680552179,-19.47727902377422,0.16245649474705742,-1.5194994940499236,8.845987013290744,0.0017586758392089043,0.4810672894864819,2.3036024779048048,7.580168733923975,86.26948557646695,0.05129683274497298,6.001650436144656e-06,0.02977347487407552,0.29390251845675075,0.025702443004219918,0.30316413343876786,0.00042710751986432826,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,19.47727902377422,0.014439273879622114,69.255560102041,1.070440228926477e-08,7.580168733923975,86.26948557646695,0.025702443004219918,0.30316413343876786,0.0024838696907322085,0.002487115953962879,7.590075543099606,-7.570197825098245,0.008433185803212404,2.4838696907322086,7.590075543099606,2.487115953962879,0.00035820141354784337
R1_B08,557.0,1348.9098680552179,-20.278590059243886,0.17420719385760014,-1.5215231483330554,8.889371887941387,0.0017655961976903722,0.4820847511306783,2.2555111821594402,7.532000095298555,86.14039861118312,0.049273178461841205,5.991192988831334e-06,0.02916297046354751,0.29183271040214215,0.02539750666642952,0.3008980121557339,0.00042260608529326145,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,20.278590059243886,0.015033317302719723,66.51891793829742,1.1144790069920618e-08,7.532000095298555,86.14039861118312,0.02539750666642952,0.3008980121557339,0.0024680857912274304,0.0024710619201389057,7.541082519955156,-7.522858676432081,0.008332292130336372,2.4680857912274305,7.541082519955156,2.4710619201389057,0.00038505138604835845
R1_B08,557.5,1348.9098680552179,-20.872723701633472,0.18561486601094937,-1.522923516221251,8.913093011373938,0.0017580423692720249,0.483219613248804,2.50750264689103,7.563898555587074,86.19563456689606,0.04787281057364544,5.978545620514294e-06,0.02912555677515309,0.29267737366380736,0.025559229718480188,0.3018054412035059,0.0004250683885136741,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,20.872723701633472,0.015473771966489197,64.62548382938897,1.147131645556008e-08,7.563898555587074,86.19563456689606,0.025559229718480188,0.3018054412035059,0.0024785382786947723,0.0024813592287160724,7.572507411853248,-7.555232716794729,0.00838478242154514,2.4785382786947725,7.572507411853248,2.481359228716072,0.0004108128727500882
R1_B08,558.0,1348.9098680552179,-21.639519944639964,0.19879718221513362,-1.524617434128265,9.024099543847413,0.001756436666061797,0.48481520738866085,2.6408589761259087,7.576695300067521,86.22063266854057,0.046178892666631555,5.944457370032422e-06,0.028792795076133283,0.2913837718786463,0.025479059211978648,0.30047769842441574,0.0004236317698673921,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,21.639519944639964,0.016042228214875914,62.335480246609556,1.1892735456079578e-08,7.576695300067521,86.22063266854057,0.025479059211978648,0.30047769842441574,0.0024827315159261253,0.0024853605776083564,7.584718559595815,-7.568618121631041,0.008357820800891745,2.482731515926125,7.584718559595815,2.4853605776083563,0.00044272009114289614
R1_B08,558.5,1348.9098680552179,-22.675772920770573,0.22022662112107233,-1.5267249519865953,8.728197348830887,0.0017623387915506133,0.4845970182652982,2.4501225667482966,7.551895118802093,86.27208305959034,0.04407137480830122,6.042194253492074e-06,0.02881189126136963,0.29538591065310277,0.02572566424040465,0.30462100570471945,0.0004274662386487742,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,22.675772920770573,0.01681044334968297,59.48683084666289,1.2462243584828481e-08,7.551895118802093,86.27208305959034,0.02572566424040465,0.30462100570471945,0.00247460499252907,0.002476991678245084,7.559178705581921,-7.544562335406983,0.008437917430676727,2.47460499252907,7.559178705581921,2.4769916782450836,0.0004823354279908511
R1_B08,559.0,1348.9098680552179,-23.254733493686377,0.23246318766349203,-1.5278208055897247,8.834950589871736,0.0017592421612813958,0.48475142432827506,2.4875345878696,7.582099240149727,86.14953231488848,0.04297552120517195,6.02074433523977e-06,0.028703967902381354,0.2944540598560799,0.025785476251852634,0.3035476241808639,0.0004290709499537504,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,23.254733493686377,0.01723964961959522,58.005819263482195,1.2780431093183694e-08,7.582099240149727,86.14953231488848,0.025785476251852634,0.3035476241808639,0.0024845022790122625,0.0024867805441583027,7.589051953608101,-7.575098645505277,0.008457134275443576,2.4845022790122626,7.589051953608101,2.486780544158303,0.0005122398003076443
R1_B08,559.5,1348.9098680552179,-24.492853470749434,0.25359995133971586,-1.529990754345332,8.873293822891451,0.0017704663675000311,0.4833231932689687,2.2488971210042554,7.512079384567006,86.20211072257167,0.040805572449564675,6.020437790264889e-06,0.028034132054625537,0.2927663473915014,0.02538093701333589,0.3018244284567583,0.00042203362576657776,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,24.492853470749434,0.01815751671092884,55.0736103356088,1.3460882110016233e-08,7.512079384567006,86.20211072257167,0.02538093701333589,0.3018244284567583,0.0024615581727349166,0.002463593365818257,7.518290300959036,-7.5058260903873055,0.008323702949034768,2.4615581727349167,7.518290300959036,2.463593365818257,0.0005600266127527514
R1_B08,560.0,1348.9098680552179,-25.040082257347198,0.2677676448895708,-1.5308815665070632,8.844059458400856,0.0017634695972118834,0.4844950471371901,2.3271679723605794,7.560410285254944,86.26502360517323,0.03991476028783329,6.023154424471597e-06,0.028201444931134217,0.29429557486642055,0.025657565076567183,0.30344766612156987,0.00042637771694510786,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,25.040082257347198,0.018563198958169515,53.87002543330001,1.3761630334080725e-08,7.560410285254944,86.26502360517323,0.025657565076567183,0.30344766612156987,0.00247739524227234,0.0024793548449891104,7.566390518155244,-7.554388506997497,0.008414122394007819,2.47739524227234,7.566390518155244,2.4793548449891105,0.0005903383456123946
R1_B08,560.5,1348.9098680552179,-26.412141606774732,0.2974205431265825,-1.532953027393882,8.9438792049615,0.0017609303838562575,0.48524589407066154,2.375130943862114,7.575066946102269,86.12323988831254,0.03784329940101442,5.983977901553858e-06,0.027851681693213424,0.2923354933723961,0.025577718188223363,0.30129135259322615,0.0004257372200330659,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,26.412141606774732,0.01958036058024712,51.07158246150027,1.4515692296385213e-08,7.575066946102269,86.12323988831254,0.025577718188223363,0.30129135259322615,0.0024821979368987914,0.0024839626216221836,7.580452336493481,-7.569643408737319,0.008387266353833115,2.482197936898791,7.580452336493481,2.4839626216221835,0.0006594031130065656
R1_B08,561.0,1348.9098680552179,-28.25860058649083,0.3432703075745735,-1.535423630745398,8.81386498429726,0.001761021077780781,0.4876072586726817,2.3986601089506205,7.565421398460221,86.0136597550611,0.03537269604949856,6.035047322711433e-06,0.027773773493003043,0.29445893941558715,0.02576243143255218,0.3033683130394864,0.000429330183876777,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,28.25860058649083,0.020949213328265204,47.73448932570537,1.5530476738574534e-08,7.565421398460221,86.0136597550611,0.02576243143255218,0.3033683130394864,0.0024790372838474455,0.0024805769970165535,7.570120230153056,-7.560688859820693,0.008447077638673573,2.4790372838474455,7.570120230153056,2.4805769970165534,0.0007555035408191601
R1_B08,561.5,1348.9098680552179,-29.358031141897726,0.3683486115884631,-1.5367472613445925,8.91021882716239,0.0017612813063052608,0.48929807012460236,2.1165442748251073,7.5782852191117005,85.98875612875261,0.03404906545030403,5.989086891196339e-06,0.027457735542823554,0.29210594048468846,0.02560757265373727,0.3009068237088934,0.00042687585587315214,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,29.358031141897726,0.02176426449027649,45.94687775673581,1.613470625851005e-08,7.5782852191117005,85.98875612875261,0.02560757265373727,0.3009068237088934,0.002483252500598522,0.0024846814663060904,7.582646076373567,-7.5738927432343885,0.008395918852200342,2.483252500598522,7.582646076373567,2.4846814663060903,0.0008151176374097134
R1_B08,562.0,1348.9098680552179,-30.528775270886992,0.3994403264526354,-1.538052052916986,8.84540154520298,0.0017595239659298403,0.49008323660354614,2.190001398583758,7.568322860320686,85.9505986572309,0.03274427387791042,6.00616732894877e-06,0.027394389608550212,0.2931080136698375,0.02567175925606072,0.30189915536107476,0.00042812187196524925,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,30.528775270886992,0.022632183212434837,44.18486677195899,1.6778128582500952e-08,7.568322860320686,85.9505986572309,0.02567175925606072,0.30189915536107476,0.0024799880348698824,0.0024813078138753637,7.572350506211436,-7.564265892349317,0.00841659956428587,2.4799880348698826,7.572350506211436,2.4813078138753637,0.000880699505789012
R1_B08,562.5,1348.9098680552179,-32.036518428996175,0.438024110074893,-1.539592080527738,8.881134308414316,0.0017540783856075078,0.4895193634929195,2.142629411104706,7.59569092641651,86.14635891020961,0.0312042462671585,5.954386711778669e-06,0.02718318291844397,0.2921777213422162,0.025621018829571452,0.3010905957334078,0.00042636784712165535,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,32.036518428996175,0.02374993258458745,42.10538267586289,1.760676020468941e-08,7.59569092641651,86.14635891020961,0.025621018829571452,0.3010905957334078,0.002488956002768162,0.0024901588178318865,7.599361626684223,-7.591993245408483,0.008399553407388004,2.488956002768162,7.599361626684223,2.4901588178318868,0.0009677190782481296
R1_B08,563.0,1348.9098680552179,-34.07520511940528,0.5026456191784435,-1.5414578953603149,8.704542333080186,0.0017606878799330602,0.4892020577454505,2.2245589891458746,7.568445109464158,85.9827396184436,0.029338431434581664,6.073820883254995e-06,0.02735242885047073,0.2963630734351254,0.025944937066394638,0.30525509825260766,0.0004325248601596755,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,34.07520511940528,0.025261291303719936,39.58625819942711,1.872718993459529e-08,7.568445109464158,85.9827396184436,0.025944937066394638,0.30525509825260766,0.0024800280934692154,0.0024810875325037346,7.571678260814619,-7.565188097905224,0.008505269428968587,2.4800280934692154,7.571678260814619,2.4810875325037345,0.0010993904013649777
R1_B08,563.5,1348.9098680552179,-36.17582156535926,0.566737906566681,-1.5431605920463218,8.71938703373827,0.0017555506887210247,0.48936763666593575,2.161457954881147,7.585255670194442,86.00717751598881,0.02763573474857463,6.046900774528826e-06,0.027212000755351302,0.29601531641795314,0.025963260787721827,0.3049048613735318,0.00043272673536299796,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,36.17582156535926,0.02681856098919012,37.287608399387075,1.9881655271642134e-08,7.585255670194442,86.00717751598881,0.025963260787721827,0.3049048613735318,0.002485536578009315,0.00248647863528811,7.588130600854828,-7.582359296338126,0.008510866405905185,2.485536578009315,7.588130600854828,2.48647863528811,0.001240630082290709
R1_B08,564.0,1348.9098680552179,-38.64853830298097,0.6434193383118904,-1.5449278987656707,8.79985266544563,0.0017577289564463454,0.48912974198087666,2.3294733945197184,7.5698392550768965,85.86111100140505,0.025868428029225874,6.025162471305088e-06,0.02687629058845592,0.29408881592302455,0.02578600912181695,0.3027926586319225,0.00043046447000863236,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,38.64853830298097,0.028651683272732112,34.901963367426404,2.1240621001639267e-08,7.5698392550768965,85.86111100140505,0.02578600912181695,0.3027926586319225,0.0024804849271035977,0.0024813086425160636,7.572353035022165,-7.567306620568796,0.008452365883249576,2.4804849271035976,7.572353035022165,2.4813086425160638,0.0014149753636576157
R1_B08,564.5,1348.9098680552179,-41.3792919914569,0.7291721115332297,-1.5466343524359065,8.895904545724397,0.0017639877213216123,0.4879157168698518,2.380847696431772,7.551524244858415,85.83770726181044,0.024161974358989965,5.991475644978216e-06,0.02643600483663484,0.29133961511155754,0.02548932668693246,0.2999345239159866,0.00042560857823273,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,41.3792919914569,0.03067609850843128,32.59866960347489,2.274139972944104e-08,7.551524244858415,85.83770726181044,0.02548932668693246,0.2999345239159866,0.0024744834645552055,0.002475200349208393,7.553712003199442,-7.549320058373972,0.008354762759737162,2.4744834645552056,7.553712003199442,2.475200349208393,0.001612286342954347
R1_B08,565.0,1348.9098680552179,-44.6170903731141,0.85260427934066,-1.5483871424325808,8.924335379208536,0.0017580365582686114,0.4894749657639083,2.5489851166788493,7.563110923968774,85.91691441491166,0.022409184362315655,6.002180145650296e-06,0.026480287272425716,0.2931342432864896,0.02565937038845559,0.3018420918734302,0.0004280819431394342,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,44.6170903731141,0.033076405940628564,30.2330308134136,2.452084214367581e-08,7.563110923968774,85.91691441491166,0.02565937038845559,0.3018420918734302,0.002478280187566088,0.002478897753998496,7.564995587153613,-7.561212013891403,0.008410158080769108,2.478280187566088,7.564995587153613,2.478897753998496,0.0018882196711364518
R1_B08,565.5,1348.9098680552179,-47.95436736117858,0.995423423484079,-1.5499461906878438,8.654202897794615,0.0017652596506063033,0.4879749512795715,2.400759681541794,7.543164833573651,85.71095187105988,0.020850136107052705,6.093182800905235e-06,0.026594481123969203,0.2956516847688831,0.025876172168642863,0.30425265490541253,0.0004326759046689938,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,47.95436736117858,0.03555046078083518,28.129030623959952,2.635495641535326e-08,7.543164833573651,85.71095187105988,0.025876172168642863,0.30425265490541253,0.002471744252665414,0.0024722774550658953,7.544792038164965,-7.541525279828139,0.008480933519182523,2.471744252665414,7.544792038164965,2.4722774550658952,0.002170893212092527
R1_B08,566.0,1348.9098680552179,-50.45937254973468,1.1006755668263808,-1.5509809968845778,8.845475232777964,0.0017598023480372015,0.48829998075660613,2.3808010355749976,7.586206901503552,85.62167538610043,0.01981532991031874,6.025066184140044e-06,0.026454181627759376,0.2929549053645034,0.02581482217114304,0.30139979852710636,0.0004321207274363423,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,50.45937254973468,0.03740751976444813,26.732592973201974,2.7731667363646897e-08,7.586206901503552,85.62167538610043,0.02581482217114304,0.30139979852710636,0.002485848277484684,0.002486332555250538,7.587684799958918,-7.584717598408921,0.008460649147606854,2.485848277484684,7.587684799958918,2.4863325552505384,0.0024268167263833194
R1_B08,566.5,1348.9098680552179,-55.50910786634006,1.3429178319572967,-1.5527832136558246,8.785146466284074,0.0017507023190327909,0.489949916127117,2.231559922156506,7.604545058898606,85.83042065343552,0.018013113139071977,6.0433337156748886e-06,0.026623498201967292,0.29611022562674116,0.02608826223959092,0.30480649752920974,0.00043569243730740345,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,55.50910786634006,0.041151087393533535,24.3006944248365,3.050692145418348e-08,7.604545058898606,85.83042065343552,0.02608826223959092,0.30480649752920974,0.0024918573248998953,0.002492258474165226,7.605769269303057,-7.603311360353975,0.008549978205125184,2.4918573248998954,7.605769269303057,2.492258474165226,0.0029508084068157157
R1_B08,567.0,1348.9098680552179,-62.4090687029837,1.6799957461830066,-1.5547743855645157,8.862931453945817,0.0017568887744608083,0.4914241429899167,2.2866503912868734,7.58730302577579,85.7622012477354,0.016021941230380716,6.0114187912221274e-06,0.026222606641026547,0.2932853480726592,0.025801739408802947,0.3018363645180848,0.00043122237683125304,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,62.4090687029837,0.04626630005528952,21.614004119736656,3.429903001747156e-08,7.58730302577579,85.7622012477354,0.025801739408802947,0.3018363645180848,0.002486207455486211,0.0024865240992497733,7.58826934585502,-7.586329206398039,0.008455790953630393,2.4862074554862112,7.58826934585502,2.4865240992497735,0.0037077798976553706
R1_B08,567.5,1348.9098680552179,-70.73958184379919,2.1599240688491457,-1.5566609110951675,8.789839569299003,0.001760501891174255,0.4922767404150403,2.488996497615279,7.565450202671698,85.71214060064048,0.014135415699728983,6.0426661479342095e-06,0.02613724557442691,0.29403553478408223,0.02580753423216958,0.3025657343739468,0.00043154563500434883,1.5625,0.00032768,1.0,1.0,128,200,150,,,,,70.73958184379919,0.05244203746969953,19.068671780302008,3.887734733923142e-08,7.565450202671698,85.71214060064048,0.02580753423216958,0.3025657343739468,0.002479046722411462,0.0024792924821661023,7.566200201922919,-7.564694389041238,0.008457451308659578,2.479046722411462,7.566200201922919,2.479292482166102,0.004747292885238085
