name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,regstart_a,regend_a,regstart_b,regend_b,background,regstart_c,regend_c,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err,tw_FWHM_ms,band_FWHM_mhz,line slope (mhz/ms),center_f_new,center_f_old,bandwidth (mhz),center_f_err
B032_b,564.0,1455.40365548388,377.318878678272,127.3054542856,-1.57344659879345,0.28881181787029,2.03173417802572,0.483379896391868,15.9047030823421,5.50455165994914,171.763586191775,-0.002650271998549,0.04006245730067,0.108870046738077,3.38675588912137,0.108499114151187,3.38676779350162,0.000894183991135,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-377.318878678272,-0.2592537659614605,-3.857224585692828,-1.781318639571962e-07,5.50455165994914,171.763586191775,0.108499114151187,3.38676779350162,0.0018047710360488,0.0018047773678609,5.504570971976135,-5.504532328135577,0.0355736048546123,1.8047710360488085,5.504570971976135,1.8047773678609376,0.0470079194226246,9.273531556544423,282.84271247461896,374.81585081587,1455.40365548388,1497.03477895771,404.4709152765784,3.608439182435161
B032_b,564.5,1455.40365548388,256.406655043526,59.2439581283447,-1.5746963617988,0.287893165577192,2.02656019215784,0.475995417504985,17.1192781170483,5.53339888662608,171.490513633978,-0.003900035003905,0.039987732678125,0.109955839930355,3.38373649943317,0.10916129438255,3.38376224278462,0.000901112209875,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-256.406655043526,-0.1761756294052169,-5.676153979844321,-1.2104932452340418e-07,5.53339888662608,171.490513633978,0.10916129438255,3.38376224278462,0.001814229143156,0.0018142429263385,5.533440925332959,-5.533356804425491,0.0357908602327445,1.8142291431560007,5.533440925332959,1.8142429263385844,0.0218411892763495,9.273531556544423,274.0038777097872,256.45295055822635,1455.40365548388,1497.03477895771,403.8262278648892,3.608439182435161
B032_b,565.0,1455.4036554838797,201.896970590716,37.8040793782342,-1.57574930761339,0.292896423248794,2.00310218385181,0.482579182875269,17.7189020832088,5.61885015175287,170.418536391762,-0.00495298081849,0.039807477877868,0.112890159021241,3.38654860136944,0.11163766204697,3.38659012152005,0.000927402809418,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-201.896970590716,-0.1387223192892085,-7.208645336409048,-9.531535719764797e-08,5.61885015175287,170.418536391762,0.11163766204697,3.38659012152005,0.0018422459513942,0.0018422685240661,5.618918998402076,-5.618781231024459,0.0366029606297621,1.842245951394292,5.618918998402076,1.8422685240661625,0.0140576342316856,9.273531556544423,274.0038777097872,203.0252525252625,1455.4036554838797,1497.03477895771,401.3000631394577,3.608439182435161
B032_b,565.5,1455.40365548388,158.487017213517,23.0726923622974,-1.5771059081554,0.291923766617587,2.01386748388228,0.48413243482588,17.7990695161613,5.57985313266283,170.51242641996,-0.006309581360505,0.03993436672805,0.112667601584801,3.38106154225203,0.110631071160749,3.38112889977167,0.000918530542812,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-158.487017213517,-0.1088955745138791,-9.183109639341184,-7.482156177330373e-08,5.57985313266283,170.51242641996,0.110631071160749,3.38112889977167,0.0018294600434959,0.0018294964212509,5.5799640848157255,-5.579742063775488,0.0362732036050655,1.8294600434959185,5.5799640848157255,1.829496421250966,0.0085654373146568,9.273531556544423,274.0038777097872,162.42020202021013,1455.40365548388,1497.03477895771,401.5180871464745,3.608439182435161
B032_b,566.0,1455.4036554838797,126.493340482813,14.7750219954332,-1.57870171663097,0.301990660741428,2.00693958067668,0.477511330071706,16.2820417140516,5.60907311274497,170.597301507173,-0.007905389836073,0.039821608300359,0.114437002660198,3.38472969694446,0.111266962118064,3.38483559598502,0.000923348548922,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-126.493340482813,-0.0869128918332678,-11.50577295159368,-5.971737909670962e-08,5.60907311274497,170.597301507173,0.111266962118064,3.38483559598502,0.0018390403648343,0.0018390977697912,5.6092481978636535,-5.608897843617129,0.0364821099259664,1.8390403648343243,5.6092481978636535,1.8390977697912696,0.0055788082035904,9.505369845458034,274.0038777097872,128.22647527911317,1455.4036554838797,1497.03477895771,401.7133923133266,3.608439182435161
B032_b,566.5,1455.40365548388,107.795761771271,10.5673493082655,-1.58007286326251,0.290687899978045,2.02552169827819,0.472442103295086,17.6364443575241,5.54786679367749,170.667668124459,-0.009276536467618,0.040031722264026,0.113999381999424,3.37274760428555,0.109625352580375,3.37289253815187,0.000909337954274,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-107.795761771271,-0.0740658863711813,-13.50149237381023,-5.0890270951364736e-08,5.54786679367749,170.667668124459,0.109625352580375,3.37289253815187,0.0018189727192384,0.0018190509043905,5.548105258391563,-5.547628086967395,0.0359442834824385,1.8189727192384304,5.548105258391563,1.8190509043905856,0.0039146783074147,9.041693267630812,274.0038777097872,108.28013468014012,1455.40365548388,1497.03477895771,401.8743538444322,3.608439182435161
B032_b,567.0,1455.4036554838797,96.6922169838474,8.653289478022,-1.58113805212203,0.287580939775028,2.01938579656305,0.47667053821734,17.7897740742221,5.5863523607068,169.419502560246,-0.01034172532713,0.040039887638609,0.116063135012681,3.35891972907641,0.110747555285898,3.35909928811794,0.000925447416309,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-96.6922169838474,-0.0664367006496902,-15.051921456377478,-4.564829860043326e-08,5.5863523607068,169.419502560246,0.110747555285898,3.35909928811794,0.0018315909379365,0.001831688781297,5.586650782956155,-5.5860536295938745,0.0363126135757903,1.831590937936564,5.586650782956155,1.8316887812970084,0.0031884368536647,9.273531556544423,265.1650429449553,97.4521212121261,1455.4036554838797,1497.03477895771,398.9311066005423,3.608439182435161
B032_b,567.5,1455.40365548388,84.2883399557003,6.5896535999272,-1.58265980739053,0.294125504554565,2.00975720608966,0.471316259775691,17.4875545004658,5.61239469518069,169.961670492376,-0.011863480595633,0.03988727508633,0.118302481731683,3.37250442112338,0.111335988559867,3.37274164185552,0.000927398650088,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-84.2883399557003,-0.057914063660694,-17.266963096542195,-3.9792440703633735e-08,5.61239469518069,169.961670492376,0.111335988559867,3.37274164185552,0.0018401294082558,0.0018402587665308,5.612789237919233,-5.6119997495035285,0.0365061689536194,1.840129408255872,5.612789237919233,1.840258766530804,0.0024555312569681,9.273531556544423,256.32620818012344,84.01044932079833,1455.40365548388,1497.03477895771,400.2009843329173,3.608439182435161
B032_b,568.0,1455.40365548388,75.8792298769897,5.30369450443182,-1.58397440087049,0.292090256403971,2.01930502465293,0.476258469448408,16.9922391002666,5.58994531550326,169.982049952419,-0.01317807407559,0.039964746678311,0.119129067227973,3.36344484024071,0.110581682002332,3.36373661709804,0.000920994950614,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-75.8792298769897,-0.0521362094914912,-19.180527501969674,-3.5822508274625324e-08,5.58994531550326,169.982049952419,0.110581682002332,3.36373661709804,0.0018327689559026,0.0018329279361079,5.5904302051295405,-5.589459943002261,0.0362594341666229,1.8327689559026168,5.5904302051295405,1.832927936107955,0.0019694890661436,9.273531556544423,256.32620818012344,76.13446969697351,1455.40365548388,1497.03477895771,400.24238263496005,3.608439182435161
B032_b,568.5,1455.40365548388,70.721873115545,4.71438474431866,-1.58493528152532,0.292279611009291,1.99166574434122,0.478199895668068,16.9590482729733,5.66388614395834,169.708021711744,-0.014138954730426,0.039734099205422,0.122671796734357,3.38482290634513,0.112958151536803,3.38516098745149,0.000942390046654,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-70.721873115545,-0.0485926174838636,-20.579257751078647,-3.338772532332822e-08,5.66388614395834,169.708021711744,0.112958151536803,3.38516098745149,0.001857011850478,0.0018571972768006,5.664451694242366,-5.663320019534339,0.0370391575850996,1.8570118504780515,5.664451694242366,1.8571972768006832,0.0017512204563516,9.505369845458034,256.32620818012344,70.6174791392218,1455.40365548388,1497.03477895771,399.5919067849461,3.608439182435161
B032_b,569.0,1455.40365548388,64.8434945449781,4.0145323121873,-1.58621685188476,0.291634446728294,1.99643309220298,0.470246997446965,17.347728298185,5.68563190134142,168.217107519046,-0.015420525089866,0.039832837667708,0.124644989910253,3.35537006280779,0.113407135292486,3.35576878086234,0.000954550387132,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-64.8434945449781,-0.0445536152809919,-22.444867687912044,-3.0612548699542137e-08,5.68563190134142,168.217107519046,0.113407135292486,3.35576878086234,0.001864141606997,0.0018643630152229,5.686307196430168,-5.684955914157666,0.0371870835775288,1.8641416069970933,5.686307196430168,1.8643630152229127,0.0014896042624436,9.273531556544423,256.32620818012344,64.96808080808403,1455.40365548388,1497.03477895771,396.07392031419226,3.608439182435161
B032_b,569.5,1455.40365548388,59.5125811252812,3.34924299460549,-1.58759791532509,0.292647848263595,1.99937571877261,0.470705720780808,18.1421484379272,5.68325470103443,169.103716567729,-0.016801588530193,0.039738479642335,0.126226682409532,3.35984253312971,0.112909884518231,3.36031644977273,0.000945380152595,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-59.5125811252812,-0.0408907734297911,-24.45539460673162,-2.8095829824060865e-08,5.68325470103443,169.103716567729,0.112909884518231,3.36031644977273,0.0018633621970603,0.0018636249382373,5.684056061624216,-5.682452547323575,0.0370248541790904,1.863362197060376,5.684056061624216,1.8636249382373549,0.0012449040043598,9.273531556544423,256.32620818012344,60.1556303778556,1455.40365548388,1497.03477895771,398.1526169286114,3.608439182435161
B032_b,570.0,1455.40365548388,56.6956951301798,3.00537983364128,-1.58843252152008,0.294732565764783,2.03092445523881,0.472278651372046,17.8749992574797,5.60080807933612,167.81076166421,-0.01763619472518,0.04018168524817,0.125286458147922,3.31912846043829,0.110781529327246,3.31964408999814,0.000934682499205,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-56.6956951301798,-0.0389553062592316,-25.67044379898873,-2.6765980772722545e-08,5.60080807933612,167.81076166421,0.110781529327246,3.31964408999814,0.001836330517815,0.00183661581846,5.601678246303331,-5.599937077221607,0.0363274560169213,1.836330517815029,5.601678246303331,1.836615818460017,0.0011210628703426,9.273531556544423,238.64853865045976,57.32477718360357,1455.40365548388,1497.03477895771,395.1026919196979,3.608439182435161
B032_b,570.5,1455.40365548388,51.9787852332652,2.57865379409232,-1.59003257189172,0.29436990059692,1.98980395870224,0.475038437454421,17.5975456715282,5.70044444715892,168.7877882873,-0.019236245096819,0.039717735991648,0.130871099627706,3.36739557596537,0.11372616464243,3.3680182527038,0.000954069634984,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-51.9787852332652,-0.0357143429160783,-27.999955153866424,-2.4539132344149792e-08,5.70044444715892,168.7877882873,0.11372616464243,3.3680182527038,0.0018689981793962,0.0018693436337515,5.701498082942602,-5.699389803043079,0.0372941590531525,1.8689981793962736,5.701498082942602,1.86934363375158,0.0009612941017183,9.505369845458034,238.64853865045976,52.39361355490648,1455.40365548388,1497.03477895771,397.3913318994268,3.608439182435161
B032_b,571.0,1455.40365548388,49.7334274916653,2.36734231391739,-1.59090081821257,0.299164446322205,1.99981976015355,0.469425462311703,16.9158623097224,5.70164213013831,167.938504690027,-0.020104491417674,0.039814134684527,0.131847332546229,3.34145982380199,0.113460289105336,3.34213447778532,0.00095672854083,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-49.7334274916653,-0.034171569725191,-29.26409316405525,-2.347910120771956e-08,5.70164213013831,167.938504690027,0.113460289105336,3.34213447778532,0.0018693908623403,0.0018697682853875,5.702793270432367,-5.700489893943368,0.037207605355442,1.869390862340336,5.702793270432367,1.869768285387568,0.0008896774623911,9.505369845458034,238.64853865045976,50.233052171199006,1455.40365548388,1497.03477895771,395.3850382642776,3.608439182435161
B032_b,571.5,1455.40365548388,46.2739355267042,2.06417283960159,-1.59240340131505,0.296337050857694,1.99571444218138,0.468940820807482,16.5846229092656,5.70063016210469,167.366677060072,-0.021607074520156,0.039882021714449,0.134851869850847,3.34310665221147,0.113888213943081,3.34388639165906,0.000963541472205,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-46.2739355267042,-0.031794571459503,-31.45190999896652,-2.1845878522912107e-08,5.70063016210469,167.366677060072,0.113888213943081,3.34388639165906,0.0018690590695424,0.0018694949477462,5.701959590626311,-5.699299499617864,0.0373491060710855,1.869059069542428,5.701959590626311,1.8694949477462384,0.0007720680401465,9.505369845458034,229.80970388562795,46.40577200577433,1455.40365548388,1497.03477895771,394.02640941382697,3.608439182435161
B032_b,572.0,1455.40365548388,44.481108033995,1.94552584362456,-1.59327399480569,0.298885559342867,1.98406399155927,0.472623616916546,17.2601192666455,5.77246607818315,166.517799672033,-0.022477668010798,0.039733475062734,0.13771845311056,3.33322778201855,0.115571867893022,3.33406916200186,0.000982802757171,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-44.481108033995,-0.0305627293612962,-32.71959085127955,-2.0999486462836297e-08,5.77246607818315,166.517799672033,0.115571867893022,3.33406916200186,0.0018926118289124,0.0018930894715479,5.773922888221653,-5.771007883154421,0.03790197869943,1.8926118289124136,5.773922888221653,1.8930894715479885,0.0007308125707934,9.505369845458034,229.80970388562795,44.70280789547067,1455.40365548388,1497.03477895771,392.0203983867798,3.608439182435161
B032_b,572.5,1455.4036554838797,41.4155145225803,1.65765925278792,-1.5949371769995,0.296528448987228,2.01650438537816,0.463939671027628,18.0004008159403,5.70878968368026,166.03492066599,-0.024140850204598,0.040011364732333,0.138352521765201,3.29295605355417,0.113253657024206,3.29391471956213,0.000965864083662,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-41.4155145225803,-0.0284563765980172,-35.141508496541164,-1.955222284264249e-08,5.70878968368026,166.03492066599,0.113253657024206,3.29391471956213,0.001871734322518,0.001872279215045,5.710451605887742,-5.7071262783886905,0.037143156403826,1.8717343225180247,5.710451605887742,1.872279215045068,0.0006202188819068,9.505369845458034,220.97086912079607,41.29327170005342,1455.4036554838797,1497.03477895771,390.8684364157423,3.608439182435161
B032_b,573.0,1455.40365548388,40.4725547622693,1.58880214625465,-1.59549940233871,0.297242722584173,2.00562901959513,0.468500832642394,18.7932142927711,5.73005065301263,166.441318757149,-0.024703075543818,0.039888051389547,0.140209229072073,3.30866778034927,0.113941285439137,3.30967633000028,0.000969356501377,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-40.4725547622693,-0.0278084740338331,-35.96026156571381,-1.9107052486128058e-08,5.73005065301263,166.441318757149,0.113941285439137,3.30967633000028,0.0018787051321351,0.001879277830376,5.731797382647169,-5.72830238330378,0.0373691865361891,1.8787051321351949,5.731797382647169,1.8792778303760271,0.0005951712876171,9.505369845458034,220.97086912079607,40.60505050505253,1455.40365548388,1497.03477895771,391.8197708960601,3.608439182435161
B032_b,573.5,1455.4036554838797,37.9867030462734,1.43267175668898,-1.5971152493108,0.304371888051393,1.99962556763023,0.466626996336505,18.410409962787,5.7886772807606,164.77258901754,-0.026318922515898,0.039885491013441,0.144216260001815,3.28506198313852,0.115448331536958,3.28619887699374,0.000992162096201,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-37.9867030462734,-0.026100458730567,-38.31350285153686,-1.7933484385738597e-08,5.7886772807606,164.77258901754,0.115448331536958,3.28619887699374,0.0018979269772984,0.0018985836885502,5.790680250078415,-5.786672529550277,0.0378650093138886,1.8979269772984628,5.790680250078415,1.8985836885502048,0.0005430821231212,9.505369845458034,220.97086912079607,38.06723484848674,1455.4036554838797,1497.03477895771,387.8754188321674,3.608439182435161
B032_b,574.0,1455.4036554838797,36.2626306658834,1.31304146117383,-1.59836593792487,0.299172499488288,1.9909685691157,0.465189568274283,18.4000880194481,5.81963355459975,164.929993466861,-0.027569611129969,0.039766270121719,0.147412824964421,3.29144666770794,0.116189943920257,3.29269667925283,0.000997768259969,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-36.2626306658834,-0.0249158578991112,-40.13508200476896,-1.7119551545187952e-08,5.81963355459975,164.929993466861,0.116189943920257,3.29269667925283,0.0019080765752785,0.001908801050068,5.821843202707914,-5.81742199108832,0.0381095278564989,1.9080765752785112,5.821843202707914,1.908801050068073,0.0004934643846396,9.505369845458034,212.13203435596424,36.36273179556943,1455.4036554838797,1497.03477895771,388.23286321196224,3.608439182435161
B032_b,574.5,1455.4036554838797,35.3243075280654,1.22594436113336,-1.59909788634253,0.301677097467351,2.01655336478625,0.467142466449789,17.3077918756333,5.72964188738606,164.446331496388,-0.028301559547628,0.04013075314729,0.146836192214869,3.27076808369944,0.114004973456964,3.27207709850166,0.000981692650143,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-35.3243075280654,-0.0242711411332281,-41.20119422942832,-1.6676570133499284e-08,5.72964188738606,164.446331496388,0.114004973456964,3.27207709850166,0.0018785711106182,0.0018793227949334,5.7319345245473325,-5.7273473812148845,0.0373936363906434,1.8785711106182863,5.7319345245473325,1.8793227949334577,0.0004626562884203,9.505369845458034,203.2931995911324,35.308739569610886,1455.4036554838797,1497.03477895771,387.0864420699104,3.608439182435161
B032_b,575.0,1455.4036554838797,33.0367273814419,1.07551754934546,-1.60105642929302,0.298196843869407,2.02133634088904,0.458431118501733,16.9395579993939,5.75546853779117,164.120414021453,-0.030260102498121,0.040080155049907,0.150665601551127,3.25228957462538,0.114105356296989,3.25377719263135,0.000984522689229,12.5,0.000327868852459,1,4,64,330,70,0,4.9180326461792,,,0.0,29.5629997253418,29.5629997253418,45.9016380310059,45.9016380310059,,,-33.0367273814419,-0.0226993571556326,-44.05411101044592,-1.5596605842030652e-08,5.75546853779117,164.120414021453,0.114105356296989,3.25377719263135,0.0018870388648494,0.0018879020869929,5.7581013653287725,-5.752833672974177,0.0374287060927253,1.8870388648494696,5.7581013653287725,1.887902086992946,0.0004035390442774,9.505369845458034,203.2931995911324,33.14698000412451,1455.4036554838797,1497.03477895771,386.2971121604936,3.608439182435161
B033,555.0,1431.1889496467656,-340.361382102892,54.9993771657892,-1.56785828160173,4.34481326529189,1.72530595961462,0.499376224708893,33.2912010806685,4.02895203936717,136.803698753444,0.002938045193171,0.019652814429747,0.046111308841999,1.55805352780701,0.045882851644438,1.55806030103221,0.000474759283208,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,340.361382102892,0.2378172233560755,4.204909913117329,1.6616759332495658e-07,4.02895203936717,136.803698753444,0.045882851644438,1.55806030103221,0.0013209678817596,0.0013209735782048,4.028969413524965,-4.028934650201977,0.0150436227889612,1.320967881759662,4.028969413524965,1.3209735782048408,0.0801025524377097,6.723310378494706,212.13203435596424,-346.8285714285888,1431.1889496467656,1457.83663827268,322.14670165117343,7.387058614988331
B033,555.5,1431.188949646766,-1121.08355149561,615.138532493965,-1.56990433285435,4.72394185272067,1.63651342872263,0.50997060396766,34.772435658555,4.3976678188507,138.936120147746,0.000891993940548,0.017878505216472,0.048051025507303,1.51756080674634,0.04803167095313,1.51756143757832,0.000489436805848,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,1121.08355149561,0.7833232305016793,1.276612209444561,5.473234199404714e-07,4.3976678188507,138.936120147746,0.04803167095313,1.51756143757832,0.0014418583012624,0.0014418588742975,4.3976695666077,-4.397666069341602,0.0157480950958268,1.4418583012624528,4.3976695666077,1.441858874297535,0.9341749759139673,7.418825245235538,212.13203435596424,-971.1200000000472,1431.188949646766,1457.83663827268,327.16943054599693,7.375759935333463
B033,556.0,1431.188949646766,603.513425291286,171.197821747798,-1.57245328924663,4.94843682011406,1.61530927732016,0.512348213601537,33.7342610280509,4.39813752092696,140.57441609905,-0.001656962451734,0.017144081984109,0.046738506345103,1.49182968607766,0.046673437937849,1.49183173891123,0.000470027395175,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,-603.513425291286,-0.4216867559243243,-2.371428521173331,-2.946408690679183e-07,4.39813752092696,140.57441609905,0.046673437937849,1.49183173891123,0.0014420123019431,0.0014420142795478,4.39814355262113,-4.398131483331037,0.015302787523524,1.4420123019431936,4.39814355262113,1.4420142795478397,0.2660941183131965,7.418825245235538,229.80970388562795,606.9500000000295,1431.188949646766,1457.83663827268,331.02699842666635,7.37870894906705
B033,556.5,1431.1889496467656,410.87028712009,80.5648561649162,-1.57323018014667,4.67705781952506,1.62088970235043,0.487803490803902,33.7233189343636,4.41680616911807,141.643509377793,-0.002433853351775,0.017526696289186,0.047893429942374,1.5313478536406,0.047749007179853,1.53135235904281,0.000477236434489,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,-410.87028712009,-0.2870831885765311,-3.483310900085737,-2.00590696740208e-07,4.41680616911807,141.643509377793,0.047749007179853,1.53135235904281,0.0014481331702025,0.0014481374551539,4.416819238219741,-4.416793087334958,0.015655458513684,1.4481331702025737,4.416819238219741,1.4481374551539412,0.1217404859970556,7.186986956321928,229.80970388562795,404.6333333333537,1431.1889496467656,1457.83663827268,333.5439872313092,7.384891233255435
B033,557.0,1431.1889496467656,311.933371027746,46.2591246855654,-1.57400212863322,4.72759792093764,1.61916309984311,0.484753250057538,34.8549390813106,4.41040010770681,141.450274161201,-0.003205801838326,0.01744205342125,0.047751504503091,1.52353593457663,0.047502009665067,1.52354371140563,0.000475411048254,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,-311.933371027746,-0.2179540102686894,-4.588123883415679,-1.5228877383554633e-07,4.41040010770681,141.450274161201,0.047502009665067,1.52354371140563,0.0014460328221988,0.001446040245566,4.410422748976543,-4.410377444520467,0.0155745093514299,1.446032822198882,4.410422748976543,1.4460402455660075,0.0702782118696864,7.186986956321928,229.80970388562795,303.47500000001514,1431.1889496467656,1457.83663827268,333.08822936117275,7.390077222397249
B033,557.5,1431.1889496467656,181.972864733971,16.159859764275,-1.57629159629811,4.73222008526924,1.58444633423631,0.464980788206014,34.7228274128411,4.58936443831363,142.669011085746,-0.005495269503209,0.016980386662484,0.049886451827184,1.52875485503632,0.049175901709231,1.52877790523324,0.000487990321538,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,-181.972864733971,-0.127148036448216,-7.864848156009653,-8.884084556382138e-08,4.58936443831363,142.669011085746,0.049175901709231,1.52877790523324,0.001504709651906,0.0015047323482825,4.589433662262153,-4.589295143704386,0.0161234896580342,1.504709651906033,4.589433662262153,1.5047323482825985,0.0245625290044597,7.65066353414915,229.80970388562795,186.75384615385545,1431.1889496467656,1457.83663827268,335.9547744666896,7.366688694026335
B033,558.0,1431.1889496467656,160.446949411604,11.6754512807058,-1.57702883576797,4.95733239241398,1.63569499511629,0.443641026564533,35.2786517874979,4.32143043490485,142.738942869351,-0.006232508973076,0.01731034057343,0.046689871666886,1.51054974406385,0.045732320925897,1.51057898545264,0.000453517319972,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,-160.446949411604,-0.1121074540515452,-8.920013467973469,-7.833169343517825e-08,4.32143043490485,142.738942869351,0.045732320925897,1.51057898545264,0.0014168624376736,0.0014168899313164,4.321514290515345,-4.321346503991415,0.0149944945387187,1.4168624376736507,4.321514290515345,1.4168899313164356,0.0181635494838514,7.186986956321928,229.80970388562795,161.85333333334137,1431.1889496467656,1457.83663827268,336.1179956576533,7.359553647856275
B033,558.5,1431.1889496467656,129.823561205558,8.07546027784695,-1.57849893650537,4.83495317769329,1.59860678318589,0.435962332032036,34.231259052929,4.46191279416226,142.09423670682,-0.007702609710469,0.017231680585943,0.049511583316941,1.53142814616642,0.048088767195024,1.53147351216512,0.00047910916859,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,-129.823561205558,-0.0907102875812449,-11.02410792275735,-6.338107040557665e-08,4.46191279416226,142.09423670682,0.048088767195024,1.53147351216512,0.0014629222275941,0.0014629655836041,4.46204502999284,-4.461780431735595,0.0157672761907784,1.4629222275941107,4.46204502999284,1.4629655836041366,0.0124069904298148,7.418825245235538,229.80970388562795,131.23243243243894,1431.1889496467656,1457.83663827268,334.59643079924155,7.35610416891903
B033,559.0,1431.1889496467656,105.68823715649,5.19120988600302,-1.58025783534758,5.07948106905648,1.58708535951774,0.431595668798535,33.2924795541809,4.52792856493964,143.564825802174,-0.009461508552681,0.016520232176713,0.049196828890985,1.49415809304135,0.047125514222955,1.49422484324866,0.000464703989971,25.0,0.000327868852459,2,4,32,100,50,0,4.9180326461792,,,,,,,,,,-105.68823715649,-0.0738464597442393,-13.541610572306537,-5.1597980659692404e-08,4.52792856493964,143.564825802174,0.047125514222955,1.49422484324866,0.001484566742603,0.0014846331282904,4.5281310412859535,-4.527725896042773,0.0154516791950887,1.4845667426030866,4.5281310412859535,1.4846331282904024,0.0081748781286697,7.418825245235538,229.80970388562795,107.9022222222276,1431.1889496467656,1457.83663827268,338.05419766567263,7.366304787019569
