name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,regstart_a,regend_a,regstart_b,regend_b,background,slope_abs,slope_over_nuobs,slope_over_nuobs_err,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,tw_FWHM_ms,band_FWHM_mhz,line slope (mhz/ms),center_f_new,center_f_old,bandwidth (mhz),center_f_err
M006,569.0,4462.307604101486,1431.9452358643794,0.2741218948966642,-1.5714946774108207,43.69727196312279,37.9204039487568,0.0154670084955817,9.688480685957686,0.1188240792006602,247.90640801833663,-0.0006983506159241,0.0074791307658614,4.1411882544722985e-05,0.0488924112698979,2.3433720716610728e-05,0.0489176678274428,1.3368746730270178e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-1431.9452358643794,-0.3208979216377242,0.0004060797967212,-3.1162557703597225,-7.191299885798418e-08,0.1188240792006602,247.90640801833663,2.3433720716610728e-05,0.0489176678274428,1.2167585710147605e-06,1.2167588677174258e-06,0.1188241081755298,-0.1188240502257909,2.399613586518854e-07,0.0012167585710147,0.1188241081755298,0.0012167588677174,0.1955008828624566,234.22912126804383,1442.7404835390946,4462.307604101486,4473.471536137043,583.7748365415507,1.823141993571273
M006,569.5,4462.307604101487,1335.999770218743,0.2492389359976984,-1.5715448297778605,39.86518983551744,37.938144332696126,0.0154732573533837,9.689321869489278,0.1189249647614644,247.71225745493604,-0.0007485029829639,0.0078035156228013,4.5305179361212495e-05,0.0509492219869599,2.445794766486528e-05,0.0509751662803691,1.396377615805608e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-1335.999770218743,-0.2993966101733488,0.0003526576443808,-3.340051176334315,-6.70945700601548e-08,0.1189249647614644,247.71225745493604,2.445794766486528e-05,0.0509751662803691,1.2177916391573955e-06,1.2177919802953684e-06,0.1189249980757195,-0.1189249314472108,2.5044945424619537e-07,0.0012177916391573,0.1189249980757195,0.0012177919802953,0.1955008828624566,220.97086912079607,1343.2411398467432,4462.307604101487,4473.471536137043,583.3176258509038,1.8228705365616464
M006,570.0,4462.307604101486,1259.8296529498436,0.2253336590342305,-1.5715900847348223,38.38818578091285,37.87083815427983,0.0154815201455517,9.66778257068977,0.1194288876133526,247.76572833064665,-0.0007937579399258,0.0078872964842948,4.79175839756759e-05,0.0515996304859396,2.48718003816567e-05,0.051626003943424,1.419718177331542e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-1259.8296529498436,-0.2823269403910846,0.0003128710346288,-3.541992835025879,-6.326926905074552e-08,0.1194288876133526,247.76572833064665,2.48718003816567e-05,0.051626003943424,1.2229518091607306e-06,1.2229521944221555e-06,0.1194289252365386,-0.1194288499901697,2.54687316141226e-07,0.0012229518091607,0.1194289252365386,0.0012229521944221,0.1955008828624566,212.13203435596424,1266.796522131888,4462.307604101486,4473.471536137043,583.44351974487,1.8225599857742576
M006,570.5,4462.307604101486,1191.522368058403,0.2012606286750375,-1.5716355890630842,38.98328431404182,37.91488001881579,0.0154760668896077,9.620047883454328,0.1193590940136805,247.52735604442435,-0.0008392622681876,0.0078824938356901,4.980566442351982e-05,0.0514566254950982,2.48107152948566e-05,0.0514824813346924,1.417601355465527e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-1191.522368058403,-0.2670193258221883,0.0002816038143322,-3.7450472804575696,-5.983884337708142e-08,0.1193590940136805,247.52735604442435,2.48107152948566e-05,0.0514824813346924,1.2222371227000883e-06,1.22223755314829e-06,0.1193591360496377,-0.1193590519777283,2.54061814094942e-07,0.0012222371227,0.1193591360496377,0.0012222375531482,0.1955008828624566,203.2931995911324,1198.5844017094016,4462.307604101486,4473.471536137043,582.8821744270822,1.821871726590196
M006,571.0,4462.307604101486,1129.950416653028,0.1858784937170124,-1.5716813211487997,36.48447374300658,37.86310784122106,0.0154969936613079,9.612941878286064,0.1196086446967257,247.328215723849,-0.000884994353903,0.0080600395974987,5.309414633524916e-05,0.0526468765983344,2.5459376571911577e-05,0.0526729608844265,1.455827876461283e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-1129.950416653028,-0.2532210947569919,0.0002516075582221,-3.949118066011315,-5.6746669486488644e-08,0.1196086446967257,247.328215723849,2.5459376571911577e-05,0.0526729608844265,1.2247925216944713e-06,1.224793001332457e-06,0.1196086915363727,-0.119608597857086,2.607041181900329e-07,0.0012247925216944,0.1196086915363727,0.0012247930013324,0.2027416563018069,194.4543648263005,1137.342862935929,4462.307604101486,4473.471536137043,582.4132120108002,1.821632448917732
M006,571.5,4462.307604101487,1074.7636929790765,0.1730837757272609,-1.5717267636136705,34.32466842325442,37.854692654769,0.0155024491371285,9.609477391734504,0.1199476379007087,247.5061595514791,-0.0009304368187738,0.0082769072499836,5.676849281818976e-05,0.0541130701771027,2.622277270111563e-05,0.0541402222272976,1.4984077502443936e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-1074.7636929790765,-0.2408537887417751,0.0002272479798884,-4.15189648966711,-5.3975164894593256e-08,0.1199476379007087,247.5061595514791,2.622277270111563e-05,0.0541402222272976,1.228263812103257e-06,1.2282643437650985e-06,0.1199476898208103,-0.1199475859806172,2.685213086905385e-07,0.0012282638121032,0.1199476898208103,0.001228264343765,0.2027416563018069,185.61553006146872,1074.5929118773945,4462.307604101487,4473.471536137043,582.8322134977434,1.8215193827589449
M006,572.0,4462.307604101487,1024.2848295390295,0.1689868640543862,-1.571772617425634,29.08383439859982,37.89322694556166,0.0155021717905638,9.59324884966698,0.1195966533235541,247.11047748673028,-0.0009762906307376,0.0089173317963155,6.336322804794471e-05,0.0581496349873759,2.814279570019292e-05,0.058177990251301,1.6106866225386426e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-1024.2848295390295,-0.2295415108984346,0.0002042298760059,-4.356510489479485,-5.14400913750217e-08,0.1195966533235541,247.11047748673028,2.814279570019292e-05,0.058177990251301,1.224669730033194e-06,1.2246703136762214e-06,0.1195967103199435,-0.1195965963271784,2.881823653094916e-07,0.0012246697300331,0.1195967103199435,0.0012246703136762,0.2027416563018069,185.61553006146872,1031.893855776306,4462.307604101487,4473.471536137043,581.9004284055362,1.8227950839017215
M006,572.5,4462.307604101487,978.1048209866068,0.1662565698554734,-1.5718187117480429,24.620345186147425,37.86585623302436,0.0155071835807991,9.568648733382272,0.1197760871595093,247.0141796727624,-0.001022384953146,0.0095962344916282,7.083104567540499e-05,0.0625973566624512,3.0352500084982163e-05,0.06262767226859,1.73783109218922e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-978.1048209866068,-0.2191926034161318,0.0001848699740585,-4.562197740320299,-4.91209084767404e-08,0.1197760871595093,247.0141796727624,3.0352500084982163e-05,0.06262767226859,1.2265071325133753e-06,1.2265077735296677e-06,0.1197761497587565,-0.11977602456028,3.1080976331038e-07,0.0012265071325133,0.1197761497587565,0.0012265077735296,0.2027416563018069,176.77669529663686,979.9746680642908,4462.307604101487,4473.471536137043,581.6736376968747,1.8235214433024836
M006,573.0,4462.307604101486,935.8103739312544,0.1596658890221304,-1.5718649189447884,22.320839723584733,37.969087632724175,0.0155079091760819,9.543724415852145,0.1189348473868918,246.59592925225988,-0.0010685921498918,0.0101492026478061,7.727520882447889e-05,0.0659129345392471,3.1789779049043534e-05,0.0659438945284282,1.82320682141484e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-935.8103739312544,-0.2097144475363181,0.0001690471695041,-4.768388691135937,-4.699686040100893e-08,0.1189348473868918,246.59592925225988,3.1789779049043534e-05,0.0659438945284282,1.2178928372417722e-06,1.2178935325912695e-06,0.1189349152921161,-0.1189347794816904,3.255275233203237e-07,0.0012178928372417,0.1189349152921161,0.0012178935325912,0.2027416563018069,167.93786053180503,933.0297737857618,4462.307604101486,4473.471536137043,580.6887056850219,1.826722564458882
M006,573.5,4462.307604101486,901.0075062158988,0.1623772264304312,-1.571906195006314,18.542794878039164,38.014882078165456,0.0155074607075921,9.538975858894757,0.118382649433989,246.0456531023752,-0.0011098682114173,0.0111755239550241,8.749152381647466e-05,0.0723270959627016,3.479753260027846e-05,0.0723597152977059,2.0001739456624805e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-901.0075062158988,-0.2019151493249248,0.0001566943046232,-4.952575392898258,-4.524904314963328e-08,0.118382649433989,246.0456531023752,3.479753260027846e-05,0.0723597152977059,1.2122383302040474e-06,1.212239076826359e-06,0.1183827223463241,-0.1183825765216819,3.5632695328987545e-07,0.001212238330204,0.1183827223463241,0.0012122390768263,0.2027416563018069,159.0990257669732,900.6703596660244,4462.307604101486,4473.471536137043,579.3928790677897,1.8288732256583526
M006,574.0,4462.307604101486,865.737471789255,0.1572018728862041,-1.5719514108565735,17.03958811728404,37.94486166003563,0.015527952465111,9.53545610005191,0.1182072730739245,245.34759964150845,-0.0011550840616769,0.0116813480855089,9.45226063438072e-05,0.075525539812498,3.638585379640306e-05,0.0755579149169049,2.0974166215593013e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-865.737471789255,-0.1940111593816439,0.0001454212112491,-5.1543426841384745,-4.347776455467133e-08,0.1182072730739245,245.34759964150845,3.638585379640306e-05,0.0755579149169049,1.2104424762769868e-06,1.2104432837750382e-06,0.118207351931156,-0.1182071942167272,3.725913914343742e-07,0.0012104424762769,0.118207351931156,0.001210443283775,0.1955008828624566,154.67960838455724,870.4802917442581,4462.307604101486,4473.471536137043,577.7490602138965,1.8308391443749625
M006,574.5,4462.307604101486,844.0667029016216,0.1846294355407704,-1.571981066731554,11.46141892989834,37.87810802753968,0.0155201358790302,9.539051996347412,0.1170160624484737,243.169521454848,-0.0011847399366574,0.0144239939937457,0.0001184056602579,0.0925963053434378,4.455810463272218e-05,0.0926299915446247,2.591473639870063e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-844.0667029016216,-0.18915475529428,0.0001400749998884,-5.286676501704842,-4.238944780956389e-08,0.1170160624484737,243.169521454848,4.455810463272218e-05,0.0926299915446247,1.1982444794723707e-06,1.1982453204058663e-06,0.1170161445708853,-0.1170159803261006,4.562753116549662e-07,0.0011982444794723,0.1170161445708853,0.0011982453204058,0.1882601094231064,150.26019100214134,846.825935990338,4462.307604101486,4473.471536137043,572.6200615949695,1.8294258248893907
M006,575.0,4462.307604101487,816.9337784287507,0.224482255503017,-1.5720204156096091,7.163408157480279,37.55068009660869,0.0155127292003971,9.539167598627424,0.1167030763074886,240.8873191869244,-0.0012240888147126,0.0184365210439289,0.0001556902398351,0.118263017371364,5.729185294996297e-05,0.1182990507792031,3.3636256796648293e-07,6.25,1.024e-05,4.0,1.0,128,180,90,,,,,,,,,,-816.9337784287507,-0.1830742859765816,0.0001346425602759,-5.462263554194155,-4.10268189060545e-08,0.1167030763074886,240.8873191869244,5.729185294996297e-05,0.1182990507792031,1.1950395013886831e-06,1.1950403967086987e-06,0.1167031637410838,-0.1167029888739383,5.866690137379595e-07,0.0011950395013886,0.1167031637410838,0.0011950403967086,0.1882601094231064,145.84077361972544,820.0840643274853,4462.307604101487,4473.471536137043,567.2458628361367,1.8369274754415417
M007,555.0,4306.557916918234,-724.4367825040118,0.1316515033046712,-87758.81860132226,162.72108167234722,66.81329013001807,0.0153457138251603,9.347634259585536,160.01994014334204,0.4018702569341228,-87758.81860132226,0.0046640249933746,3.0824633054538886e-05,0.0110709448098203,0.0112564179948088,2.7268845740589548e-05,2.508557204348308e-07,6.25,1.024e-05,4.0,1.0,128,300,150,,,,,,,,,,724.4367825040118,0.1682171229273558,0.0003899576473976,5.944698034288981,3.9060689806705694e-08,0.4018702569341228,160.01994014334204,2.7268845740589548e-05,0.0112564179948088,4.115151431005417e-06,4.115155351599635e-06,0.4018706398046519,-0.4018698740615452,2.792332464152472e-07,0.0041151514310054,0.4018706398046519,0.0041151553515996,0.6661511564202227,234.22912126804383,-725.532945736434,4306.557916918234,4345.496953911343,376.817803649418,1.8328707452594402
M007,555.5,4306.557916918234,-753.4322433486157,0.1428024821692796,-87758.8186544455,163.1431758350865,66.77098182958058,0.0153359885239644,9.351816273050044,159.99718172780666,0.4023982979788167,-87758.8186544455,0.0046648882312705,3.060980908796158e-05,0.0110805832971254,0.0112655435164994,2.7345234462281004e-05,2.515628968923914e-07,6.25,1.024e-05,4.0,1.0,128,300,150,,,,,,,,,,753.4322433486157,0.1749499850887343,0.0004235355997326,5.715919321129419,4.0624087371830416e-08,0.4023982979788167,159.99718172780666,2.7345234462281004e-05,0.0112655435164994,4.120558571303083e-06,4.120562200702419e-06,0.4023986524123455,-0.4023979435433595,2.8001544753217724e-07,0.004120558571303,0.4023986524123455,0.0041205622007024,0.6661511564202227,234.22912126804383,-753.5728663446052,4306.557916918234,4345.496953911343,376.7642388240206,1.83292757994056
M007,556.0,4306.557916918234,-785.2311269636019,0.1630891695040787,-87758.81870819438,165.00299478745453,67.7137701847222,0.0153454680000265,9.357225777854651,161.78957970911483,0.3933253928947074,-87758.81870819438,0.0046022273603336,2.9052181365572712e-05,0.0109766789796443,0.0111434269083324,2.847024657089265e-05,2.6450226964186885e-07,6.25,1.024e-05,4.0,1.0,128,300,150,,,,,,,,,,785.2311269636019,0.1823338132476602,0.0004864528389706,5.484446259244963,4.233864184929807e-08,0.3933253928947074,161.78957970911483,2.847024657089265e-05,0.0111434269083324,4.027652023241804e-06,4.027655289302048e-06,0.3933257118459031,-0.3933250739418866,2.915355612949919e-07,0.0040276520232418,0.3933257118459031,0.004027655289302,0.6516696095415222,234.22912126804383,-783.8672529313232,4306.557916918234,4345.496953911343,380.9850364300437,1.833032370175663
M007,556.5,4306.557916918234,-822.8894861647397,0.178264459690013,-87758.81876647467,165.4533163165755,67.66061165070926,0.0153647828881928,9.356050400948115,161.71183828306266,0.3938271302489398,-87758.81876647467,0.0045805725466381,2.8915482442943085e-05,0.0109250305253308,0.011090993854499,2.833628580816671e-05,2.632577097897931e-07,6.25,1.024e-05,4.0,1.0,128,300,150,,,,,,,,,,822.8894861647397,0.1910782351102334,0.0005324418861308,5.233458428287752,4.436913163517113e-08,0.3938271302489398,161.71183828306266,2.833628580816671e-05,0.011090993854499,4.032789813749144e-06,4.032792791510095e-06,0.3938274210459076,-0.3938268394504631,2.901637809290586e-07,0.0040327898137491,0.3938274210459076,0.00403279279151,0.6516696095415222,238.64853865045976,-825.3417107583775,4306.557916918234,4345.496953911343,380.8019971267171,1.831897491972844
