name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err,tw_FWHM_ms,band_FWHM_mhz,line slope (mhz/ms),center_f_new,center_f_old,bandwidth (mhz),center_f_err
R1_B08,562.5,1351.5909135532438,-31.638230449468665,0.6181991456442478,-1.5391995156746432,4.184013452163306,0.0004275794593149,0.9765026616846446,4.272629293801247,7.664690756306177,87.00415896094398,0.0315968111202534,2.101603157734265e-06,0.039773379255148,0.427345072361657,0.0374290728866042,0.4411161869954845,0.0006169789919645,3.125,0.00065536,2.0,2.0,64,90,45,,,,,31.638230449468665,0.0234081408303447,42.720180438408256,1.7318953979060353e-08,7.664690756306177,87.00415896094398,0.0374290728866042,0.4411161869954845,0.0050231317340528,0.005025620738135,7.668488675132789,-7.660865020130454,0.0245416741724246,5.023131734052816,7.668488675132789,5.025620738135024,0.0009355772940406,12.512056503197226,132.58252147247765,-31.94530107821637,1351.5909135532438,1347.096231507551,204.7768746191944,0.9805277924394257
R1_B08,563.0,1351.5909135532438,-32.79113062816968,0.6672641774991221,-1.5403097241474537,4.159933635004841,0.0004274788110483,0.9772271433226204,4.335627374472277,7.67322060012426,86.86610120449005,0.0304866026474428,2.10570634115843e-06,0.0397356868084538,0.4275984168083913,0.0375534576206488,0.4411986543122715,0.0006199851929752,3.125,0.00065536,2.0,2.0,64,90,45,,,,,32.79113062816968,0.0242611357470315,41.21818576124791,1.7950058337733755e-08,7.67322060012426,86.86610120449005,0.0375534576206488,0.4411986543122715,0.0050287218524974,0.0050310414332562,7.676759999475426,-7.669655004307686,0.0246223884370928,5.028721852497435,7.676759999475426,5.031041433256216,0.0010069218098951,12.512056503197226,134.79223016368562,-33.72004002700618,1351.5909135532438,1347.096231507551,204.45898408262408,0.986856441860263
R1_B08,563.5,1351.5909135532438,-35.52760129505106,0.7701005844647063,-1.5426566268981166,4.169712337686937,0.000429597130491,0.9754947106599025,4.567814267923415,7.5901771105266205,86.94951665554436,0.0281396998967799,2.106013982933833e-06,0.0388474434069065,0.4259946097568768,0.0369661659624388,0.4396397374445272,0.0006096375961425,3.125,0.00065536,2.0,2.0,64,90,45,,,,,35.52760129505106,0.0262857651222671,38.04340468495176,1.944801852297424e-08,7.5901771105266205,86.94951665554436,0.0369661659624388,0.4396397374445272,0.0049742984711547,0.0049762535307685,7.593160294751781,-7.587172195612113,0.024235670010389,4.974298471154726,7.593160294751781,4.976253530768526,0.0011634701269146,12.512056503197226,137.00193885489358,-35.70357179330067,1351.5909135532438,1347.096231507551,204.6694049938598,0.9843286368817841
R1_B08,564.0,1351.5909135532438,-37.683658316149824,0.8687990587199743,-1.5442658514742176,4.159180506596057,0.0004310566417264,0.9724161010662472,4.735619189743999,7.594820358028429,86.5415490662851,0.0265304753206789,2.1076970818808533e-06,0.0385602329176013,0.422910738157898,0.0369044855150276,0.4359585076999939,0.0006113747609759,3.125,0.00065536,2.0,2.0,64,90,45,,,,,37.683658316149824,0.0278809645272636,35.86676490413888,2.0628256854706427e-08,7.594820358028429,86.5415490662851,0.0369044855150276,0.4359585076999939,0.0049773414698375,0.0049790801727322,7.597473408099788,-7.592147646431642,0.0241941738399463,4.977341469837511,7.597473408099788,4.979080172732278,0.0013109253531539,12.512056503197226,137.00193885489358,-37.93504503038195,1351.5909135532438,1347.096231507551,203.7180583170119,0.9812053818521939
R1_B08,564.5,1351.5909135532438,-39.5532485057211,0.9730421883006896,-1.5455193380945318,4.136672884441538,0.0004283537557963,0.973976828420909,4.768906157277272,7.63287075006888,86.66807523003115,0.0252769887003645,2.121787684045402e-06,0.0390920126858556,0.4290687449729813,0.0375692865084797,0.4424529107237515,0.0006215697107409,3.125,0.00065536,2.0,2.0,64,90,45,,,,,39.5532485057211,0.0292642160502087,34.171426232101915,2.1651681553018893e-08,7.63287075006888,86.66807523003115,0.0375692865084797,0.4424529107237515,0.0050022781747651,0.0050038642393091,7.63529089250056,-7.630432459506492,0.0246292157594065,5.0022781747651415,7.63529089250056,5.003864239309167,0.0014642390898928,12.512056503197226,137.00193885489358,-40.46404803240742,1351.5909135532438,1347.096231507551,204.0225257956189,0.9768223446774983
R1_B08,565.0,1351.5909135532438,-43.86067927084621,1.2049704705890658,-1.548000811568445,4.084444604081094,0.0004282757235233,0.9726834213512694,4.574471018230973,7.657275226429688,86.65400306140008,0.0227955152264516,2.12946527848907e-06,0.0390750823504211,0.430645610690682,0.037831778013042,0.4440277497299402,0.0006260370020784,3.125,0.00065536,2.0,2.0,64,90,45,,,,,43.86067927084621,0.0324511498494314,30.81554905264848,2.4009594562987613e-08,7.657275226429688,86.65400306140008,0.037831778013042,0.4440277497299402,0.0050182718923929,0.005019565823667,7.659249608866955,-7.655285816503518,0.0247998280950441,5.01827189239296,7.659249608866955,5.019565823667048,0.0018017629232794,12.512056503197226,137.00193885489358,-46.689286191239326,1351.5909135532438,1347.096231507551,204.0015686827045,0.975657573377685
R1_B08,565.5,1351.5909135532438,-46.31336849172546,1.3167951598763306,-1.5492076436424032,4.181816424191964,0.0004282932232325,0.9736695239468888,4.585407046314809,7.62715179127095,86.89155259460276,0.0215886831524933,2.1013500400973253e-06,0.0382940076529846,0.4261435182417237,0.0371811988537372,0.4396697819562352,0.000613625013453,3.125,0.00065536,2.0,2.0,64,90,45,,,,,46.31336849172546,0.0342658181756865,29.183602004564293,2.5352211110685788e-08,7.62715179127095,86.89155259460276,0.0371811988537372,0.4396697819562352,0.0049985301979273,0.004999686279907,7.628915832377724,-7.62537446225522,0.0243727072921671,4.99853019792733,7.628915832377724,4.999686279907066,0.0019923032347462,12.512056503197226,139.21164754610157,-46.689286191239326,1351.5909135532438,1347.096231507551,204.5662893022122,0.975146894636633
R1_B08,566.0,1351.5909135532438,-51.16952860029278,1.6285749794037816,-1.5512559333527003,4.138561363520897,0.0004300239849765,0.972869168912336,4.649487964338777,7.577170233248653,86.56908410748976,0.0195403934421961,2.144105256017857e-06,0.0384715358314705,0.4314552753370074,0.0375436675049264,0.4447402752070614,0.0006217547190879,3.125,0.00065536,2.0,2.0,64,90,45,,,,,51.16952860029278,0.0378587397171614,26.413980166030107,2.8010501800158864e-08,7.577170233248653,86.56908410748976,0.0375436675049264,0.4447402752070614,0.0049657742840618,0.0049667152020478,7.578605960155953,-7.575723695278871,0.0246092808983361,4.965774284061838,7.578605960155953,4.966715202047806,0.0024512476723046,12.512056503197226,139.21164754610157,-55.17824731691913,1351.5909135532438,1347.096231507551,203.8156971791254,0.9738575927161599
R1_B08,566.5,1351.5909135532438,-55.27474062165805,1.907291637787036,-1.552706853917558,4.005682463952684,0.0004319685836428,0.9700903670788752,4.920971997553464,7.593213987887687,86.66999479000067,0.0180894728773384,2.1596359552943e-06,0.0385216098890186,0.4331511335674961,0.0377225950717654,0.4466240900020007,0.0006240531167277,3.125,0.00065536,2.0,2.0,64,90,45,,,,,55.27474062165805,0.0408960581692165,24.4522343904705,3.0257719076923607e-08,7.593213987887687,86.66999479000067,0.0377225950717654,0.4466240900020007,0.004976288719102,0.0049770967713759,7.594446977807554,-7.591971661745292,0.02472589501374,4.976288719102074,7.594446977807554,4.977096771375959,0.0028242952839304,12.512056503197226,139.21164754610157,-55.17824731691913,1351.5909135532438,1347.096231507551,204.0588494918653,0.9780616371012621
R1_B08,567.0,1351.5909135532438,-60.44434167451613,2.319217519266769,-1.5542536901968909,4.036456089094949,0.0004245490426786,0.9749712299679226,4.792182051314131,7.709327017498662,86.58764107347795,0.0165426365980057,2.1234915199686647e-06,0.0389755582112844,0.4329328159835309,0.0383173052451158,0.4462781985008837,0.0006346164500325,3.125,0.00065536,2.0,2.0,64,90,45,,,,,60.44434167451613,0.0447208848982359,22.360917103396734,3.3087589188260844e-08,7.709327017498662,86.58764107347795,0.0383173052451158,0.4462781985008837,0.0050523845541879,0.005053070465887,7.710373635691837,-7.708272178865543,0.0251150389766775,5.052384554187923,7.710373635691837,5.053070465887003,0.0034474369785154,12.975466003315644,139.21164754610157,-60.696072048611065,1351.5909135532438,1347.096231507551,203.870414201586,0.9795261107048239
R1_B08,567.5,1351.5909135532438,-69.91990335964496,2.9617092515065795,-1.5564952225718764,4.256321165139618,0.0004299758935653,0.9739161305153164,5.224142725685328,7.597105590159832,86.80650477718277,0.01430110422302,2.08865407942624e-06,0.0371551570048876,0.4215553819107456,0.036666692852774,0.434836132255282,0.0006056921674727,3.125,0.00065536,2.0,2.0,64,90,45,,,,,69.91990335964496,0.0517315577209897,19.33056037851061,3.8274567550170135e-08,7.597105590159832,86.80650477718277,0.036666692852774,0.434836132255282,0.0049788391195671,0.0049793444023783,7.597876590543171,-7.59632871737362,0.0240323229937162,4.978839119567147,7.597876590543171,4.979344402378373,0.0045207902103858,12.512056503197226,139.21164754610157,-67.44008005401233,1351.5909135532438,1347.096231507551,204.3927943382544,0.9816393985266857
R1_B08,568.0,1351.5909135532438,-78.06765755884871,3.8009286109381657,-1.5579876254317506,4.069656312527983,0.0004298743533527,0.9743137020216944,5.152121178701992,7.599000873169322,86.60885924162375,0.0128087013631458,2.1442446662700373e-06,0.0380669233188472,0.4318914711803492,0.037666008345135,0.4452399399438558,0.0006235570048966,3.125,0.00065536,2.0,2.0,64,90,45,,,,,78.06765755884871,0.0577598271607301,17.31307119769018,4.27346962616694e-08,7.599000873169322,86.60885924162375,0.037666008345135,0.4452399399438558,0.0049800812122402,0.0049804866177931,7.599619472950951,-7.598377524895218,0.0246868050831186,4.980081212240247,7.599619472950951,4.980486617793136,0.0056731375868278,12.512056503197226,139.21164754610157,-86.70867435515879,1351.5909135532438,1347.096231507551,203.93154788229296,0.9803391304908652
R1_B08,568.5,1351.5909135532438,-94.2360336080463,5.4178943416736525,-1.5601850730257154,4.124002287500924,0.0004304568092975,0.9787326711113302,5.0592027528112045,7.571881507166744,86.87707857131291,0.0106112537691811,2.114727602492756e-06,0.0372341009761017,0.4267152848951664,0.0369599113289051,0.4402181057057753,0.0006100249985942,3.125,0.00065536,2.0,2.0,64,90,45,,,,,94.2360336080463,0.0697223047766028,14.342612499745943,5.158536068676836e-08,7.571881507166744,86.87707857131291,0.0369599113289051,0.4402181057057753,0.0049623082645367,0.0049625855299227,7.572304580570651,-7.571455219134779,0.024223401136694,4.962308264536797,7.572304580570651,4.962585529922782,0.0081403807119949,12.512056503197226,141.42135623730948,-86.70867435515879,1351.5909135532438,1347.096231507551,204.56836846624984,0.9832362852115237
R1_B08,569.0,1351.5909135532438,-108.52568906747324,7.48335151409137,-1.5615821793588265,4.098701858002221,0.0004245745095885,0.977222708045917,5.241707530169641,7.7081500418537505,86.73445197962931,0.0092141474360703,2.129810202834813e-06,0.0386278703318425,0.4349975873024375,0.0384210457972262,0.4485928650856112,0.0006353224022705,3.125,0.00065536,2.0,2.0,64,90,45,,,,,108.52568906747324,0.0802947755709353,12.45411040618157,5.940760237862631e-08,7.7081500418537505,86.73445197962931,0.0384210457972262,0.4485928650856112,0.0050516132114292,0.0050518259674602,7.708474681793668,-7.707822831222474,0.0251806772577682,5.051613211429274,7.708474681793668,5.0518259674602985,0.0112091852489128,12.975466003315644,141.42135623730948,-121.392144097222,1351.5909135532438,1347.096231507551,204.2353559664528,0.984949513904391
R1_B08,569.5,1351.5909135532438,-138.26954933892443,11.917443278398917,-1.563564202511715,4.053811465344293,0.0004285119743954,0.9786399738855122,5.283362998610679,7.600582729269272,86.6925541717663,0.0072321242831819,2.138451333292996e-06,0.0378140011314035,0.4325253671800268,0.037685475591161,0.445988445142475,0.0006233145769206,3.125,0.00065536,2.0,2.0,64,90,45,,,,,138.26954933892443,0.1023013309370531,9.775043890829808,7.568956694752386e-08,7.600582729269272,86.6925541717663,0.037685475591161,0.445988445142475,0.0049811178974539,0.0049812471641975,7.60077997466669,-7.600383961133946,0.0246981943401964,4.98111789745391,7.60077997466669,4.981247164197563,0.0177529121280847,12.512056503197226,141.42135623730948,-121.392144097222,1351.5909135532438,1347.096231507551,204.14002557092823,0.9848676572581453
R1_B08,570.0,1351.5909135532438,-195.72927034005284,23.885095965513507,-1.5656872733690164,4.064651237274617,0.0004288040846628,0.9791227405555,5.074508323540185,7.605959993769559,86.8034218157375,0.0051090534258802,2.1415228502223862e-06,0.0378044302303034,0.4334205038118284,0.0377400562052204,0.4470292317766683,0.0006234535470637,3.125,0.00065536,2.0,2.0,64,90,45,,,,,195.72927034005284,0.1448139880028443,6.9054102700379945,1.0714335717316853e-07,7.605959993769559,86.8034218157375,0.0377400562052204,0.4470292317766683,0.0049846419415168,0.0049847064983538,7.606058499685511,-7.605860726978081,0.0247336436210578,4.984641941516818,7.606058499685511,4.984706498353897,0.0356281580957835,12.975466003315644,141.42135623730948,-202.32024016203687,1351.5909135532438,1347.096231507551,204.4037699227289,0.9889851987550824
R1_B08,570.5,1351.5909135532438,-257.0180303483856,41.201049597503626,-1.5669055688093958,3.982117769635369,0.0004297472451035,0.9838582370624728,5.07656843228142,7.600051347960642,86.78207780343573,0.0038907579855007,2.148340969535836e-06,0.0377837847392349,0.4337327328792901,0.0377463971101146,0.447322671453645,0.0006236982469258,3.125,0.00065536,2.0,2.0,64,90,45,,,,,257.0180303483856,0.1901596317133429,5.258739675660788,1.406931859385069e-07,7.600051347960642,86.78207780343573,0.0377463971101146,0.447322671453645,0.0049807696513994,0.0049808070619321,7.600108431903341,-7.599993823253291,0.0247376646486861,4.980769651399487,7.600108431903341,4.980807061932175,0.0608303151376735,12.512056503197226,141.42135623730948,-202.32024016203687,1351.5909135532438,1347.096231507551,204.3546295912531,0.9889124028184874
R1_B08,571.0,1351.5909135532438,-413.1967867303712,105.80754245563917,-1.5683761771719107,3.9935451561636346,0.0004311626744353,0.9775780315945102,5.338741819669034,7.5414315163774575,86.94460804493725,0.0024201496229857,2.162469598903041e-06,0.0375916886660793,0.4359974354228868,0.0375769912863346,0.4498837650273936,0.0006197267072694,3.125,0.00065536,2.0,2.0,64,90,45,,,,,413.1967867303712,0.3057114268725763,3.2710586262017944,2.2618635846617317e-07,7.5414315163774575,86.94460804493725,0.0375769912863346,0.4498837650273936,0.0049423525585731,0.0049423669236984,7.541453435819197,-7.541409430837727,0.0246265286008042,4.942352558573131,7.541453435819197,4.94236692369847,0.1564410289105729,12.04864700307881,143.63106492851745,-606.9607204861153,1351.5909135532438,1347.096231507551,204.7383062412703,0.9891605120269555
R1_B08,571.5,1351.5909135532438,-2140.417010127866,2832.666447345996,-1.5703291281497214,4.047401030319054,0.0004305833338416,0.9819113587911684,5.003527371355363,7.5682407799447216,86.90192463869063,0.0004671986451751,2.1458959395164032e-06,0.0374721748135846,0.4330104852910414,0.0374716195743421,0.4467202631976205,0.000618299017244,3.125,0.00065536,2.0,2.0,64,90,45,,,,,2140.417010127866,1.5836278482376374,0.6314614895872563,1.1716768974677283e-06,7.5682407799447216,86.90192463869063,0.0374716195743421,0.4467202631976205,0.0049599222775445,0.0049599228147514,7.568241599657376,-7.5682399539674705,0.0245574032645509,4.959922277544573,7.568241599657376,4.959922814751458,4.216365915635502,12.04864700307881,141.42135623730948,-606.9607204861153,1351.5909135532438,1347.096231507551,204.6383717572789,0.9897440004524183
R1_B08,572.0,1351.5909135532438,833.5137205680728,433.3258776710292,-1.5719960665178692,4.040948228408931,0.0004292321534428,0.981455635329808,5.117495445868808,7.633389105571999,86.9432465231555,-0.0011997397229726,2.140102706548228e-06,0.037815595450224,0.4334214900226688,0.0378120182452267,0.4472057057752494,0.0006237183104952,3.125,0.00065536,2.0,2.0,64,90,45,,,,,-833.5137205680728,-0.6166908287188909,-1.6215580862089238,-4.56270327459994e-07,7.633389105571999,86.9432465231555,0.0378120182452267,0.4472057057752494,0.0050026178842276,0.0050026214567996,7.633394556884294,-7.633383611916399,0.0247805019774032,5.002617884227666,7.633394556884294,5.002621456799692,0.6444823158042344,12.975466003315644,141.42135623730948,606.9607204861153,1351.5909135532438,1347.096231507551,204.7355523470465,0.984288961582391
R1_B08,572.5,1351.5909135532438,391.3985468276748,94.30177899509384,-1.5733512617383365,4.0555371687522985,0.0004288654316341,0.9813579040129624,5.060475255933488,7.560202070146691,87.1022342649064,-0.0025549349434396,2.1350608731989697e-06,0.0374052310734446,0.4335649570475793,0.037388900846833,0.4475517330109916,0.0006155716822096,3.125,0.00065536,2.0,2.0,64,90,45,,,,,-391.3985468276748,-0.2895835884237441,-3.453234368160092,-2.1425387335761813e-07,7.560202070146691,87.1022342649064,0.037388900846833,0.4475517330109916,0.0049546540286913,0.0049546700781343,7.560226559653275,-7.560177394822692,0.0245032694467819,4.954654028691336,7.560226559653275,4.95467007813437,0.140507276347912,12.04864700307881,141.42135623730948,606.9607204861153,1351.5909135532438,1347.096231507551,205.10941776655167,0.9820067377388884
R1_B08,573.0,1351.5909135532438,216.8139063048734,28.37695403272256,-1.5754085443697854,4.116832852850513,0.0004343106512176,0.9835561327917138,4.864114500106888,7.483782368231492,86.63966804909138,-0.0046122175748888,2.130788584233996e-06,0.036536942266078,0.4249730600338048,0.0364846706122108,0.4381000009207674,0.000603645920316,3.125,0.00065536,2.0,2.0,64,90,45,,,,,-216.8139063048734,-0.1604138531346617,-6.2338755690915,-1.1868521127664605e-07,7.483782368231492,86.63966804909138,0.0364846706122108,0.4381000009207674,0.0049045716128441,0.0049046233904479,7.483861374584861,-7.483702768801705,0.0239108462028451,4.904571612844191,7.483861374584861,4.904623390447934,0.0425992674138869,12.04864700307881,141.42135623730948,202.32024016203687,1351.5909135532438,1347.096231507551,204.01865699895507,0.9854414334069747
R1_B08,573.5,1351.5909135532438,165.8428761764412,17.035473246434194,-1.576826057488239,3.9834590589091743,0.0004331901881688,0.9814251347344712,4.8650988527171,7.508604280300771,86.56385046346267,-0.006029730693342,2.171357826651052e-06,0.0374921513427071,0.4338000968271852,0.0374014199031766,0.4471083572759921,0.0006193623056983,3.125,0.00065536,2.0,2.0,64,90,45,,,,,-165.8428761764412,-0.122701976251417,-8.149827986070855,-9.078336871090796e-08,7.508604280300771,86.56385046346267,0.0374014199031766,0.4471083572759921,0.0049208389011379,0.0049209276844848,7.508739752937062,-7.508467783102738,0.0245118368708703,4.9208389011379134,7.508739752937062,4.920927684484834,0.0251558570597983,12.04864700307881,141.42135623730948,202.32024016203687,1351.5909135532438,1347.096231507551,203.8385846441011,0.980911154635061
R1_B08,574.0,1351.5909135532438,123.14035370712708,9.247190537805356,-1.5789169630300666,4.034083493330016,0.0004340646790694,0.9799246836393454,5.038447381042026,7.479552970349822,86.65226980498119,-0.00812063623517,2.152806722666229e-06,0.0370247261431889,0.4296636883577423,0.0368611199643427,0.4429715750626219,0.0006097901054323,3.125,0.00065536,2.0,2.0,64,90,45,,,,,-123.14035370712708,-0.0911077105301035,-10.976019419010465,-6.740775601293982e-08,7.479552970349822,86.65226980498119,0.0368611199643427,0.4429715750626219,0.0049017998346484,0.0049019602587418,7.479797758090038,-7.479306353143799,0.0241580943347298,4.901799834648459,7.479797758090038,4.901960258741887,0.0137415899228271,12.04864700307881,141.42135623730948,121.392144097222,1351.5909135532438,1347.096231507551,204.0437738932541,0.9789171422760775
R1_B08,574.5,1351.5909135532438,96.23265868665187,5.720898365388801,-1.5811874354026745,3.9468171102997087,0.0004345641902003,0.9778946051574444,4.869362169725308,7.4780757600182035,86.63884020179863,-0.0103911086077779,2.183280027573717e-06,0.0376047519295553,0.4351677135958833,0.0373338418555,0.4486236204656701,0.0006176925587578,3.125,0.00065536,2.0,2.0,64,90,45,,,,,-96.23265868665187,-0.0711995454554089,-14.045033484466316,-5.267832503270536e-08,7.4780757600182035,86.63884020179863,0.0373338418555,0.4486236204656701,0.0049008317300855,0.0049010943545913,7.478476493211922,-7.477672040519413,0.0244684179743267,4.90083173008553,7.478476493211922,4.901094354591364,0.0084089635521571,12.04864700307881,141.42135623730948,86.70867435515879,1351.5909135532438,1347.096231507551,204.00786320129484,0.9819719331280042
R1_B08,575.0,1351.5909135532438,84.6561843480975,4.3173491176143175,-1.5826082635126288,4.043191514099187,0.0004368048038167,0.9772072103402152,4.825956508786785,7.384600946413719,86.63941316102209,-0.0118119367177322,2.167515603469397e-06,0.0367626198170001,0.4298030764099186,0.03641286106592,0.4430959116452615,0.0006023365179538,3.125,0.00065536,2.0,2.0,64,90,45,,,,,-84.6561843480975,-0.0626344728269458,-15.965648865009571,-4.6341294691219766e-08,7.384600946413719,86.63941316102209,0.03641286106592,0.4430959116452615,0.0048395720762416,0.0048399072558068,7.38511238984196,-7.384085795814151,0.0238651856645498,4.839572076241694,7.38511238984196,4.839907255806828,0.0064229429111486,12.04864700307881,139.21164754610157,86.70867435515879,1351.5909135532438,1347.096231507551,204.00599432713187,0.9780195163963559
R1_B09,555.0,1317.7170435654652,-33.929087067632835,1.4183087349388843,-1.5413316202552618,4.49812067823899,0.0002619970420179,0.9707513146156352,4.233485860400185,6.10266030555928,66.10033639158797,0.0294647065396348,2.4503679837732795e-06,0.0598512766630701,0.6177950444187286,0.0570373117570906,0.6189521239978647,0.0012309752855401,3.125,0.00065536,2.0,2.0,64,100,50,,,,,33.929087067632835,0.0257483859932689,38.83738577872086,1.9540147954373623e-08,6.10266030555928,66.10033639158797,0.0570373117570906,0.6189521239978647,0.0039994394578513,0.0040011613676589,6.105287731413242,-6.100011427168802,0.0373960662019095,3.9994394578513295,6.105287731413242,4.001161367658983,0.0022827805615544,10.195009002605149,103.85630848677415,-35.72351792279411,1317.7170435654652,1309.8292511304628,155.5868348505553,0.9838241843101312
R1_B09,555.5,1317.7170435654652,-38.12653810964578,1.847845226914984,-1.54457388873357,4.4018069316518575,0.0002593852467082,0.9790355412872432,4.146343350042044,6.226544741089558,65.81782151975173,0.0262224380613265,2.4420801843199764e-06,0.0607764310211344,0.6193088046407212,0.0585841194916808,0.6203556339705144,0.0012703172164365,3.125,0.00065536,2.0,2.0,64,100,50,,,,,38.12653810964578,0.028933782328931,34.561675643771366,2.1957507850579483e-08,6.226544741089558,65.81782151975173,0.0585841194916808,0.6203556339705144,0.0040806283615204,0.0040820191507964,6.2286669171087645,-6.224404127056665,0.0384067742262515,4.080628361520453,6.2286669171087645,4.0820191507964,0.0029421101226012,10.195009002605149,103.85630848677415,-40.48665364583332,1317.7170435654652,1309.8292511304628,154.9358419670788,0.9827967324431851
R1_B09,556.0,1317.7170435654652,-40.15367576736863,2.068348716819995,-1.545897153404845,4.286445491596239,0.0002566876875285,0.9746861339528038,4.1083607229486425,6.225682024840236,66.36903943780942,0.0248991733900516,2.4601783976079868e-06,0.0616778100238743,0.6357482031758303,0.0596279638171367,0.6369181092971299,0.0012820467695222,3.125,0.00065536,2.0,2.0,64,100,50,,,,,40.15367576736863,0.0304721533074515,32.81684723460172,2.3124959532283412e-08,6.225682024840236,66.36903943780942,0.0596279638171367,0.6369181092971299,0.0040800629717992,0.0040813169177,6.227595394439831,-6.2237522601252335,0.0390897923999442,4.080062971799297,6.227595394439831,4.0813169177000885,0.0032497522320739,10.195009002605149,103.85630848677415,-40.48665364583332,1317.7170435654652,1309.8292511304628,156.23870036102804,0.980516702411199
R1_B09,556.5,1317.7170435654652,-43.321478249587095,2.320757244776369,-1.5477171871810635,4.404199193881019,0.0002590792991288,0.975656653609656,4.416872459735008,6.095783093626032,66.81420384718369,0.023079139613833,2.462159413685541e-06,0.0597050274918753,0.6346459588212121,0.0578943024202912,0.6358969795128981,0.0012359241934969,3.125,0.00065536,2.0,2.0,64,100,50,,,,,43.321478249587095,0.0328761614347555,30.41717634780906,2.4949333087321696e-08,6.095783093626032,66.81420384718369,0.0578943024202912,0.6358969795128981,0.0039949324082387,0.0039959877266434,6.09739338171915,-6.094159716355553,0.0379516329136854,3.994932408238757,6.09739338171915,3.995987726643462,0.0036960771528323,10.195009002605149,106.06601717798212,-43.37855747767854,1317.7170435654652,1309.8292511304628,157.29352627530972,0.9820204434741135
R1_B09,557.0,1317.7170435654652,-46.4931389056965,2.7565500686488806,-1.5492910926804593,4.441783012584292,0.0002576606808177,0.9703192448611998,4.388814959963597,6.264957053533168,66.2458067603999,0.0215052341144373,2.434917215243805e-06,0.060663967106609,0.6257293543118134,0.0591647027170325,0.6268119003971637,0.0012746392385103,3.125,0.00065536,2.0,2.0,64,100,50,,,,,46.4931389056965,0.035283097484947,28.3421828377351,2.6775928608677923e-08,6.264957053533168,66.2458067603999,0.0591647027170325,0.6268119003971637,0.0041058022546034,0.0041067433573425,6.266393062351328,-6.263508416062243,0.038783067162813,4.105802254603496,6.266393062351328,4.106743357342566,0.0044088202362254,10.195009002605149,106.06601717798212,-46.7153695913461,1317.7170435654652,1309.8292511304628,155.96088269590058,0.97908436215117
R1_B09,557.5,1317.7170435654652,-53.451666667723,3.649763372404861,-1.5520900185051183,4.531453648669097,0.0002561862735679,0.9785496125495798,3.7184057184383192,6.352726770377883,66.01973222194532,0.0187063082897783,2.383204292020453e-06,0.0601515889027044,0.6138876000163683,0.0590540511882696,0.6148569326031159,0.001276998025731,3.125,0.00065536,2.0,2.0,64,100,50,,,,,53.451666667723,0.0405638425401966,24.65249683900266,3.07834240577472e-08,6.352726770377883,66.01973222194532,0.0590540511882696,0.6148569326031159,0.0041633230162348,0.0041640448024953,6.353828128807552,-6.351615310751064,0.0387083726442092,4.163323016234849,6.353828128807552,4.164044802495317,0.0058960521515059,10.195009002605149,106.06601717798212,-55.20907315340912,1317.7170435654652,1309.8292511304628,155.43738904847888,0.977153457421878
R1_B09,558.0,1317.7170435654652,-52.7215172906492,3.3957792545892067,-1.5518310133112032,4.560972006055653,0.0002616634985854,0.9758561161194542,4.126929655707691,6.081557750885508,66.14813941569275,0.0189653134836934,2.438309758115336e-06,0.0578159753300825,0.6161326558833154,0.0566316842890748,0.6171421751165336,0.0012212580294609,3.125,0.00065536,2.0,2.0,64,100,50,,,,,52.7215172906492,0.0400097407467659,24.99391351544388,3.036292270949766e-08,6.081557750885508,66.14813941569275,0.0566316842890748,0.6171421751165336,0.0039856096876203,0.0039863205120868,6.082642382944969,-6.080464066848165,0.037120759871954,3.985609687620326,6.082642382944969,3.9863205120868144,0.0055035889618477,10.195009002605149,106.06601717798212,-55.20907315340912,1317.7170435654652,1309.8292511304628,155.73895210365737,0.9763584714253165
R1_B09,558.5,1317.7170435654652,-56.16121174628106,3.8641323464046256,-1.5529923246046844,4.617621562594174,0.0002603077878576,0.9753166067890152,4.394195499889843,6.166676104952247,66.24771674989576,0.0178040021902122,2.401997522359521e-06,0.05788922386981,0.6110548731262567,0.0568656911639108,0.6120694125611742,0.0012247328937671,3.125,0.00065536,2.0,2.0,64,100,50,,,,,56.16121174628106,0.0426200845018446,23.46311631448592,3.234388195095639e-08,6.166676104952247,66.24771674989576,0.0568656911639108,0.6120694125611742,0.0040413928521415,0.0040420279100528,6.167645126423469,-6.165698766583567,0.0372733555473539,4.041392852141504,6.167645126423469,4.042027910052885,0.0063014282856449,10.195009002605149,108.27572586919008,-55.20907315340912,1317.7170435654652,1309.8292511304628,155.9767271287368,0.9771158726284576
