name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,background,regstart_a,regend_a,regstart_b,regend_b,regstart_c,regend_c,slope_abs,slope_over_nuobs,slope_over_nuobs_err,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,tw_FWHM_ms,band_FWHM_mhz,line slope (mhz/ms),center_f_new,center_f_old,bandwidth (mhz),center_f_err
FRB121102_tracking-M01_0055_b,556.5,1157.317250964966,-24.740281373414863,0.01216368670848,-1.5303984053498398,8.803681618761837,284.9350592588326,0.125920337342817,11.624042661677844,-1.341301772799821,78.21111116520821,0.0403979214450567,0.2330038327307869,0.0028061066151926,0.0639097912437807,0.0010969544401701,0.0639619647963282,1.9840243529366825e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,24.740281373414863,0.0213772682924984,3.118494361057014e-05,46.77866162866616,1.8471398637386765e-08,1.341301772799821,78.21111116520821,0.0010969544401701,0.0639619647963282,0.0001318553294733,0.0001319629644051,1.3423966919473191,-1.3402074247229014,0.0001079230361673,0.1318553294733136,1.3423966919473191,0.1319629644051892,2.2938770255861582,49.71844555217912,-24.794498433265577,1157.317250964966,1171.544554484833,184.02282824156464,2.2552744890219754
FRB121102_tracking-M01_0055_b,557.0,1157.317250964966,-26.68419880729324,0.0140689220981291,-1.533338493900999,8.801404814359397,284.421754867148,0.1276875758675249,11.621617998676976,-1.3401768195022286,78.57255649287724,0.0374578328938974,0.2325636582578761,0.0026436782578358,0.0642075075760851,0.0010959494601928,0.0642525580249622,1.97307227077439e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,26.68419880729324,0.0230569437939718,3.60648721024286e-05,43.37088249577318,1.9922751324018613e-08,1.3401768195022286,78.57255649287724,0.0010959494601928,0.0642525580249622,0.0001317447420643,0.0001318371940111,1.3411172893387109,-1.3392367355874166,0.000107811819681,0.131744742064347,1.3411172893387109,0.1318371940111526,2.224365600568396,55.242717280199024,-26.681743720836977,1157.317250964966,1171.544554484833,184.8944434408016,2.2552744890219754
FRB121102_tracking-M01_0055_b,557.5,1157.3172509649662,-29.176804334370928,0.0164483918721564,-1.5365359362530029,8.772331718064946,283.8521254551259,0.1289235571845215,11.612442131056984,-1.3306099822310955,79.65509443135645,0.0342603905418936,0.2318081634228675,0.0024789673157954,0.0650176172778218,0.0010867541091407,0.0650557771340052,1.929914792284958e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,29.176804334370928,0.0252107227383359,4.20948087137033e-05,39.66566172572986,2.1783761295630362e-08,1.3306099822310955,79.65509443135645,0.0010867541091407,0.0650557771340052,0.0001308042836932,0.0001308810671622,1.331391064069326,-1.3298291406730216,0.0001068949875946,0.1308042836932456,1.331391064069326,0.130881067162271,2.224365600568396,60.76698900821893,-29.211909073674967,1157.3172509649662,1171.544554484833,187.46333939178788,2.2552744890219754
FRB121102_tracking-M01_0055_b,558.0,1157.317250964966,-32.25919689383964,0.0197045639347815,-1.5398073385384108,8.755799687275736,283.50799494353816,0.1304370578640362,11.633013204705785,-1.321476270751142,80.60494346709602,0.0309889882564858,0.2312322446812417,0.0023044843603254,0.0657167345482367,0.0010779294170663,0.0657482859091018,1.8916579001424205e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,32.25919689383964,0.027874117375285,5.038048107728395e-05,35.87557541415336,2.4085113526168992e-08,1.321476270751142,80.60494346709602,0.0010779294170663,0.0657482859091018,0.0001299064033199,0.0001299687871934,1.3221108723288957,-1.3208418032040397,0.0001060156599963,0.1299064033199202,1.3221108723288957,0.1299687871934197,2.1548541755506334,60.76698900821893,-32.37498203069708,1157.317250964966,1171.544554484833,189.7190049104104,2.2552744890219754
FRB121102_tracking-M01_0055_b,558.5,1157.3172509649662,-36.18787573081634,0.0240629334822167,-1.5431697928134331,8.705055264294353,283.92923488585546,0.1325436587983656,11.601569996819569,-1.3046558124061804,81.79132357012341,0.0276265339814636,0.2310247667514381,0.0021227977137755,0.06653152991185,0.0010616699067075,0.0665569268252364,1.8360769698509515e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,36.18787573081634,0.0312687603167092,6.134538692834839e-05,31.980800961451163,2.701831350965991e-08,1.3046558124061804,81.79132357012341,0.0010616699067075,0.0665569268252364,0.0001282528849827,0.0001283018310165,1.3051537172088823,-1.304157970857179,0.0001044062285764,0.1282528849827771,1.3051537172088823,0.128301831016502,2.224365600568396,66.29126073623883,-36.17702618376829,1157.3172509649662,1171.544554484833,192.53035285456056,2.2552744890219754
FRB121102_tracking-M01_0055_b,559.0,1157.3172509649662,-40.47146371953777,0.029692848039552,-1.5460925855685324,8.73468526460828,284.6842643719603,0.1334322269298188,11.586873684240231,-1.2930505826809398,82.13188672804942,0.0247037412263642,0.2315742728086167,0.0019570041673149,0.0667967567246138,0.0010519630901088,0.0668171399083766,1.8117111884414903e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,40.47146371953777,0.0349700686529928,7.582685775142593e-05,28.595883237261475,3.0216493034934814e-08,1.2930505826809398,82.13188672804942,0.0010519630901088,0.0668171399083766,0.0001271120444798,0.0001271508313652,1.2934451432821388,-1.292656044633634,0.0001034437347326,0.1271120444798671,1.2934451432821388,0.1271508313652073,2.1548541755506334,71.81553246425872,-40.50097353640992,1157.3172509649662,1171.544554484833,193.3468008547168,2.2552744890219754
FRB121102_tracking-M01_0055_b,559.5,1157.3172509649662,-46.65236222998278,0.038443113577159,-1.5493644669851525,8.734052288883332,284.01487021265143,0.1357481825633489,11.564548996280932,-1.2803168410771435,83.41328200651115,0.0214318598097443,0.2309306222764259,0.0017878286621996,0.0678136991217569,0.0010411377839041,0.0678292710001685,1.7655164940604536e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,46.65236222998278,0.0403107809816921,9.816892194592305e-05,24.807259389347184,3.4831227952474724e-08,1.2803168410771435,83.41328200651115,0.0010411377839041,0.0678292710001685,0.0001258602667452,0.000125889170824,1.2806108685713131,-1.2800228118119834,0.0001023715131465,0.1258602667452475,1.2806108685713131,0.1258891708240344,2.1548541755506334,82.86407592029853,-46.631854851554536,1157.3172509649662,1171.544554484833,196.37815919636336,2.2552744890219754
FRB121102_tracking-M01_0055_b,560.0,1157.3172509649662,-54.22271015989623,0.051143700513849,-1.5523559602871586,8.720841390981699,283.45522961122214,0.1367662620824042,11.573099054314213,-1.274118223110781,84.23563468289207,0.018440366507738,0.2303583598485046,0.0016326932284293,0.0684517426344634,0.0010355770874391,0.0684633802258231,1.7389296715233003e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,54.22271015989623,0.0468520711280209,0.0001305025252636,21.34377362459709,4.048334291133728e-08,1.274118223110781,84.23563468289207,0.0010355770874391,0.0684633802258231,0.0001252509178046,0.000125272211555,1.2743348343413414,-1.2739015991352107,0.0001018186771253,0.1252509178046822,1.2743348343413414,0.1252722115550912,2.0853427505328708,82.86407592029853,-54.36226929218657,1157.3172509649662,1171.544554484833,198.3260361804332,2.2552744890219754
FRB121102_tracking-M01_0055_b,560.5,1157.3172509649662,-64.54655539316046,0.0712949190077345,-1.555304872640931,8.693824448898546,283.29712509984864,0.1385022124329385,11.517731090583252,-1.2635661828227416,84.95086251349609,0.0154914541539653,0.2303418815011619,0.001483421649043,0.0690702293200892,0.0010275059119946,0.0690785123780173,1.7108353311674882e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,64.54655539316046,0.0557725682731695,0.0001816400389771,17.92996146603973,4.819125285367224e-08,1.2635661828227416,84.95086251349609,0.0010275059119946,0.0690785123780173,0.0001242136100362,0.0001242285129393,1.2637177829930073,-1.263414567293801,0.0001010200599051,0.1242136100362067,1.2637177829930073,0.1242285129393446,2.0853427505328708,93.91261937633834,-64.7499640613942,1157.3172509649662,1171.544554484833,200.01999057537063,2.2552744890219754
FRB121102_tracking-M01_0055_b,561.0,1157.3172509649662,-79.53596534395673,0.1077458258032083,-1.5582240608039104,8.692529669981825,282.1839622005869,0.1400922888326418,11.48025597643258,-1.2628893319265542,85.42081580804906,0.0125722659909862,0.2297714455233535,0.0013499019024024,0.0695551091020426,0.0010284285465649,0.0695606047521808,1.70296096702389e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,79.53596534395673,0.0687244273578744,0.0002744865813269,14.550866968925284,5.9382530849317487e-08,1.2628893319265542,85.42081580804906,0.0010284285465649,0.0695606047521808,0.0001241470728857,0.0001241568828463,1.2629891240067157,-1.2627895259151314,0.0001011066285409,0.1241470728857079,1.2629891240067157,0.1241568828463561,2.0853427505328708,104.96116283237814,-79.41987779405383,1157.3172509649662,1171.544554484833,201.1347524129752,2.2552744890219754
FRB121102_tracking-M01_0055_b,561.5,1157.3172509649662,-104.19664937492998,0.1821077644262961,-1.5611993838473808,8.651815478102684,281.61428205870806,0.1412896855815773,11.516429305482378,-1.2559491984160087,86.2516448981435,0.0095969429475158,0.2292900329446345,0.0012248046758713,0.0702301095836063,0.001022729443714,0.0702333392321325,1.67718494693415e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,104.19664937492998,0.0900329181890715,0.0004628386950177,11.10704862303778,7.779450113095823e-08,1.2559491984160087,86.2516448981435,0.001022729443714,0.0702333392321325,0.000123464830001,0.0001234705146501,1.256007025656438,-1.2558913615742082,0.0001005430242897,0.1234648300010873,1.256007025656438,0.1234705146501305,2.0853427505328708,116.00970628841796,-104.8014882230814,1157.3172509649662,1171.544554484833,203.0977491793294,2.2552744890219754
FRB121102_tracking-M01_0055_b,562.0,1157.3172509649662,-152.85508680825234,0.390354659416689,-1.5642542760545697,8.662142100654977,281.37292726227514,0.143499756159462,11.46662491595752,-1.249015737392101,86.36683225758604,0.0065420507403269,0.2297714559695757,0.0011195861342512,0.0705341487763387,0.0010201002112757,0.0705356620730551,1.6706327405295433e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,152.85508680825234,0.1320770831686838,0.0009927035908922,7.571336192538703,1.1412348952593465e-07,1.249015737392101,86.36683225758604,0.0010201002112757,0.0705356620730551,0.0001227832430485,0.0001227858700107,1.2490424602335002,-1.2489890095324423,0.0001002820766703,0.122783243048593,1.2490424602335002,0.122785870010794,2.0853427505328708,127.05824974445775,-154.0264296611952,1157.3172509649662,1171.544554484833,203.37399570473443,2.2552744890219754
FRB121102_tracking-M01_0055_b,562.5,1157.3172509649662,-279.6173774081072,1.3163149277182686,-1.5672200264019898,8.636926061725028,280.51295643788967,0.1442881108393378,11.569958576783929,-1.2544047158554716,86.22350521988912,0.0035763003929069,0.2294693881657378,0.001056816658352,0.0705404303008164,0.0010262747945462,0.0705408798736008,1.683549676904759e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,279.6173774081072,0.2416082341941791,0.0033426197936298,4.138931784900616,2.0876577618861842e-07,1.2544047158554716,86.22350521988912,0.0010262747945462,0.0705408798736008,0.0001233130011874,0.0001233137896067,1.2544127360711492,-1.2543966939932174,0.0001008875624379,0.1233130011874562,1.2544127360711492,0.1233137896067382,2.0853427505328708,138.10679320049755,-282.38178771219134,1157.3172509649662,1171.544554484833,203.0395400075124,2.2552744890219754
FRB121102_tracking-M01_0055_b,563.0,1157.3172509649662,-1511.7177983011184,38.552369881170094,-1.5701348277669276,8.622455224006162,281.3491263738002,0.145818405089156,11.542857649344043,-1.2508002388021804,85.85331604863642,0.0006614990279688,0.2302965136081626,0.0010249975116176,0.0702807393474162,0.0010239433463953,0.0702807551643487,1.6869780716608313e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,1511.7177983011184,1.3062259264178897,0.0978169522690345,0.7655643482305821,1.1286671181378866e-06,1.2508002388021804,85.85331604863642,0.0010239433463953,0.0702807551643487,0.0001229586666752,0.0001229586935716,1.2508005124073307,-1.2507999651390032,0.0001006577487423,0.1229586666752095,1.2508005124073307,0.1229586935716902,2.0853427505328708,143.63106492851745,-1452.2491939484134,1157.3172509649662,1171.544554484833,202.169065331031,2.2552744890219754
FRB121102_tracking-M01_0055_b,563.5,1157.3172509649662,440.3473637671804,3.2619426327714245,-1.573067257344821,8.60589830613045,281.685197622531,0.1474206127216994,11.721808559672926,-1.2489062899548848,85.90348272418358,-0.0022709305499244,0.2304009853925387,0.0010340507241759,0.0702711165415367,0.0010216636703216,0.0702712959303076,1.6822218817006502e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-440.3473637671804,-0.3804897606080101,0.0082684098763153,-2.628191619143792,-3.287687626627525e-07,1.2489062899548848,85.90348272418358,0.0010216636703216,0.0702712959303076,0.0001227724839277,0.000122772800438,1.248909509664393,-1.2489030695729924,0.0001004338843675,0.122772483927725,1.248909509664393,0.1227728004380484,2.0853427505328708,138.10679320049755,441.9888851147365,1157.3172509649662,1171.544554484833,202.28672144674545,2.2552744890219754
FRB121102_tracking-M01_0055_b,564.0,1157.3172509649662,189.71148791020232,0.5992990016589039,-1.5760674400493095,8.611036207364055,281.1472083679107,0.1483354360903052,11.848684425097284,-1.2496496004484894,86.61767700787321,-0.0052711132544129,0.2293839549575553,0.0010855871837149,0.070675162132549,0.0010196755496912,0.0706761415050808,1.6651149765277572e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-189.71148791020232,-0.1639234944022667,0.0015195634366892,-6.100406800418795,-1.4164093230753104e-07,1.2496496004484894,86.61767700787321,0.0010196755496912,0.0706761415050808,0.0001228455543224,0.0001228472605964,1.2496669575648462,-1.2496322399597095,0.0001002395775037,0.1228455543224883,1.2496669575648462,0.1228472605964546,2.0853427505328708,132.58252147247765,188.2545251414612,1157.3172509649662,1171.544554484833,203.9662084760305,2.2552744890219754
FRB121102_tracking-M01_0055_b,564.5,1157.3172509649662,120.35519826416824,0.2400903854939071,-1.5791048751887968,8.617115189031551,281.31321739117345,0.1505559404336884,11.853226369074914,-1.2485819030019183,86.82897466109304,-0.0083085483939003,0.2292019994317589,0.0011749816547274,0.0707484666694207,0.0010174017026014,0.0707509047793018,1.657353245542528e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-120.35519826416824,-0.1039949920074349,0.000608980366698,-9.615847654745789,-8.985867265067064e-08,1.2485819030019183,86.82897466109304,0.0010174017026014,0.0707509047793018,0.0001227405953927,0.0001227448311514,1.2486249913677394,-1.2485388072115955,0.0001000181084625,0.1227405953927005,1.2486249913677394,0.1227448311514142,2.0853427505328708,127.05824974445775,119.59699244281047,1157.3172509649662,1171.544554484833,204.45955269492464,2.2552744890219754
FRB121102_tracking-M01_0055_b,565.0,1157.3172509649662,89.02721231998953,0.1309209887190078,-1.5820283750711324,8.632122556318443,282.42793178761923,0.1516163005454429,11.815501892599675,-1.2490755195628094,86.81219592616543,-0.0112320482762358,0.2291792857228653,0.0012859083946805,0.0704463892476259,0.0010136818827606,0.0704508298875153,1.6516154463006932e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-89.02721231998953,-0.0769255035693618,0.0003323652791801,-12.999589909714723,-6.646881268314429e-08,1.2490755195628094,86.81219592616543,0.0010136818827606,0.0704508298875153,0.0001227891198751,0.0001227968641492,1.2491542983929953,-1.2489967293890765,9.965526863515752e-05,0.1227891198751024,1.2491542983929953,0.122796864149225,2.0853427505328708,110.48543456039803,89.17319611963939,1157.3172509649662,1171.544554484833,204.4142041058134,2.2552744890219754
FRB121102_tracking-M01_0055_b,565.5,1157.3172509649662,70.87567276083712,0.0836627030072253,-1.5849046041817438,8.595170712793353,281.85618925720075,0.1534183892498231,11.822303366286476,-1.258413854748991,86.67338387754248,-0.0141082773868473,0.2285101431295425,0.0014226089797929,0.0702680318643449,0.0010203446296907,0.0702750234474179,1.6651411629334415e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-70.87567276083712,-0.0612413516706342,0.0002119369687405,-16.32883619842619,-5.291664979466213e-08,1.258413854748991,86.67338387754248,0.0010203446296907,0.0702750234474179,0.0001237071155772,0.0001237194255505,1.2585390782728996,-1.2582886172830448,0.0001003139396249,0.1237071155772448,1.2585390782728996,0.1237194255505391,2.0853427505328708,104.96116283237814,70.59544692804783,1157.3172509649662,1171.544554484833,204.07990965211303,2.2552744890219754
FRB121102_tracking-M01_0055_b,566.0,1157.3172509649662,58.67871921157571,0.0578079788045669,-1.5878366306888634,8.614675912997615,282.6847748515649,0.1550274714572607,11.800486016595626,-1.262977721467482,86.15150488472719,-0.0170403038939668,0.228782660097282,0.0015673568291747,0.0697223932967536,0.0010222998640547,0.069732518522193,1.6784191276891408e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-58.67871921157571,-0.0507023628677872,0.0001466070415867,-19.722946692003788,-4.381025412479752e-08,1.262977721467482,86.15150488472719,0.0010222998640547,0.069732518522193,0.0001241557619311,0.0001241737859127,1.2631610708900147,-1.2627943592482958,0.0001005107550982,0.1241557619311393,1.2631610708900147,0.124173785912772,2.0853427505328708,93.91261937633834,58.7615280788375,1157.3172509649662,1171.544554484833,202.84183725803337,2.2552744890219754
FRB121102_tracking-M01_0055_b,566.5,1157.3172509649662,50.12282639747632,0.0426060599302682,-1.5907446701521597,8.5631605057674,282.8809693619099,0.1560192404712822,11.75584973093126,-1.2707074867039754,85.71621279634002,-0.019948343357263,0.2286635504625146,0.0017220772915946,0.0692824394107042,0.0010273153015548,0.0692962281173001,1.6952253403286357e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-50.12282639747632,-0.0433094956077809,0.0001077298336806,-23.08962471085304,-3.742231922290079e-08,1.2707074867039754,85.71621279634002,0.0010273153015548,0.0692962281173001,0.0001249156287729,0.0001249404816678,1.2709603034249095,-1.2704546647049944,0.0001010092959574,0.1249156287729476,1.2709603034249095,0.1249404816678823,2.1548541755506334,82.86407592029853,50.07755841201424,1157.3172509649662,1171.544554484833,201.80609642221452,2.2552744890219754
FRB121102_tracking-M01_0055_b,567.0,1157.3172509649662,43.11778566595636,0.0322678955205399,-1.5939844555070202,8.580638784001065,282.3210803987055,0.158163099480523,11.767776763101953,-1.2880839553243268,84.90604124451113,-0.0231881287121236,0.2282023103582944,0.001901619079385,0.0686172968947402,0.0010412702377053,0.0686357437262903,1.7346993147896058e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-43.11778566595636,-0.0372566689298072,8.167290916944389e-05,-26.840832224803368,-3.219226957754476e-08,1.2880839553243268,84.90604124451113,0.0010412702377053,0.0686357437262903,0.0001266238051442,0.0001266578470662,1.2884302476630505,-1.2877376763519974,0.0001023885484914,0.1266238051442026,1.2884302476630505,0.1266578470662685,2.1548541755506334,77.33980419227863,43.075187956096975,1157.3172509649662,1171.544554484833,199.88469789190813,2.2552744890219754
FRB121102_tracking-M01_0055_b,567.5,1157.3172509649662,38.272916701178936,0.0257135397320974,-1.5969185202281275,8.57334474615022,283.5780888452508,0.1590086164182011,11.733210866093955,-1.2902294473673344,84.07324728114287,-0.0261221934332308,0.2291374943034916,0.0020579752536366,0.0679160801635727,0.0010426536407771,0.0679392487857918,1.7542131516772816e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-38.272916701178936,-0.0330703760522597,6.505558445754809e-05,-30.23854335432232,-2.8575030765925105e-08,1.2902294473673344,84.07324728114287,0.0010426536407771,0.0679392487857918,0.0001268347155939,0.0001268779917396,1.2906696750863145,-1.28978926611641,0.0001025319955997,0.1268347155939984,1.2906696750863145,0.126877991739685,2.0853427505328708,71.81553246425872,38.36129946278825,1157.3172509649662,1171.544554484833,197.90982498109744,2.2552744890219754
FRB121102_tracking-M01_0055_b,568.0,1157.3172509649662,33.964019086703914,0.0206951626919257,-1.6002307463713146,8.557300283654572,283.4334510856124,0.1610018779106256,11.7214991658623,-1.3042120639674597,83.19965210626461,-0.0294344195764179,0.2290979458507293,0.002242429292756,0.0672275752985396,0.001054322210145,0.0672567002206993,1.7924802192956196e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-33.964019086703914,-0.0293471984958185,5.231001013318989e-05,-34.074802749655376,-2.53579547624897e-08,1.3042120639674597,83.19965210626461,0.001054322210145,0.0672567002206993,0.0001282092627362,0.0001282648084259,1.304777103942519,-1.3036471298358592,0.0001036889935594,0.1282092627362571,1.304777103942519,0.1282648084259653,2.1548541755506334,60.76698900821893,33.99914500882571,1157.3172509649662,1171.544554484833,195.8353434764539,2.2552744890219754
FRB121102_tracking-M01_0055_b,568.5,1157.3172509649662,30.62357603830608,0.0171511004186209,-1.6034393070093196,8.560553904418565,283.15844249974845,0.1624477162135622,11.721592398348117,-1.3161750206056464,82.45507277341405,-0.032642980214423,0.2290845432010061,0.0024235747581171,0.0666786027648783,0.0010649365785278,0.0667141375797984,1.826910751214569e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-30.62357603830608,-0.0264608308679165,4.336012206097793e-05,-37.791708241954304,-2.2863938860198968e-08,1.3161750206056464,82.45507277341405,0.0010649365785278,0.0667141375797984,0.0001293852692256,0.0001294542164113,1.316876387647605,-1.315473848407629,0.0001047433115962,0.1293852692256174,1.316876387647605,0.1294542164113102,2.1548541755506334,60.76698900821893,30.619711920599062,1157.3172509649662,1171.544554484833,194.0634187446187,2.2552744890219754
FRB121102_tracking-M01_0055_b,569.0,1157.3172509649662,27.94976238488001,0.0146807679394735,-1.6065595513190414,8.552672334208857,280.833140565934,0.1635252630491221,11.683785434799152,-1.3416558579444156,81.95463514427959,-0.0357632245241448,0.2275873219408385,0.0026117880530475,0.0663804153777235,0.0010874218934375,0.0664228740068959,1.8768819121301665e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-27.94976238488001,-0.0241504759058724,3.709772383981929e-05,-41.407051517226506,-2.0867636670701948e-08,1.3416558579444156,81.95463514427959,0.0010874218934375,0.0664228740068959,0.0001318901374593,0.000131974504079,1.342514079579678,-1.3407979549480404,0.000106966301572,0.1318901374593678,1.342514079579678,0.1319745040790006,2.224365600568396,60.76698900821893,28.0048053929446,1157.3172509649662,1171.544554484833,192.86501388759643,2.2552744890219754
FRB121102_tracking-M01_0055_b,569.5,1157.3172509649662,25.82790496978985,0.0126299774723758,-1.6094948104869982,8.550486787404253,281.77721195517535,0.1652137921448383,11.682595827865144,-1.3414163756208684,81.37377026712832,-0.0386984836921016,0.2284217266128766,0.0027740181421031,0.0659210663809595,0.0010875248136457,0.0659704526819581,1.8904868742007267e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-25.82790496978985,-0.0223170482840851,3.191137880334144e-05,-44.80879313744752,-1.9283431803576163e-08,1.3414163756208684,81.37377026712832,0.0010875248136457,0.0659704526819581,0.000131866595389,0.000131965370063,1.3424211635645316,-1.3404120667341788,0.0001069881187452,0.1318665953890338,1.3424211635645316,0.1319653700630477,2.224365600568396,49.71844555217912,25.80138161837281,1157.3172509649662,1171.544554484833,191.4771203972608,2.2552744890219754
FRB121102_tracking-M01_0055_b,570.0,1157.3172509649662,23.951665839042,0.0110430107400591,-1.6125228426858436,8.517305975411906,280.90297164171,0.1671864324082115,11.69856638907877,-1.3558934760727954,80.95022404493432,-0.0417265158909469,0.2277906773652737,0.0029507239830244,0.0655932885197658,0.0010996579100953,0.0656504125448688,1.921585336451921e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-23.951665839042,-0.0206958513917175,2.784749869957332e-05,-48.31886261032004,-1.7882608571211927e-08,1.3558934760727954,80.95022404493432,0.0010996579100953,0.0656504125448688,0.0001332897522718,0.0001334058394259,1.3570743756704653,-1.354713272817035,0.0001081949202949,0.13328975227186,1.3570743756704653,0.1334058394259094,2.224365600568396,49.71844555217912,23.97581216424266,1157.3172509649662,1171.544554484833,190.4572870684238,2.2552744890219754
FRB121102_tracking-M01_0055_b,570.5,1157.3172509649662,22.005422063444467,0.0096029366566227,-1.6162084294531345,8.552234778619356,280.7901852692093,0.1690406811064798,11.676033893177754,-1.3714363567272736,79.70086806894894,-0.0454121026582376,0.2282654889484942,0.0031453814149552,0.0647305774956737,0.0011150205424485,0.0647973588685206,1.979013345775892e-05,7.8125,9.8304e-05,4.0,1.0,64,750,180,,,,,27.57399940490723,0.0,16.722000122070312,16.722000122070312,35.38943862915039,,,-22.005422063444467,-0.0190141657744204,2.4265622934169883e-05,-52.59236780954582,-1.642951900921425e-08,1.3714363567272736,79.70086806894894,0.0011150205424485,0.0647973588685206,0.0001348176796117,0.0001349567723946,1.3728512816836629,-1.3700224712042024,0.000109724066172,0.1348176796117179,1.3728512816836629,0.1349567723946308,2.2938770255861582,49.71844555217912,22.051506198782832,1157.3172509649662,1171.544554484833,187.48771136075945,2.2552744890219754
