name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,background,regstart_a,regend_a,regstart_b,regend_b,slope_abs,slope_over_nuobs,slope_over_nuobs_err,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,tw_FWHM_ms,band_FWHM_mhz,line slope (mhz/ms),center_f_new,center_f_old,bandwidth (mhz),regstart_c,regend_c,regstart_d,regend_d,center_f_err
12B,566.0,6767.125386613893,-896.436845582591,0.9410994290229788,-1.5696807997054787,10.391814098039896,1.045170935506992,0.0929760652188336,2.326925836707175,0.631481531071048,857.0884162394583,0.0011155270894177,0.0011749079603722,0.0012876065161367,0.9632552327223284,0.0007094826706583,0.9661825337984034,1.171104290449022e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,896.436845582591,0.1324693713161928,0.0004483084975681,7.548914817547424,1.9575427341457522e-08,0.631481531071048,857.0884162394583,0.0007094826706583,0.9661825337984034,3.9101713608887135e-05,3.910173793798618e-05,0.631481923979064,-0.6314811381630632,4.393161809906072e-05,0.0391017136088871,0.631481923979064,0.0391017379379861,1.0508273824685186,787.2087212428363,-893.934996163368,6767.125386613893,6622.557735402406,2018.2877271445377,,,,,4.877532482865558
12B,566.5,6767.125390255113,-912.4260131114522,0.957285661613157,-1.5697003479590894,10.428504636295653,1.0556345763698043,0.0929096910106442,2.3917769917216893,0.6222684265567058,855.8209967211058,0.0010959788358072,0.0011806100412191,0.0012584536544296,0.9569367085053948,0.0006955900960453,0.959782611986226,1.1498619830250608e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,912.4260131114522,0.1348321422306399,0.0004568234081622,7.416629176516599,1.9924581628826136e-08,0.6222684265567058,855.8209967211058,0.0006955900960453,0.959782611986226,3.853123267406464e-05,3.853125581533682e-05,0.6222688002816564,-0.622268052831782,4.307138011427578e-05,0.0385312326740646,0.6222688002816564,0.0385312558153368,1.0508273824685186,787.2087212428363,-914.4852259602272,6767.125390255113,6622.557735402406,2015.303227676126,,,,,4.8843048006909875
12B,567.0,6767.125385484929,-921.4427264093412,0.984092846020372,-1.5697110725748058,10.459295162723777,1.0497939964375598,0.0929362351006209,3.476871217155431,0.6252037012998151,856.8511744605019,0.0010852542200908,0.0011792990748722,0.0012583519844212,0.9623491818352268,0.0007019820566719,0.9652609740052598,1.1590411915201952e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,921.4427264093412,0.1361645712056377,0.0004703087521171,7.344054265700183,2.0121478980972105e-08,0.6252037012998151,856.8511744605019,0.0007019820566719,0.9652609740052598,3.871298663949541e-05,3.871300943712171e-05,0.6252040694749829,-0.6252033331246681,4.34671738637025e-05,0.0387129866394954,0.6252040694749829,0.0387130094371217,1.0508273824685186,795.4951288348659,-925.1187750992996,6767.125385484929,6622.557735402406,2017.7291330101152,,,,,4.880114274881169
12B,567.5,6767.125378899108,-933.6974139423606,1.0173533122934164,-1.5697253164196796,10.424690480098551,1.047710764186201,0.0929704141317015,3.7328320875484895,0.6292594932313459,855.9862547383383,0.0010710103752169,0.0011762157960569,0.0012479116501866,0.9607623887198908,0.0007060730247731,0.9636286125050392,1.1669681239702636e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,933.6974139423606,0.1379754861427226,0.0004853993215496,7.247664262371898,2.0389083756738204e-08,0.6292594932313459,855.9862547383383,0.0007060730247731,0.9636286125050392,3.896412369855552e-05,3.896414604571079e-05,0.6292598541315348,-0.6292591323311689,4.372048852997009e-05,0.0389641236985555,0.6292598541315348,0.0389641460457107,1.0508273824685186,805.8531383249033,-936.0025253945854,6767.125378899108,6622.557735402406,2015.692434864924,,,,,4.858800507589948
12B,568.0,6767.125373781777,-947.0285135613248,1.0302669912037787,-1.5697403927717763,10.502162779406811,1.051550373476275,0.0929863541365849,3.9281352205722273,0.6263354052815964,857.4117139085525,0.0010559340231201,0.0011694224394738,0.0012239018373084,0.9533175420897436,0.0006961971021476,0.9562276048263484,1.1487438283706195e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,947.0285135613248,0.1399454659478375,0.0004933838569364,7.14564057668531,2.0680194058475028e-08,0.6263354052815964,857.4117139085525,0.0006961971021476,0.9562276048263484,3.878306242605182e-05,3.878308404754288e-05,0.6263357544625151,-0.626335056100686,4.310896445987572e-05,0.0387830624260518,0.6263357544625151,0.0387830840475428,1.0508273824685186,812.0679440189256,-958.5568031149368,6767.125373781777,6622.557735402406,2019.0491651391392,,,,,4.865113991343916
12B,568.5,6767.1253807017,-961.3068027200316,1.0707574920664271,-1.5697560765475629,10.6082160851834,1.0457152457589671,0.0929523036429183,4.563370918772391,0.6298492850498991,858.2738316092583,0.0010402502473336,0.0011676600059696,0.0012196169470209,0.9581442255634396,0.0007029253248962,0.9611090208814028,1.1586882972784966e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,961.3068027200316,0.142055414764659,0.0005153568790975,7.039506390211763,2.0991987996818968e-08,0.6298492850498991,858.2738316092583,0.0007029253248962,0.9611090208814028,3.900064396026264e-05,3.900066506196047e-05,0.6298496258363051,-0.6298489442634939,4.352557954824788e-05,0.0390006439602626,0.6298496258363051,0.0390006650619604,1.0508273824685186,822.4259535089633,-958.5568031149368,6767.1253807017,6622.557735402406,2021.079329272741,,,,,4.886426003725204
12B,569.0,6767.125379177672,-972.91451589384,1.1035786095940765,-1.569768487625563,10.492882427425164,1.0438041120868276,0.0929369803835205,5.107963433543281,0.6318088833542925,856.8711088963669,0.0010278391693334,0.0011672378281761,0.0012116531075691,0.9579768239328944,0.0007061379443531,0.960876327138794,1.1658789173748991e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,972.91451589384,0.1437707241079766,0.0005282584519556,6.955518977903778,2.124546480997038e-08,0.6318088833542925,856.8711088963669,0.0007061379443531,0.960876327138794,3.912198345780407e-05,3.9122004123077336e-05,0.6318092170925662,-0.6318085496160136,4.372450641051224e-05,0.039121983457804,0.6318092170925662,0.0391220041230773,1.0508273824685186,830.7123611009928,-982.2248723276512,6767.125379177672,6622.557735402406,2017.7761973933727,,,,,4.883875915086195
12B,569.5,6767.125377163975,-984.4122108501332,1.1325932841600792,-1.5697804925285144,10.475858097365403,1.0432742076875978,0.0929609580091605,4.994205664907846,0.6327996924758175,856.4636839476019,0.0010158342663825,0.0011671295690077,0.001203102811169,0.957918116604355,0.0007075388894488,0.9607992172388132,1.1687444179815195e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,984.4122108501332,0.1454697757148234,0.0005417071435195,6.874280207597101,2.1496539166500293e-08,0.6327996924758175,856.4636839476019,0.0007075388894488,0.9607992172388132,3.918333495045221e-05,3.918335516746881e-05,0.6328000189748738,-0.6327993659767513,4.381125327605661e-05,0.0391833349504522,0.6328000189748738,0.0391833551674688,1.0508273824685186,838.9987686930226,-982.2248723276512,6767.125377163975,6622.557735402406,2016.8168102043653,,,,,4.870142639096632
12B,570.0,6767.125378810621,-995.265813750702,1.1550594324497712,-1.5697915704276306,10.473477323704293,1.043698500061038,0.0929770751541165,5.212102570811107,0.6316396430965511,856.5965675606088,0.0010047563672658,0.001167239487886,0.0011935221273061,0.9577715514058504,0.0007060306002586,0.9606587813918016,1.1660729447456662e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,995.265813750702,0.1470736476772103,0.0005523896800956,6.799314600496945,2.173354850757321e-08,0.6316396430965511,856.5965675606088,0.0007060306002586,0.9606587813918016,3.911150399995187e-05,3.911152374217253e-05,0.6316399619277883,-0.6316393242653014,4.37178585709725e-05,0.0391115039999518,0.6316399619277883,0.0391115237421725,1.0508273824685186,843.1419724890376,-1007.0913247916424,6767.125378810621,6622.557735402406,2017.1297496141,,,,,4.877060710378172
12B,570.5,6767.125378220064,-1006.6971230717176,1.2027936182533392,-1.569802979691613,10.51665708032597,1.0337736940049873,0.092987778582619,5.807259540103124,0.6419500281725776,856.4236013494078,0.0009933471032835,0.0011574660161668,0.0011928908968059,0.9587098641833316,0.0007184597063163,0.9615914762098444,1.1868423413487628e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1006.6971230717176,0.1487628892338486,0.0005764023578591,6.7221066029985765,2.1983173196796496e-08,0.6419500281725776,856.4236013494078,0.0007184597063163,0.9615914762098444,3.974992920259612e-05,3.974994881398528e-05,0.6419503448909235,-0.6419497114542101,4.4487476123774375e-05,0.0397499292025961,0.6419503448909235,0.0397499488139852,1.0508273824685186,857.6431857750897,-1007.0913247916424,6767.125378220064,6622.557735402406,2016.722468505952,,,,,4.886164087146878
12B,571.0,6767.125378837286,-1023.823339010682,1.2317527659971417,-1.569819596099379,10.54755749179984,1.0398169993677078,0.0929311812015977,6.094988538100381,0.6390648748835843,857.1671161032132,0.0009767306955175,0.001158853477146,0.001173480408572,0.9551267844515968,0.0007119630238973,0.9580318806532878,1.1750952775043968e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1023.823339010682,0.1512936855304125,0.0005911467058341,6.6096611798050455,2.23571571473392e-08,0.6390648748835843,857.1671161032132,0.0007119630238973,0.9580318806532878,3.957127878754342e-05,3.957129766309684e-05,0.6390651797183925,-0.6390645700487521,4.40851967476554e-05,0.0395712787875434,0.6390651797183925,0.0395712976630968,1.0508273824685186,865.9295933671198,-1033.2495410199967,6767.125378837286,6622.557735402406,2018.473344126172,,,,,4.883864962970319
12B,571.5,6767.125380954708,-1034.7637306891268,1.250599621528084,-1.56982992291058,10.558585659715469,1.0430789996541636,0.0930208164665994,6.552634526241403,0.6383374611471211,855.9250929391995,0.0009664038843163,0.0011553030452163,0.0011568285941781,0.94779297166083,0.0007066337331872,0.9506200074290576,1.167980229332908e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1034.7637306891268,0.1529103825386994,0.000600505436588,6.539778289724141,2.259606168507651e-08,0.6383374611471211,855.9250929391995,0.0007066337331872,0.9506200074290576,3.952623689447315e-05,3.952625535196709e-05,0.638337759230388,-0.6383371630638275,4.375520328711172e-05,0.0395262368944731,0.638337759230388,0.039526255351967,1.0508273824685186,870.0727971631345,-1033.2495410199967,6767.125380954708,6622.557735402406,2015.5486247006577,,,,,4.887456512237926
12B,572.0,6767.125378832247,-1049.7792410148031,1.2916536742521951,-1.5698437458536283,10.604235360849737,1.039287652761475,0.0930102652307486,6.718473861815512,0.6395695025711962,856.1488120144905,0.0009525809412682,0.0011532028680092,0.0011496008174698,0.9497688417672504,0.0007092860727125,0.9526114680346786,1.1720596868549265e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1049.7792410148031,0.1551292731029546,0.0006215578272033,6.446236612843082,2.292395432604268e-08,0.6395695025711962,856.1488120144905,0.0007092860727125,0.9526114680346786,3.960252563539129e-05,3.960254360326085e-05,0.6395697927471689,-0.6395692123951932,4.391943722903759e-05,0.0396025256353912,0.6395697927471689,0.0396025436032608,1.0508273824685186,878.3592047551645,-1060.8028621138633,6767.125378832247,6622.557735402406,2016.0754693568365,,,,,4.902967012702757
12B,572.5,6767.125378377297,-1071.8949636270577,1.3457221961727364,-1.569863399834872,10.66227412416718,1.0391273798239091,0.092986334622556,7.011192522846618,0.6386759907323122,856.1323218881627,0.0009329269600247,0.0011536938966387,0.0011350367357734,0.9503316268686872,0.0007087816700323,0.9531747269056544,1.1712526242336771e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1071.8949636270577,0.1583973849593561,0.0006493459178359,6.313235538936416,2.3406893784689802e-08,0.6386759907323122,856.1323218881627,0.0007087816700323,0.9531747269056544,3.954719884860319e-05,3.954721605860575e-05,0.6386762686689489,-0.6386757127956418,4.3888203486414e-05,0.0395471988486031,0.6386762686689489,0.0395472160586057,1.0508273824685186,888.7172142452017,-1075.1380359262128,6767.125378377297,6622.557735402406,2016.0366754493216,,,,,4.905681442272643
12B,573.0,6767.125379347837,-1088.8756075688973,1.405164385796557,-1.5698779485045673,10.555087380129171,1.036200097641398,0.0930200980853534,7.468293983902472,0.6408704936010661,855.5553197907843,0.0009183782903292,0.0011593193735359,0.0011340389346693,0.9570213222843328,0.0007167072391529,0.95985854847759,1.1851415640902148e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1088.8756075688973,0.1609066696018324,0.0006746116353578,6.214782783551017,2.3777698887166082e-08,0.6408704936010661,855.5553197907843,0.0007167072391529,0.95985854847759,3.968308377708614e-05,3.968310051180978e-05,0.6408707638620835,-0.6408702233400109,4.437895907648152e-05,0.0396830837770861,0.6408707638620835,0.0396831005118097,1.0508273824685186,899.0752237352391,-1089.8659542265718,6767.125379347837,6622.557735402406,2014.6779670673843,,,,,4.909871632147427
12B,573.5,6767.125391196562,-1098.5240631469712,1.4156094405035609,-1.5698860147158762,10.51830602115662,1.043775984457076,0.0930299856549066,7.496045216003398,0.6360861849005307,855.1414588409973,0.0009103120790203,0.0011639927834953,0.0011207087354729,0.95345727030935,0.0007090669954993,0.9562653858387976,1.1730700347769371e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1098.5240631469712,0.1623324527983558,0.00067844106538,6.160197685438585,2.3988391438635997e-08,0.6360861849005307,855.1414588409973,0.0007090669954993,0.9562653858387976,3.9386836524521926e-05,3.9386852843825656e-05,0.6360864484526351,-0.6360859213483897,4.3905870102353856e-05,0.0393868365245219,0.6360864484526351,0.0393868528438256,1.0508273824685186,899.0752237352391,-1105.0029813686078,6767.125391196562,6622.557735402406,2013.7034142696289,,,,,4.8991115954759055
12B,574.0,6767.125393501989,-1128.5450162505424,1.5077608739388144,-1.5699102303398345,10.47512571712624,1.0396604192505352,0.0930097203629391,8.419704236988071,0.6425367125426161,855.059790513346,0.0008860964550621,0.001158307599136,0.0011064034316226,0.9524307666072568,0.0007155096498182,0.9552329798916548,1.1838436632188546e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1128.5450162505424,0.1667687460519362,0.0007211205421769,5.996327391515993,2.46439568287109e-08,0.6425367125426161,855.059790513346,0.0007155096498182,0.9552329798916548,3.978625704923504e-05,3.978627266865792e-05,0.6425369647918444,-0.6425364602933443,4.430480230782887e-05,0.039786257049235,0.6425369647918444,0.0397862726686579,1.0508273824685186,919.7912427153136,-1136.5744951219967,6767.125393501989,6622.557735402406,2013.5111439293528,,,,,4.906975666679564
12B,574.5,6767.125407830782,-1140.3605298549296,1.5489461015726658,-1.5699194113655277,10.588151784542127,1.0349704146761605,0.0930443606938179,8.738847972732978,0.6462617085485304,853.5954257596367,0.0008769154293688,0.0011514834406069,0.0010998551916576,0.949488321140156,0.0007186751604483,0.9522164856129016,1.191109306078727e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1140.3605298549296,0.1685147623443371,0.0007448042742498,5.93419820369586,2.4901971249023287e-08,0.6462617085485304,853.5954257596367,0.0007186751604483,0.9522164856129016,4.001691102698552e-05,4.0016926413097166e-05,0.6462619570298485,-0.6462614600671654,4.450081233370922e-05,0.0400169110269855,0.6462619570298485,0.0400169264130971,1.0508273824685186,928.0776503073436,-1153.0465892541995,6767.125407830782,6622.557735402406,2010.062846075535,,,,,4.901725172216987
12B,575.0,6767.125405350847,-1161.6328265488385,1.5986517999203742,-1.569935469792477,10.557803042871672,1.0372554500880835,0.0930601553868261,8.949575431279385,0.6448248244637547,853.927832531456,0.0008608570024195,0.0011508575412848,0.0010845495609731,0.9472459349905016,0.0007150973197725,0.9499826117399078,1.1847202360528157e-06,2.9296875,6.192059733333326e-05,2.0,6.0,845,100,50,,,,,5.9130001068115225,0.0,3.963000059127808,3.963000059127808,6.192059516906737,1161.6328265488385,0.1716582384641965,0.0007676025949423,5.825528730498852,2.5366492887580353e-08,0.6448248244637547,853.927832531456,0.0007150973197725,0.9499826117399078,3.9927938306157455e-05,3.992795310094761e-05,0.6448250633953994,-0.6448245855320623,4.427926959889342e-05,0.0399279383061574,0.6448250633953994,0.0399279531009476,1.0508273824685186,936.3640578993732,-1170.0031567432318,6767.125405350847,6622.557735402406,2010.8456319611832,,,,,4.899845337962514
B003,555.0,1354.5912596155974,-33.3550109296022,0.515812196128068,1140003.89334659,8.56025028545222,4.48667435556201,0.2218994071109539,33.6508098780887,146.525910439348,5.71308700587163,1140003.89334659,0.033698662467172,0.052384959082535,1.0332085553728,1.04372599703028,0.043887820198808,0.0004632114117419,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,33.3550109296022,0.024623672043379,0.0011141061432867,40.611327109877,1.817793512883488e-08,5.71308700587163,146.525910439348,0.043887820198808,1.04372599703028,0.0009365716403096,0.0009369918150717,5.715650071920736,5.710521187646877,0.0071979542872585,0.9365716403096342,5.715650071920736,0.936991815071784,9.505369845487024,176.7766952966369,-33.46329272092429,1354.5912596155974,1438.2081696090802,344.8871883093211,,,,,7.221027794544092
B003,555.5,1354.5912596155974,-35.0289942348411,0.577835210923077,1140003.8919151002,8.45253030833279,4.508294872353631,0.2084888642385389,34.7477999236796,144.605728351842,5.77439360321855,1140003.8919151002,0.034189118559143,0.051628328521477,1.01832975187826,1.02838243002404,0.043908518568463,0.000470538183309,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,35.0289942348411,0.0258594568554809,0.001240192503202,38.67057245589633,1.9090228636806097e-08,5.77439360321855,144.605728351842,0.043908518568463,1.02838243002404,0.0009466219021698,0.0009470069452831,5.776742366209827,5.772042044748208,0.0072010475102397,0.9466219021698152,5.776742366209827,0.9470069452831406,9.621288989944182,176.7766952966369,-35.15457827360639,1354.5912596155974,1438.2081696090802,340.3817945224353,,,,,7.221571591434747
B003,556.0,1354.5912596155974,-36.016945897092704,0.5961727180676789,1140003.89113265,8.57527894759292,4.52743905877358,0.219187746611607,33.6231234066444,145.519433183943,5.65056233312004,1140003.89113265,0.0344573400624379,0.050186831365793,1.01038574904154,1.02075996735906,0.0426288150229329,0.000459223042447,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,36.016945897092704,0.0265887924799644,0.0012888072104152,37.60983131345793,1.962864612570268e-08,5.65056233312004,145.519433183943,0.0426288150229329,1.02075996735906,0.0009263216939568,0.0009266781276948,5.65273657892153,5.648385640991425,0.0069910211575789,0.9263216939568838,5.65273657892153,0.926678127694834,9.389450701029864,194.4543648263005,-36.06599326588507,1354.5912596155974,1438.2081696090802,342.5400751254122,,,,,7.221571994471925
B003,556.5,1354.5912596155974,-35.6226172547014,0.508438777057494,1140003.89143975,8.32241781026935,4.48079092896984,0.234745190560756,33.9031282141804,158.853634187393,5.254688411445501,1140003.89143975,0.03460288657475,0.050641441983367,1.1245275836263702,1.14017155934854,0.040352886823241,0.000400354679813,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,35.6226172547014,0.0262976872188074,0.0010828172203393,38.02615764951468,1.9413743468468974e-08,5.254688411445501,158.853634187393,0.040352886823241,1.14017155934854,0.0008614243297477,0.0008617633098048,5.25675618979399,5.252619181867975,0.0066178318788252,0.8614243297477483,5.25675618979399,0.8617633098048786,8.69393583428691,194.4543648263005,-35.80080213893003,1354.5912596155974,1438.2081696090802,373.9244173153185,,,,,7.221420360397486
B003,557.0,1354.5912596155974,-36.2809017762473,0.538403217819615,1140003.8909308,7.900318333309049,4.4590205958121,0.240891874141336,33.1187988782885,159.270485740544,5.31175937274527,1140003.8909308,0.035179682500844,0.051621085618043,1.1504894425231398,1.16643021210717,0.041357980024729,0.00040871604868,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,36.2809017762473,0.0267836526470302,0.0011171761954909,37.33620702069851,1.977249776041728e-08,5.31175937274527,159.270485740544,0.041357980024729,1.16643021210717,0.0008707802250428,0.0008711105613088,5.313774423967788,5.309742842334019,0.0067825701144405,0.8707802250428205,5.313774423967788,0.8711105613088083,8.69393583428691,212.13203435596424,-36.33514246936183,1354.5912596155974,1438.2081696090802,374.9109489858592,,,,,7.22154052933168
B003,557.5,1354.5912596155974,-35.9875694011476,0.503693074836132,1140003.89115529,8.201956121852259,4.42698699446558,0.231442051822938,33.4190128820514,162.276749444846,5.30439653298324,1140003.89115529,0.0342975679929739,0.051185354906812,1.15876745446999,1.17587301028698,0.04027433362025,0.000388620533057,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,35.9875694011476,0.0265671058673153,0.0010649186468562,37.64053205472669,1.9612636416135205e-08,5.30439653298324,162.276749444846,0.04027433362025,1.17587301028698,0.000869573202131,0.0008699084937206,5.306441811680297,5.302349855393125,0.006604896736671,0.8695732021310087,5.306441811680297,0.8699084937206911,8.69393583428691,212.13203435596424,-36.06599326588507,1354.5912596155974,1438.2081696090802,381.9850983084881,,,,,7.2212306353669815
B003,558.0,1354.5912596155974,-36.0969999788246,0.486710189992444,1140003.89107112,7.986770069338401,4.38485752670048,0.222678878473326,33.5891582107939,168.426876555039,5.29222047173869,1140003.89107112,0.034191947770132,0.051550350808052,1.19974319878862,1.2189573462961298,0.039898763641772,0.00037324589772,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,36.0969999788246,0.026647890810301,0.0010154247875491,37.52642215170886,1.9672274290226205e-08,5.29222047173869,168.426876555039,0.039898763641772,1.2189573462961298,0.0008675771265171,0.0008679096508065,5.294248869903926,5.290190846476191,0.0065432890543869,0.867577126517142,5.294248869903926,0.867909650806526,8.69393583428691,212.13203435596424,-36.33514246936183,1354.5912596155974,1438.2081696090802,396.4628787863074,,,,,7.221214563191705
B003,558.5,1354.5912596155974,-36.8143253417316,0.488479986896546,1140003.89053173,8.115509435379701,4.39389144674485,0.223338620967631,34.1210400543717,170.129758783055,5.3363004837021695,1140003.89053173,0.033680803987864,0.050142250995798,1.18860115755608,1.20812003364472,0.038971094552625,0.000360157745059,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,36.8143253417316,0.0271774419629569,0.001027297898695,36.795221616626336,2.0063204874560656e-08,5.3363004837021695,170.129758783055,0.038971094552625,1.20812003364472,0.0008748033579865,0.000875125716338,5.338266869646229,5.334332885960202,0.0063910592974211,0.8748033579865866,5.338266869646229,0.8751257163380727,8.925774123201231,212.13203435596424,-36.885674931018826,1354.5912596155974,1438.2081696090802,400.4772480235585,,,,,7.220688583812513
B003,559.0,1354.5912596155974,-37.6207431767319,0.493385204105889,1140003.88994989,8.29402804708781,4.30910724310542,0.238129345570487,34.983020651679,176.47058515364898,5.40798842656661,1140003.88994989,0.03285902844175,0.050385324248269,1.22732410152745,1.24855937523882,0.039095151011749,0.000348357075815,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,37.6207431767319,0.0277727638574958,0.0010489640450236,36.00649921380076,2.0502689398259647e-08,5.40798842656661,176.47058515364898,0.039095151011749,1.24855937523882,0.0008865554797676,0.0008868683297643,5.409896811546061,5.406078921199266,0.0064113037838701,0.8865554797676777,5.409896811546061,0.8868683297643098,8.925774123201231,212.13203435596424,-37.74348132476344,1354.5912596155974,1438.2081696090802,415.4097425403348,,,,,7.220411903492803
B003,559.5,1354.5912596155974,-38.5764560463274,0.525037912627229,1140003.88929181,8.31817473557266,4.305964680470621,0.22032936086563,33.7618425070209,174.581863491117,5.527995538354441,1140003.88929181,0.032444925376101,0.0493093601212459,1.19778261621643,1.21742653698329,0.0392434895990779,0.0003525772382799,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,38.5764560463274,0.0284782998358298,0.0011178831632581,35.11445577034956,2.102353727272044e-08,5.527995538354441,174.581863491117,0.0392434895990779,1.21742653698329,0.0009062287767821,0.000906532903315,5.529850710205216,5.526139127300895,0.0064355189456645,0.9062287767821352,5.529850710205216,0.90653290331505,9.157612412115547,212.13203435596424,-38.79608837366123,1354.5912596155974,1438.2081696090802,410.97081309616806,,,,,7.220481826792478
B003,560.0,1354.5912596155974,-39.1428050285426,0.524017866844245,1140003.88891699,8.28318405020445,4.30691989654615,0.248659174724638,33.7375817086159,178.89515168058398,5.4408514716071394,1140003.88891699,0.0326032545724489,0.0491403600928259,1.22709997862873,1.24865678166644,0.0387270840019389,0.0003417896013659,25.0,0.00016393442623,2.0,2.0,32,220,110,0.0,4.9180326461792,,,35.1640014648437,0.0,23.6229991912842,23.6229991912842,36.0655746459961,39.1428050285426,0.0288963956844446,0.0011133622234447,34.60639212309494,2.1332188200184315e-08,5.4408514716071394,178.89515168058398,0.0387270840019389,1.24865678166644,0.0008919428642005,0.0008922336211552,5.442625089030853,5.439076790341757,0.0063507727913502,0.8919428642005675,5.442625089030853,0.8922336211552755,9.041693267658388,212.13203435596424,-39.26539589431035,1354.5912596155974,1438.2081696090802,421.12848184100784,,,,,7.220327526877823
