name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,background,regstart_a,regend_a,regstart_b,regend_b,regstart_c,regend_c,regstart_d,regend_d,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err,tw_FWHM_ms,band_FWHM_mhz,line slope (mhz/ms),center_f_new,center_f_old,bandwidth (mhz),center_f_err
11M,566.0,6728.375918080706,26456.9461217517,3801.4407678813,-1.57083412405218,2.25203472237503,0.027920018803591,0.116129528749348,30.5582970072586,0.196163661617608,701.2560797118422,-3.7797257284471286e-05,0.000383365701044,0.002716801578072,9.62474835657748,0.002692375508082,9.6256033738943,5.4308624267145e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-26456.9461217517,-3.932144464558788,-0.2543141558030743,-5.844121244760127e-07,0.196163661617608,701.2560797118422,0.002692375508082,9.6256033738943,1.6069727159714432e-05,1.6069727171193304e-05,0.1961636617577309,-0.1961636614774851,0.0002205594017796,0.0160697271597144,0.1961636617577309,0.0160697271711933,0.847862683482109,0.3475571250888115,1149.739053394142,19966.491631099176,6728.375918080706,6767.618963895638,1651.3318720256937,4.959751851295286
11M,566.5,6728.375961244126,22892.76928095091,2675.7150285195235,-1.5708400087097882,2.253604448866908,0.0291797086431647,0.1151675637691574,24.88274517330024,0.1856446671245757,695.8848130948616,-4.3681914891714495e-05,0.0003947951974215,0.0025464216471402,9.419794873855611,0.0025128941785947,9.4205008986993,5.105557766599741e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-22892.76928095091,-3.4024212399566727,-0.2939083462848164,-5.056823904542249e-07,0.1856446671245757,695.8848130948616,0.0025128941785947,9.4205008986993,1.5208011130845232e-05,1.5208011145354509e-05,0.1856446673016909,-0.1856446669474606,0.0002058562913068,0.0152080111308452,0.1856446673016909,0.0152080111453545,0.5969919198076687,,,,,,1638.6835053450018,4.948972844243547
11M,567.0,6728.375931155197,14034.5251762015,1023.90043906129,-1.57086757965068,2.2295465708039,0.028496585390598,0.115757498770097,25.6968705792828,0.190567013751782,707.4611859827589,-7.1252855779172e-05,0.000388935173191,0.002689034996457,9.650642230483848,0.002599719495851,9.65166814185657,5.19831124699162e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-14034.5251762015,-2.085871140346926,-0.4794160006613246,-3.100110876219728e-07,0.190567013751782,707.4611859827589,0.002599719495851,9.65166814185657,1.5611249766545967e-05,1.5611249806174885e-05,0.1905670142355334,-0.1905670132680305,0.0002129690216407,0.0156112497665459,0.1905670142355334,0.0156112498061748,0.2272248130668197,0.3475571250888115,1139.3810439041051,14974.868723324396,6728.375931155197,6767.618963895638,1665.9437776045963,4.950791591023955
11M,567.5,6728.375961244126,12182.126498099697,788.3208402013198,-1.5708784142693544,2.2407472909600603,0.0274261078528817,0.1148154188589284,17.36718264296299,0.200398967621312,725.3753519300129,-8.208747445779968e-05,0.0003727907191176,0.0028429666012111,9.86357627795083,0.0027251013709699,9.865342358965776,5.311984451477894e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-12182.126498099697,-1.810559720245944,-0.552315391101356,-2.6909312598982025e-07,0.200398967621312,725.3753519300129,0.0027251013709699,9.865342358965776,1.641668342753787e-05,1.6416683482848572e-05,0.2003989682964915,-0.2003989669461325,0.0002232403050619,0.0164166834275378,0.2003989682964915,0.0164166834828485,0.175383687612052,,,,,,1708.1284131411874,4.934574936939145
11M,568.0,6728.3759317153,11684.423503921202,747.4183583952789,-1.57088191082026,2.23507236685139,0.027002861579135,0.114941011400229,19.9363334211909,0.203185589905624,724.5218283200619,-8.558402536702769e-05,0.000372854464376,0.002931580087543,9.99935991328861,0.002804046121056,10.0011000615036,5.47455947748261e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-11684.423503921202,-1.7365889811306114,-0.5758414978246303,-2.5809927964115613e-07,0.203185589905624,724.5218283200619,0.002804046121056,10.0011000615036,1.66449635250687e-05,1.6644963586027754e-05,0.203185590649753,-0.2031855891614948,0.0002297074590781,0.0166449635250687,0.203185590649753,0.0166449635860277,0.1660731055306603,0.3475571250888115,1139.3810439041051,11979.894978659522,6728.3759317153,6767.618963895638,1706.1185181422145,4.929153099683956
11M,568.5,6728.375961244126,9379.321857199113,454.5290159899,-1.5709029443106868,2.241784121846303,0.0277026343056032,0.1137908493429575,10.938077059972164,0.1971480802970554,728.6445851495006,-0.0001066175157903,0.0003739744790698,0.0028618756274315,9.83996193548736,0.0026624982104891,9.841880373174886,5.16676524272882e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-9379.321857199113,-1.3939949121786002,-0.7173627330082242,-2.0718148334874569e-07,0.1971480802970554,728.6445851495006,0.0026624982104891,9.841880373174886,1.6150370737934763e-05,1.6150370829727768e-05,0.1971480814175755,-0.1971480791765352,0.0002181118546429,0.0161503707379347,0.1971480814175755,0.0161503708297277,0.101145893821579,,,,,,1715.8268650611494,4.954717697025006
11M,569.0,6728.37593769169,7792.238252274091,325.852225789348,-1.57092465962587,2.23357685568034,0.027290455477413,0.115189987189941,17.5078885753859,0.204063663153134,728.727892398376,-0.00012833283097,0.000369889796362,0.003041308023213,9.87385771089966,0.002764876261214,9.8757859209409,5.36656308503062e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-7792.238252274091,-1.1581157658897672,-0.8634715366574008,-1.7212411681727208e-07,0.204063663153134,728.727892398376,0.002764876261214,9.8757859209409,1.6716895285504722e-05,1.6716895423162623e-05,0.2040636648335283,-0.2040636614727395,0.0002264986651837,0.0167168952855047,0.2040636648335283,0.0167168954231626,0.0723787191356966,0.3475571250888115,1097.9490059439556,8557.067841899638,6728.37593769169,6767.618963895638,1716.02303426199,4.9446626095323625
11M,569.5,6728.375961244126,7147.95482761735,265.4732780122639,-1.5709362269506184,2.258347136934717,0.0271747809929974,0.1158805140207533,16.39544566171427,0.1992118732270802,737.5963633960247,-0.0001399001557217,0.0003695910766394,0.0030525285683489,10.034881732306648,0.0027103261052922,10.037384766588316,5.195857185022062e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-7147.95482761735,-1.0623596048719668,-0.94130085087386,-1.5789242619485382e-07,0.1992118732270802,737.5963633960247,0.0027103261052922,10.037384766588316,1.6319436654762394e-05,1.6319436814464825e-05,0.1992118751765728,-0.1992118712775874,0.0002220299167183,0.0163194366547623,0.1992118751765728,0.0163194368144648,0.0592933395497881,,,,,,1736.906684669476,4.956761202253426
11M,570.0,6728.375942741302,6400.854858059522,223.939069915124,-1.57095255592585,2.2499322083548,0.026579951556042,0.115937469157852,17.4476229228589,0.2060161601296489,733.201992604125,-0.000156229130958,0.000365692594662,0.003241607330698,10.0839911315998,0.002833265356843,10.0862161491086,5.465802066593541e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-6400.854858059522,-0.9513224160675628,-1.0511683348466163,-1.4138960488583684e-07,0.2060161601296489,733.201992604125,0.002833265356843,10.0862161491086,1.6876843837820822e-05,1.687684404378194e-05,0.2060161626438227,-0.2060161576154749,0.000232101100865,0.0168768438378208,0.2060161626438227,0.0168768440437819,0.0499234209404756,0.3475571250888115,1056.5169679838064,6655.497210366391,6728.375942741302,6767.618963895638,1726.5587281703006,4.979286940062005
11M,570.5,6728.375961244126,5856.395069335692,186.07419350975792,-1.5709670803008404,2.2340871416533,0.0265393854964897,0.1155343427376153,19.69917250768372,0.207004776715653,742.2595246199686,-0.0001707535059438,0.0003651152990541,0.0033381621660718,10.208511179342455,0.0028470317894377,10.211378233924938,5.42532051094466e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-5856.395069335692,-0.8704024720183444,-1.1488937958564578,-1.2936293646965004e-07,0.207004776715653,742.2595246199686,0.0028470317894377,10.211378233924938,1.6957831308546283e-05,1.6957831555763972e-05,0.2070047797334471,-0.2070047736978588,0.0002332288475908,0.0169578313085462,0.2070047797334471,0.0169578315557639,0.0413357621234822,,,,,,1747.887581708876,4.978012121072572
11M,571.0,6728.375938415021,5840.2117789692,180.523550091105,-1.5709675534606498,2.25994124966539,0.027504792143458,0.11482301964985,25.996765335440887,0.198355128801978,721.06063659237,-0.000171226665757,0.000374317047038,0.003177699833005,9.80833558724788,0.002697955221647,9.80989485278018,5.29269248074937e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-5840.2117789692,-0.8679972451635867,-1.1520773891529292,-1.2900546180956374e-07,0.198355128801978,721.06063659237,0.002697955221647,9.80989485278018,1.624925215145802e-05,1.6249252389660434e-05,0.1983551317097222,-0.1983551258942335,0.0002210164949972,0.016249252151458,0.1983551317097222,0.0162492523896604,0.0403340833208031,0.3475571250888115,1004.7269205336196,5989.947489329755,6728.375938415021,6767.618963895638,1697.9680158394915,4.962224264796169
11M,571.5,6728.375961244126,5591.739477942749,167.34215263500138,-1.5709751620201935,2.234321423816218,0.0267363071949509,0.1147852295329823,24.76367370589278,0.2010048384409018,737.4854985528373,-0.0001788352252969,0.0003711296044349,0.0033387698606185,10.24053354042166,0.0027913143287521,10.2431035005559,5.351942995219352e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-5591.739477942749,-0.8310682265901198,-1.2032706437388525,-1.2351691275534034e-07,0.2010048384409018,737.4854985528373,0.0027913143287521,10.2431035005559,1.6466316365078663e-05,1.646631662839182e-05,0.2010048416551738,-0.2010048352266296,0.0002286644734679,0.0164663163650786,0.2010048416551738,0.0164663166283918,0.0371764507941956,,,,,,1736.6456071411312,4.972588392829221
11M,572.0,6728.375924140509,5141.92751278523,136.533809688897,-1.57099080639129,2.2465557768268503,0.028106756085271,0.114162758949269,29.2229914479391,0.194077544011659,720.641659160434,-0.000194479596398,0.00038119961973,0.003244780260483,9.76903852382604,0.002630811172801,9.7705824997251,5.16402447669255e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-5141.92751278523,-0.764215253540856,-1.3085318506359005,-1.135809387223675e-07,0.194077544011659,720.641659160434,0.002630811172801,9.7705824997251,1.589883240543509e-05,1.5898832706100382e-05,0.1940775476818896,-0.1940775403414281,0.0002155160553515,0.015898832405435,0.1940775476818896,0.0158988327061003,0.0304150519883228,0.3475571250888115,973.6528920635076,5445.406808481597,6728.375924140509,6767.618963895638,1696.9813921834696,4.980137880338437
11M,572.5,6728.375961244126,4972.679381973998,127.5243989366258,-1.5709974256210435,2.250860625566115,0.0282424722593991,0.1146273348448151,33.35378770735872,0.1937922153178302,716.0607874094346,-0.0002010988261468,0.0003804933898232,0.0032539476484947,9.649917451770577,0.0026116174310679,9.651275384379774,5.157180720881179e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-4972.679381973998,-0.7390608685687226,-1.3530685259207629,-1.0984238586335845e-07,0.1937922153178302,716.0607874094346,0.0026116174310679,9.651275384379774,1.587545827883664e-05,1.5875458599844243e-05,0.1937922192363801,-0.1937922113992801,0.0002139437042791,0.0158754582788366,0.1937922192363801,0.0158754585998442,0.0284352687179407,,,,,,1686.1942615569114,5.002054402313772
11M,573.0,6728.375925079685,4370.86807821831,105.475704682667,-1.5710251142953795,2.2745238410031,0.026809040191169,0.114970339000032,34.7175333801782,0.207932468980436,723.4579059444901,-0.000228787500482,0.000364221235919,0.003608790519443,9.824418830297471,0.002823687560066,9.82611932102886,5.520990696125432e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-4370.86807821831,-0.6496171032783882,-1.539368337060944,-9.654887160168516e-08,0.207932468980436,723.4579059444901,0.002823687560066,9.82611932102886,1.70338278588773e-05,1.7033828304684235e-05,0.2079324744224151,-0.2079324635384564,0.0002313164909745,0.0170338278588773,0.2079324744224151,0.0170338283046842,0.0236421753485081,0.3475571250888115,942.5788635933956,4278.533920949823,6728.375925079685,6767.618963895638,1703.613134067475,5.007579516766379
11M,573.5,6728.375961244126,4208.201217481912,100.49158661803924,-1.5710339580129626,2.2659712535726184,0.0264163988026992,0.1166272677253181,32.00020785753683,0.2134100620889518,722.4916730662706,-0.0002376312180661,0.0003589428084146,0.003719780288457,9.8131466552674,0.0028984692101952,9.81479008811405,5.674618679175966e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-4208.201217481912,-0.6254408555231483,-1.5988722053719255,-9.29556937849085e-08,0.2134100620889518,722.4916730662706,0.0028984692101952,9.81479008811405,1.7482552286326914e-05,1.748255277993447e-05,0.2134100681144346,-0.2134100560634685,0.0002374426044032,0.0174825522863269,0.2134100681144346,0.0174825527799344,0.0224826060506317,,,,,,1701.337826068321,4.98685818353244
11M,574.0,6728.375922006931,4143.70280354336,93.565798403749,-1.5710376568390605,2.2670823198812102,0.02603047185316,0.117207073097266,34.2127438482711,0.214120283263814,749.277747777861,-0.000241330044165,0.000351098910438,0.003778079535995,10.1023271638314,0.002886604733645,10.1057931951505,5.4492897910300015e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-4143.70280354336,-0.615854829096318,-1.623759289940719,-9.15309780896757e-08,0.214120283263814,749.277747777861,0.002886604733645,10.1057931951505,1.7540733604971626e-05,1.7540734115759425e-05,0.2141202894990166,-0.214120277028611,0.0002364706666662,0.0175407336049716,0.2141202894990166,0.0175407341157594,0.0209382569387748,0.3475571250888115,952.9368730834332,4278.533920949823,6728.375922006931,6767.618963895638,1764.41420838304,4.9992355487867135
11M,574.5,6728.375961244126,3876.054251488301,84.17317785211301,-1.5710543211141013,2.2546630224148827,0.0258376699079558,0.1152964697621331,32.21875897564434,0.2163381681564537,744.4963945747425,-0.0002579943192047,0.0003523630462103,0.0039432794959843,10.149220527234425,0.0029489103558672,10.15229449036782,5.602656552929535e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-3876.054251488301,-0.5760757534677937,-1.7358828139881195,-8.56188412755213e-08,0.2163381681564537,744.4963945747425,0.0029489103558672,10.15229449036782,1.7722422735376673e-05,1.7722423325188337e-05,0.2163381753563031,-0.2163381609566039,0.0002415747443923,0.0177224227353766,0.2163381753563031,0.0177224233251883,0.0187847013297983,,,,,,1753.1549750519382,4.98792105613774
11M,575.0,6728.375934216677,3614.6106674071,75.4925887746197,-1.57107298175625,2.2809376197595497,0.02535546838997,0.116903081074163,34.130682134955805,0.220554565325038,738.791420576731,-0.00027665496135,0.000347115597087,0.00411443816489,10.110248095967302,0.003017950056059,10.1128998532344,5.778049169252e-06,14.6484375,8.191999999999992e-05,10.0,8.0,169,56,28,,,,,,,,,,,,,,-3614.6106674071,-0.5372188924559425,-1.8614386315202245,-7.984376879477766e-08,0.220554565325038,738.791420576731,0.003017950056059,10.1128998532344,1.8067829991427097e-05,1.806783068286455e-05,0.2205545737654366,-0.2205545568846389,0.0002472304780536,0.018067829991427,0.2205545737654366,0.0180678306828645,0.0169453589811552,0.3475571250888115,901.1468256332464,3743.717180831095,6728.375934216677,6767.618963895638,1739.7207796936282,5.007953207546087
11N,555.0,6527.609131313954,-2437.43454473255,23.8837238138696,-1.57038605939057,2.2719843371796205,0.336386080586931,0.0570747523733979,3.51757817952938,0.077364627857799,225.063761693115,0.000410267404331,0.002782334197897,0.000995906064954,1.8607475223956296,0.000639632067888,1.86074712194392,4.0200924765355206e-06,7.32421875,4.096e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,2437.43454473255,0.3734038750941441,2.678065405046683,5.720377363020524e-08,0.077364627857799,225.063761693115,0.000639632067888,1.86074712194392,3.168855157055448e-06,3.168855423745244e-06,0.0773646343687803,-0.0773646213468174,2.619933170561934e-05,0.0031688551570554,0.0773646343687803,0.0031688554237452,0.0055150641156049,0.1158523750296039,238.23421827085832,-2444.8765262570387,6527.609131313954,5993.1936926400085,529.984612841682,17.470771558640372
11N,555.5,6527.609172929873,-2575.189360660924,27.143067708444686,-1.5704080058562455,2.272692708062124,0.3360058663115198,0.0576412204437472,3.325911093154201,0.0768360769081008,222.0537723890508,0.0003883209386508,0.0028108612813767,0.0009658962703602,1.8571301883649645,0.0006425892531598,1.857130501294468,4.092988512544608e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,2575.189360660924,0.394507283208726,2.534807448588775,6.043671928839669e-08,0.0768360769081008,222.0537723890508,0.0006425892531598,1.857130501294468,3.147205710155809e-06,3.14720594744433e-06,0.0768360827012776,-0.0768360711149238,2.632045779389908e-05,0.0031472057101558,0.0768360827012776,0.0031472059474443,0.0062686662077494,,,,,,522.8966348718586,17.616278990566492
11N,556.0,6527.609172929874,-3009.10174250423,35.486892085141804,-1.5704640017195888,2.285065814463211,0.3455720855003598,0.0568027408841284,2.9920443322175223,0.0751605492772858,221.8224258101951,0.0003323250753076,0.002826900149026,0.0008609622994772,1.8141864525427795,0.0006146711625445,1.814186804228992,3.919170644768259e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,3009.10174250423,0.4609806841658099,2.1692882898327914,7.062014160981114e-08,0.0751605492772858,221.8224258101951,0.0006146711625445,1.814186804228992,3.0785760983976256e-06,3.0785762683965185e-06,0.0751605534276494,-0.075160545126922,2.517693220809406e-05,0.0030785760983976,0.0751605534276494,0.0030785762683965,0.0082179440163013,,,,,,522.3518658909783,17.409837066053196
11N,556.5,6527.609172929873,-3016.650829011513,36.68761012931702,-1.570464833353974,2.293140296027188,0.3502039969768901,0.0569830303656289,3.468261655050838,0.0743198580087683,214.89986344273507,0.0003314934409224,0.0028872129772128,0.0008484793517088,1.7712471461142194,0.0006125422016738,1.7712474695497085,4.031524335889359e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,3016.650829011513,0.4621371698418503,2.163859704992381,7.079730994899978e-08,0.0743198580087683,214.89986344273507,0.0006125422016738,1.7712474695497085,3.0441413840391503e-06,3.044141551296292e-06,0.0743198620921947,-0.0743198539253418,2.508972995908929e-05,0.0030441413840391,0.0743198620921947,0.0030441415512962,0.008511000013862,,,,,,506.0504783049525,17.510531294533212
11N,557.0,6527.609172929874,-2633.959607949726,28.860527115359137,-1.5704166702698172,2.2913567677133244,0.3368850773730629,0.0571610114898499,3.5927646313951938,0.0783377256559302,219.7928191687845,0.0003796565250793,0.002780932808651,0.0009444434958191,1.813748718602069,0.0006464223066984,1.8137483697882224,4.159929541292094e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,2633.959607949726,0.403510617466623,2.478249534741713,6.181598909750748e-08,0.0783377256559302,219.7928191687845,0.0006464223066984,1.8137483697882224,3.2087132428668983e-06,3.2087134741173656e-06,0.0783377313016935,-0.0783377200101665,2.6477459590586624e-05,0.0032087132428668,0.0783377313016935,0.0032087134741173,0.0066926247049126,,,,,,517.5724990313031,17.729170191292635
11N,557.5,6527.609172929873,-3185.9447908994907,39.39034846614002,-1.57048244817088,2.282926468563252,0.3534759281505144,0.0570384718563105,1.994914017611598,0.072966465084912,217.77044526909145,0.0003138786240163,0.0028954840523074,0.0008186197344157,1.783130520277593,0.00059745916348,1.7831297988781425,3.880728755673114e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,3185.9447908994907,0.4880722338757148,2.0488770526016955,7.477044365642481e-08,0.072966465084912,217.77044526909145,0.00059745916348,1.7831297988781425,2.9887064098779934e-06,2.988706557101348e-06,0.0729664686792322,-0.0729664614905916,2.4471928541628915e-05,0.0029887064098779,0.0729664686792322,0.0029887065571013,0.0091176232025911,,,,,,512.8101844739947,17.569644907547502
11N,557.91,6527.609172929873,-3430.1137142306534,46.00527891330689,-1.5705047912788814,2.286414219711568,0.3523663376686042,0.0569183858654342,2.674978426490221,0.0731419588199596,217.52179477798543,0.000291535516015,0.0028977260800933,0.0007958335817394,1.788251065157884,0.0006013207703656,1.7882511151107372,3.910124586193719e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,3430.1137142306534,0.5254778010386106,1.9030299624903144,8.050080620907539e-08,0.0731419588199596,217.52179477798543,0.0006013207703656,1.7882511151107372,2.995894633265543e-06,2.995894760580505e-06,0.073141961928235,-0.0731419557116839,2.4630099800869534e-05,0.0029958946332655,0.073141961928235,0.0029958947605805,0.0106569021994574,,,,,,512.2246608065634,17.58786154595922
11N,558.0,6527.609172929873,-3430.1137142306534,46.00527891330689,-1.5705047912788814,2.286414219711568,0.3523663376686042,0.0569183858654342,2.674978426490221,0.0731419588199596,217.52179477798543,0.000291535516015,0.0028977260800933,0.0007958335817394,1.788251065157884,0.0006013207703656,1.7882511151107372,3.910124586193719e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,3430.1137142306534,0.5254778010386106,1.9030299624903144,8.050080620907539e-08,0.0731419588199596,217.52179477798543,0.0006013207703656,1.7882511151107372,2.995894633265543e-06,2.995894760580505e-06,0.073141961928235,-0.0731419557116839,2.4630099800869534e-05,0.0029958946332655,0.073141961928235,0.0029958947605805,0.0106569021994574,,,,,,512.2246608065634,17.58786154595922
11N,558.5,6527.609172929873,-3477.671728328898,47.07954797169558,-1.570508778098367,2.3052915557604234,0.3512517173754087,0.056902320062492,2.5712486906832788,0.0733215238259788,218.34840378139413,0.0002875486965295,0.0028796894110404,0.0007911000929737,1.789487388769405,0.000600917130753,1.7894873428958915,3.892737142482248e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,3477.671728328898,0.5327634722297518,1.8770055608631413,8.16169378582181e-08,0.0733215238259788,218.34840378139413,0.000600917130753,1.7894873428958915,3.003249615912089e-06,3.003249740072805e-06,0.0733215268572462,-0.0733215207947111,2.461356669322053e-05,0.003003249615912,0.0733215268572462,0.0030032497400728,0.0109506795419535,,,,,,514.171176768008,17.674993659912182
11N,559.0,6527.609172929873,-4095.614013128253,68.96448436463362,-1.57055216316597,2.301330963518596,0.3526427495631828,0.0565552152316646,2.019805976399799,0.0738690030675963,210.16089238307967,0.0002441636289265,0.0029171840328373,0.0007436893705244,1.7376789268701722,0.0006108164718087,1.7376782057021996,4.111378183176685e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,4095.614013128253,0.6274294162881023,1.593804775549161,9.611932940012169e-08,0.0738690030675963,210.16089238307967,0.0006108164718087,1.7376782057021996,3.0256743656487453e-06,3.0256744558378527e-06,0.0738690052694788,-0.0738690008657136,2.5019043431053545e-05,0.0030256743656487,0.0738690052694788,0.0030256744558378,0.0160273193230471,,,,,,494.8910673135852,17.602420657144307
11N,559.5,6527.609172929874,-4918.24933584395,97.34828689835012,-1.5705930024170671,2.3115243084426083,0.3502837136717686,0.0562247912550458,3.218178484392682,0.074001067995885,214.3233810940221,0.0002033243778292,0.0028873195420101,0.0007076099269297,1.765907350106778,0.0006097697639957,1.7659068032495555,4.024456258568944e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,4918.24933584395,0.7534534016282758,1.3272220920881324,1.1542563006879489e-07,0.074001067995885,214.3233810940221,0.0006097697639957,1.7659068032495555,3.0310837451114474e-06,3.0310838077651582e-06,0.0740010695255166,-0.0740010664662532,2.4976170049531337e-05,0.0030310837451114,0.0740010695255166,0.0030310838077651,0.0226737525042964,,,,,,504.6929834868037,17.25891325856841
11N,560.0,6527.609172929874,-4948.879769596458,101.91591983927862,-1.5705942608662529,2.3096134958133696,0.3491238933384556,0.057141318608544,1.0657645913182816,0.0743990404867288,210.6254899652338,0.0002020659286437,0.0029083151393442,0.000713844059234,1.7540163413826917,0.0006196430552163,1.7540164828525149,4.161292127534362e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,4948.879769596458,0.7581458445949186,1.3190074273035228,1.1614449096293399e-07,0.0743990404867288,210.6254899652338,0.0006196430552163,1.7540164828525149,3.047384698336409e-06,3.047384760549735e-06,0.0743990420056088,-0.0743990389678486,2.538058005981472e-05,0.0030473846983364,0.0743990420056088,0.0030473847605497,0.023727803591783,,,,,,495.9851156389028,17.39486623570215
11N,560.5,6527.609172929873,-4998.7678142060095,107.96246664002967,-1.5705962774979845,2.3228450118814354,0.3470761865491861,0.0563989969967823,1.5154511169391076,0.0749951898798866,206.25413391356577,0.0002000492969122,0.0029167906737748,0.0007190368052587,1.7326063365155169,0.0006299995731459,1.732605528774478,4.320627756836091e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,4998.7678142060095,0.7657884658499471,1.305843642983186,1.1731530573639235e-07,0.0749951898798866,206.25413391356577,0.0006299995731459,1.732605528774478,3.0718029774801534e-06,3.071803038946496e-06,0.0749951913805297,-0.0749951883792433,2.5804783032409443e-05,0.0030718029774801,0.0749951913805297,0.0030718030389464,0.025207441672565,,,,,,485.6913591915458,17.896645052011973
11N,561.0,6527.609172929873,-6936.028951755745,201.53108476010087,-1.5706521520805137,2.3312561414150155,0.3491277025482392,0.0562836650938782,0.4503567769708332,0.0745014561192937,208.6388456048438,0.0001441747143828,0.0028959106738019,0.0006663041401076,1.729939149457162,0.0006178651314513,1.7299354250944403,4.189095285505755e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,6936.028951755745,1.062568050262506,0.9411161946314416,1.6278058659960786e-07,0.0745014561192937,208.6388456048438,0.0006178651314513,1.7299354250944403,3.0515796426462707e-06,3.051579674361865e-06,0.0745014568936003,-0.0745014553449871,2.5307756047274696e-05,0.0030515796426462,0.0745014568936003,0.0030515796743618,0.0471392745987847,,,,,,491.306930696165,18.02717023236737
11N,561.5,6527.609172929873,-6736.961252798058,204.08305653690888,-1.5706478919212004,2.3345583762719904,0.3439835365260835,0.0563186840946687,2.048127418940265,0.0773180897162861,203.1992919972402,0.0001484348736962,0.0028751006254116,0.0006933293863766,1.6976004081602705,0.0006459317130917,1.6975993819596054,4.496543937084263e-06,7.32421875,4.095999999999996e-05,5.0,4.0,338,56,28,,,,,,,,,,,,,,6736.961252798058,1.0320717852925956,0.9689248502384908,1.5810869767948397e-07,0.0773180897162861,203.1992919972402,0.0006459317130917,1.6975993819596054,3.1669489547790776e-06,3.166948989667627e-06,0.0773180905680573,-0.0773180888645148,2.645736325970459e-05,0.003166948954779,0.0773180905680573,0.0031669489896676,0.0477699927127471,,,,,,478.4977606598487,18.15159886732963
